adm0_name,adm1_name,adm2_name,adm3_name,latitude,longitude,name_alt,population,area_km2,pop_density_km2
ITA,Friuli Venezia Giulia,Udine,Varmo,45.88326051220145,12.994153405717725,,2702.0,70.55363431997885,38.29710582655085
ITA,Friuli Venezia Giulia,Udine,Venzone,46.34878284750917,13.165659037693665,,2003.0,112.84842381109289,17.749472543391494
ITA,Friuli Venezia Giulia,Udine,Verzegnis,46.37077197733977,12.958071322322265,,872.0,81.05923952675441,10.757564530471418
ITA,Friuli Venezia Giulia,Udine,Villa Santina,46.406397757737,12.938108916095766,,2199.0,27.483475146013593,80.0117157061544
ITA,Friuli Venezia Giulia,Udine,Villa Vicentina,45.81011305370182,13.385932522701244,,,11.738712602999618,
ITA,Friuli Venezia Giulia,Udine,Visco,45.89544325053675,13.346315425827445,,799.0,7.539837190888091,105.97045795174374
ITA,Friuli Venezia Giulia,Udine,Zuglio,46.46476602400231,12.995287875133762,,568.0,36.44904514673747,15.583398624390064
ITA,Lazio,Frosinone,Acquafondata,41.552027488599855,13.975356117475117,,266.0,46.197048211164045,5.757943641423351
ITA,Lazio,Frosinone,Acuto,41.79348012123612,13.175786831531017,,1876.0,23.491185357991267,79.85974191642141
ITA,Lazio,Frosinone,Alatri,41.72888699031267,13.36128377414342,,28632.0,172.57608989311038,165.9094259102405
ITA,Lazio,Frosinone,Alvito,41.710761445671665,13.751166206634538,,2646.0,92.30320539667423,28.666393421862008
ITA,Lazio,Frosinone,Amaseno,41.452180516870904,13.329395259711768,,4313.0,138.19208835744135,31.21018034581105
ITA,Lazio,Frosinone,Anagni,41.73445674803862,13.149253080029771,,21249.0,203.34575719901352,104.49689382603496
ITA,Lazio,Frosinone,Aquino,41.478780221100216,13.71685063692401,,5166.0,34.737627705618124,148.71481851837862
ITA,Lazio,Frosinone,Arce,41.56706152925769,13.559014006878783,,5633.0,68.57725787774056,82.14093380698459
ITA,Lazio,Frosinone,Arnara,41.58599389103387,13.382223079309714,,2278.0,22.134545335543994,102.91605115294384
ITA,Lazio,Frosinone,Arpino,41.64731963236817,13.625390818708054,,7093.0,99.48992669887105,71.29364987340459
ITA,Lazio,Frosinone,Atina,41.62226089417768,13.791606639763973,,4247.0,52.228071878437234,81.31642328066503
ITA,Lazio,Frosinone,Ausonia,41.34964710122097,13.73968079179917,,2577.0,34.943532466636356,73.74755263969054
ITA,Lazio,Frosinone,Belmonte Castello,41.584693886557055,13.813084163940266,,698.0,25.236572410588433,27.6582726308404
ITA,Lazio,Frosinone,Boville Ernica,41.64163815658962,13.467885743054886,,8526.0,50.99347746382432,167.19785400100426
ITA,Lazio,Frosinone,Broccostella,41.70588194726437,13.651160171031144,,2732.0,20.61126604719792,132.5488688440569
ITA,Lazio,Frosinone,Campoli Appennino,41.750475453269615,13.706088213145339,,1673.0,57.021047730695614,29.340043134622892
ITA,Lazio,Frosinone,Casalattico,41.60529472636744,13.728862380602504,,546.0,50.251862844563206,10.865268849611855
ITA,Lazio,Frosinone,Casalvieri,41.64629339591423,13.716033091985699,,2635.0,49.77646970103067,52.93665894400381
ITA,Lazio,Frosinone,Cassino,41.4800288418554,13.83594144339109,,36612.0,148.36830326844998,246.7642966419595
ITA,Lazio,Frosinone,Castelliri,41.68816555464601,13.534428354511293,,3391.0,27.800717457632334,121.97526934935429
ITA,Lazio,Frosinone,Castelnuovo Parano,41.38044765236665,13.747104135035682,,875.0,18.664059471686016,46.88154800017667
ITA,Lazio,Frosinone,Castro Dei Volsci,41.50564641861328,13.41640882414663,,,103.12672223399152,
ITA,Lazio,Frosinone,Castrocielo,41.51106560427578,13.690491823424843,,3979.0,48.77998410513558,81.57034228268822
ITA,Lazio,Frosinone,Ceccano,41.567418162034706,13.3321908088206,,23244.0,108.98741169403542,213.27233704066467
ITA,Lazio,Frosinone,Ceprano,41.547388614016945,13.499761106389174,,8851.0,69.05921841637915,128.16536594194585
ITA,Lazio,Frosinone,Cervaro,41.47779093303733,13.899134770059394,,8064.0,68.97649003996922,116.90939906230692
ITA,Lazio,Frosinone,Colfelice,41.54344602813478,13.600250762345395,,1894.0,26.176527350524537,72.35489928201065
ITA,Lazio,Frosinone,Colle San Magno,41.56015613001768,13.714849740931397,,664.0,80.43594387706261,8.255015954246153
ITA,Lazio,Frosinone,Collepardo,41.767847334423976,13.399156403712121,,931.0,44.38926953536599,20.97353729279663
ITA,Lazio,Frosinone,Coreno Ausonio,41.335129375135786,13.784570633908142,,1602.0,46.94496844799946,34.12506287600389
ITA,Lazio,Frosinone,Esperia,41.37858840145046,13.64860922651005,,3841.0,189.6544157626119,20.25262625473341
ITA,Lazio,Frosinone,Falvaterra,41.50534911091952,13.52219955093901,,545.0,22.81545855181783,23.887313014647997
ITA,Lazio,Frosinone,Ferentino,41.69583513192155,13.249608634546343,,20973.0,143.71516934920908,145.93449038798647
ITA,Lazio,Frosinone,Filettino,41.8942785250788,13.325312567532434,,522.0,140.49818751403663,3.7153504200746292
ITA,Lazio,Frosinone,Fiuggi,41.80983406743315,13.222521989995988,,10703.0,59.32482908750013,180.4134991137319
ITA,Lazio,Frosinone,Fontana Liri,41.62065079339991,13.569199220292923,,2868.0,29.173927477946684,98.30695583129814
ITA,Lazio,Frosinone,Fontechiari,41.674520895283905,13.664023527213464,,1295.0,28.978036642828787,44.68901796079668
ITA,Lazio,Frosinone,Frosinone,41.63569176300341,13.332233875325691,,46054.0,82.18764523089992,560.3518615311924
ITA,Lazio,Frosinone,Fumone,41.732483646939805,13.27613481665674,,2092.0,26.996534079408015,77.49142885699918
ITA,Lazio,Frosinone,Gallinaro,41.66044037345983,13.79994905117376,,1275.0,32.05382973554188,39.77683822867058
ITA,Lazio,Frosinone,Giuliano Di Roma,41.551457016030945,13.254995103002173,,,59.09838104606896,
ITA,Lazio,Frosinone,Guarcino,41.81445358724179,13.309740056509241,,1553.0,72.79359889655134,21.334293448068202
ITA,Lazio,Frosinone,Isola Del Liri,41.68862329440589,13.56936100190802,,,28.98788368509896,
ITA,Lazio,Frosinone,Monte San Giovanni Campano,41.65390935714222,13.51836668175206,,12596.0,86.72041365286141,145.2483846585571
ITA,Lazio,Frosinone,Morolo,41.64223631946157,13.191872224827437,,3257.0,47.66717480177824,68.3279429406942
ITA,Lazio,Frosinone,Paliano,41.785834229279345,13.052732291863988,,8188.0,128.05483916121045,63.94135554449438
ITA,Lazio,Frosinone,Pastena,41.47092304128611,13.489634132709485,,1377.0,75.5558157707615,18.224937232864473
ITA,Lazio,Frosinone,Patrica,41.59303459569094,13.258052142329248,,3151.0,48.56922379441137,64.87647431504908
ITA,Lazio,Frosinone,Pescosolido,41.77090164372334,13.660429867086187,,1505.0,80.48402596911534,18.699362785076428
ITA,Lazio,Frosinone,Picinisco,41.65421558805477,13.907747046440894,,1127.0,110.21301722500405,10.225652362816515
ITA,Lazio,Frosinone,Pico,41.44896158557243,13.557790684936567,,2812.0,58.288168317639965,48.24306683778557
ITA,Lazio,Frosinone,Piedimonte San Germano,41.48632126220869,13.750746115825848,,6486.0,28.967020939017598,223.90980465870334
ITA,Lazio,Frosinone,Piglio,41.822318429930384,13.147194472457944,,4581.0,62.99745871246208,72.71721897400589
ITA,Lazio,Frosinone,Pignataro Interamna,41.43462865111199,13.771018945596904,,2499.0,42.93042284161099,58.21046788241286
ITA,Lazio,Frosinone,Pofi,41.55517866793898,13.421130217078629,,4103.0,54.02831015652674,75.94166813866838
ITA,Lazio,Frosinone,Pontecorvo,41.44900542087363,13.646177995281143,,13027.0,158.2218466177752,82.33376286822138
ITA,Lazio,Frosinone,Posta Fibreno,41.69953493063193,13.694586227785411,,1104.0,17.32373070574545,63.72761264603681
ITA,Lazio,Frosinone,Ripi,41.59784534140613,13.443600890928952,,5241.0,56.190414481806656,93.27213633024422
ITA,Lazio,Frosinone,Rocca d' Arce,41.587556295685495,13.604196172570012,,,19.990333912932737,
ITA,Lazio,Frosinone,Roccasecca,41.53594449068096,13.640680523442175,,7408.0,77.40596315271414,95.70322102167717
ITA,Lazio,Frosinone,San Biagio Saracinisco,41.62087895338618,13.948286660653228,,319.0,55.82008815668462,5.714788538215499
ITA,Lazio,Frosinone,San Donato Val Di Comino,41.71671496286066,13.810591980594692,,,66.83513993245035,
ITA,Lazio,Frosinone,San Giorgio A Liri,41.40382030966227,13.767455656425053,,,27.559483986691085,
ITA,Lazio,Frosinone,San Giovanni Incarico,41.49726000953093,13.568195360229854,,3280.0,42.85694941323336,76.53367878272742
ITA,Lazio,Frosinone,San Vittore Del Lazio,41.46703698663969,13.94278313878486,,,50.34619551316396,
ITA,Lazio,Frosinone,Sant' Ambrogio sul Garigliano,41.39210891961195,13.863800561823172,,,15.523824522245052,
ITA,Lazio,Frosinone,Sant' Andrea del Garigliano,41.35678556391727,13.851887096643386,,,30.893231104523924,
ITA,Lazio,Frosinone,Sant' Apollinare,41.40262908600636,13.828094274734983,,,31.028662948612183,
ITA,Lazio,Frosinone,Sant' Elia Fiumerapido,41.55920403088753,13.865795455702983,,,72.82197488329825,
ITA,Lazio,Frosinone,Santopadre,41.60075199238564,13.64060822773993,,1297.0,38.30217723022194,33.86230480330542
ITA,Lazio,Frosinone,Serrone,41.839682955902354,13.093621932942357,,3032.0,28.233822633532633,107.38892991411537
ITA,Lazio,Frosinone,Settefrati,41.688989292618444,13.867214381270587,,729.0,90.18361196845589,8.083508567554237
ITA,Lazio,Frosinone,Sgurgola,41.67557816847314,13.150441528798531,,2597.0,33.64574995586615,77.18656898439002
ITA,Lazio,Frosinone,Sora,41.7337595838413,13.576478040484238,,25956.0,129.30146961366577,200.7401777996244
ITA,Lazio,Frosinone,Strangolagalli,41.594524170005506,13.496705017106311,,2399.0,18.410838389091126,130.30368032677242
ITA,Lazio,Frosinone,Supino,41.611287975339906,13.210421723505116,,4797.0,64.01013880126992,74.9412528989053
ITA,Lazio,Frosinone,Terelle,41.5557127167018,13.784004065599358,,353.0,55.74496417410917,6.332410563534838
ITA,Lazio,Frosinone,Torre Cajetani,41.79059497656127,13.263329928668094,,1338.0,21.5175088675529,62.1819193028252
ITA,Lazio,Frosinone,Torrice,41.62867222419371,13.398877824800628,,4814.0,32.894890776056485,146.3449151654886
ITA,Lazio,Frosinone,Trevi Nel Lazio,41.86639655736836,13.251164480535248,,,96.72778069898875,
ITA,Lazio,Frosinone,Trivigliano,41.76499146555462,13.27062301785001,,1665.0,22.549333859991236,73.838101397495
ITA,Lazio,Frosinone,Vallecorsa,41.434217408507074,13.403466487052485,,2538.0,70.0369296660067,36.23802488349015
ITA,Lazio,Frosinone,Vallemaio,41.370636316350456,13.806670340080593,,924.0,32.64876228108064,28.30122600192538
ITA,Lazio,Frosinone,Vallerotonda,41.57288918952593,13.943979192894613,,1515.0,105.23461374323288,14.396403864763766
ITA,Lazio,Frosinone,Veroli,41.72014576658325,13.450328895308283,,20424.0,211.35184624750278,96.63506783888016
ITA,Lazio,Frosinone,Vicalvi,41.6792989322661,13.71182881737696,,755.0,14.986070841348758,50.38011684269133
ITA,Lazio,Frosinone,Vico Nel Lazio,41.79880543209576,13.373992168050277,,,82.11166207658454,
ITA,Lazio,Frosinone,Villa Latina,41.60775468298934,13.855252945721986,,1203.0,29.859750988799398,40.288346692886144
ITA,Lazio,Frosinone,Villa Santa Lucia,41.493559900715745,13.776039836027696,,2605.0,31.268240855712385,83.31137053794612
ITA,Lazio,Frosinone,Villa Santo Stefano,41.51076380525968,13.313909142880307,,1701.0,35.481303568603465,47.940741430514215
ITA,Lazio,Frosinone,Viticuso,41.52293041866342,13.982543058730592,,309.0,37.28267030337623,8.288032951653083
ITA,Lazio,Latina,Aprilia,41.57933441478186,12.657658830645325,,74660.0,315.9961492395764,236.26870194356573
ITA,Lazio,Latina,Bassiano,41.55170405861216,13.032904041547955,,1508.0,58.74044624931432,25.672259853109356
ITA,Lazio,Latina,Campodimele,41.390137609228766,13.531117741916633,,605.0,68.65101350799492,8.81268853998118
ITA,Lazio,Latina,Castelforte,41.3117985986781,13.853239932374132,,4189.0,51.986212847244715,80.57905684164524
ITA,Lazio,Latina,Cisterna Di Latina,41.57421625681023,12.838387341077397,,,255.85001076652964,
ITA,Lazio,Latina,Cori,41.64705804190891,12.907048830865463,,10858.0,150.8103694322304,71.99770175537734
ITA,Lazio,Latina,Fondi,41.33728930307458,13.410099940889486,,39826.0,257.3719257694673,154.74104209669267
ITA,Lazio,Latina,Formia,41.285406318509445,13.62903219088513,,38105.0,131.88266843805283,288.9310661612709
ITA,Lazio,Latina,Gaeta,41.235199604426654,13.54094643266616,,20361.0,53.34616719039818,381.6769052466209
ITA,Lazio,Latina,Itri,41.305171400617226,13.528496347912633,,10806.0,177.78686774188216,60.780642222059775
ITA,Lazio,Latina,Latina,41.466920983933754,12.878824737938691,,126746.0,494.25826372716875,256.4367847776926
ITA,Lazio,Latina,Lenola,41.41529088501377,13.465591795792184,,4183.0,78.81307588422236,53.07494921458074
ITA,Lazio,Latina,Maenza,41.54368498168124,13.18453101771986,,3096.0,73.37051034460917,42.19678976551477
ITA,Lazio,Latina,Minturno,41.26663946100019,13.744439419498393,,19726.0,75.62879614375295,260.8265767248947
ITA,Lazio,Latina,Monte San Biagio,41.36675267048581,13.317553216221643,,6286.0,115.2060301012136,54.56311613617335
ITA,Lazio,Latina,Norma,41.6023951787392,12.981128290612194,,3876.0,54.87067910871047,70.6388195473364
ITA,Lazio,Latina,Pontinia,41.40376804570359,13.112899133177788,,14945.0,198.41589258015983,75.32158742759093
ITA,Lazio,Latina,Ponza,40.91976097640651,12.95621580003134,,3376.0,20.531445185815198,164.43070467988377
ITA,Lazio,Latina,Priverno,41.472730705943896,13.167235494691154,,14296.0,100.29422991820144,142.54060290068148
ITA,Lazio,Latina,Prossedi,41.49840322668566,13.258838822383451,,1206.0,62.359358316101314,19.339519080468285
ITA,Lazio,Latina,Rocca Massima,41.69419373059965,12.918875109690093,,1101.0,33.12129496591545,33.24145390852078
ITA,Lazio,Latina,Roccagorga,41.52816500324649,13.133528509088961,,4358.0,44.558487155570674,97.8040386511454
ITA,Lazio,Latina,Roccasecca Dei Volsci,41.46524643837305,13.22746320367181,,,41.99321753182325,
ITA,Lazio,Latina,Sabaudia,41.3440711577543,13.030916218756845,,20464.0,260.834672487022,78.4558272290974
ITA,Lazio,Latina,San Felice Circeo,41.25371620886493,13.085930016094203,,10134.0,59.24423218505033,171.05462635326737
ITA,Lazio,Latina,Santi Cosma E Damiano,41.27992866881635,13.803509212591063,,,57.182217564261414,
ITA,Lazio,Latina,Sermoneta,41.54246163346727,12.969805852090678,,10135.0,80.31829337009549,126.18545009789158
ITA,Lazio,Latina,Sezze,41.49044576972852,13.057964670072424,,24911.0,177.7463302887378,140.14916628396006
ITA,Lazio,Latina,Sonnino,41.40144478940044,13.234838622402737,,7558.0,114.12842310387397,66.22364345752054
ITA,Lazio,Latina,Sperlonga,41.26976166297058,13.437879729143772,,3229.0,36.87793562994838,87.55913108589911
ITA,Lazio,Latina,Spigno Saturnia,41.318190497390894,13.702603867730764,,2915.0,68.31573908832281,42.669522995737594
ITA,Lazio,Latina,Terracina,41.31640703308612,13.191775322853132,,45800.0,241.53389149685052,189.6214221373451
ITA,Lazio,Latina,Ventotene,40.79256325474058,13.429771124132376,,769.0,3.8775997414472636,198.31856077878237
ITA,Lazio,Rieti,Accumoli,42.696166892027165,13.244907633263164,,612.0,161.27766766106595,3.7946977338868284
ITA,Lazio,Rieti,Amatrice,42.62709606095736,13.293686872152351,,2484.0,320.407448944013,7.752628748759353
ITA,Lazio,Rieti,Antrodoco,42.40018148689972,13.12546064225244,,2475.0,115.89231042131856,21.35603294991969
ITA,Lazio,Rieti,Ascrea,42.222747568143596,12.974375786241932,,240.0,24.531118350924753,9.783491994401986
ITA,Lazio,Rieti,Belmonte In Sabina,42.32555004326152,12.882020317654073,,,43.8195128200126,
ITA,Lazio,Rieti,Borbona,42.49434238709673,13.135762835542629,,601.0,88.08972662587742,6.822589001240572
ITA,Lazio,Rieti,Borgo Velino,42.4033825315468,13.056326262275146,,945.0,33.41972863742012,28.276710749287236
ITA,Lazio,Rieti,Borgorose,42.1933556064572,13.262977308615563,,4435.0,263.1159723764387,16.855685194416353
ITA,Lazio,Rieti,Cantalice,42.480738457906,12.925405059525195,,2624.0,68.59383544886192,38.254166468883994
ITA,Lazio,Rieti,Cantalupo In Sabina,42.30342276183094,12.642598502396195,,,19.00697450867198,
ITA,Lazio,Rieti,Casaprota,42.24927766561499,12.808843405730421,,734.0,26.85264336535821,27.334366677170834
ITA,Lazio,Rieti,Casperia,42.3465021312976,12.685397207289704,,1250.0,45.708876013568734,27.34698616585838
ITA,Lazio,Rieti,Castel Di Tora,42.21040299701305,12.971105084248622,,,27.613697255166773,
ITA,Lazio,Rieti,Castel Sant' Angelo,42.39943946560799,13.019055864911186,,,57.81095461290687,
ITA,Lazio,Rieti,Castelnuovo Di Farfa,42.23431956722872,12.731963548053114,,,16.43811958200899,
ITA,Lazio,Rieti,Cittaducale,42.387740218640346,12.968277809455856,,6702.0,130.00354268776758,51.552441275360806
ITA,Lazio,Rieti,Cittareale,42.603754122811196,13.149151959524112,,445.0,107.90621986862075,4.1239513398004455
ITA,Lazio,Rieti,Collalto Sabino,42.15648578424485,13.053070324639679,,400.0,40.799655985170865,9.80400423340297
ITA,Lazio,Rieti,Colle Di Tora,42.2001549866611,12.936936255378663,,,26.52101073688325,
ITA,Lazio,Rieti,Collegiove,42.174237567821564,13.03190574449116,,152.0,18.510406702542657,8.211596992038038
ITA,Lazio,Rieti,Collevecchio,42.32636641335925,12.533031903036463,,1544.0,48.67504756016678,31.72056479434305
ITA,Lazio,Rieti,Colli Sul Velino,42.49973797501544,12.780650083182117,,,21.65200893753964,
ITA,Lazio,Rieti,Concerviano,42.30806547116005,12.969957987565577,,271.0,39.76195721787958,6.81555987083404
ITA,Lazio,Rieti,Configni,42.43308361010641,12.637690746939363,,581.0,43.054825765840576,13.494422278233017
ITA,Lazio,Rieti,Contigliano,42.41950569046687,12.762218086879738,,3896.0,97.138533218499,40.107667584773125
ITA,Lazio,Rieti,Cottanello,42.421389591820216,12.69851038998503,,536.0,67.47739160985434,7.94340129652734
ITA,Lazio,Rieti,Fara In Sabina,42.18720403020698,12.69824275389088,,,99.39115235085245,
ITA,Lazio,Rieti,Fiamignano,42.300854807485976,13.158004788474102,,1299.0,182.72552844955092,7.10902308518234
ITA,Lazio,Rieti,Forano,42.284744133123624,12.606474411727895,,3169.0,32.6840422452359,96.95863125565262
ITA,Lazio,Rieti,Frasso Sabino,42.22401816299505,12.815202092831218,,724.0,7.724989195480497,93.72181393128369
ITA,Lazio,Rieti,Greccio,42.45093201904537,12.755608700302364,,1550.0,33.10153014261899,46.82562991262869
ITA,Lazio,Rieti,Labro,42.520602318848965,12.798778394388586,,361.0,21.94169646640796,16.45269318863651
ITA,Lazio,Rieti,Leonessa,42.56905833780921,13.001544770259892,,2328.0,374.87993883296326,6.209988209151134
ITA,Lazio,Rieti,Longone Sabino,42.30463139671638,12.949960671589235,,554.0,61.769702346729325,8.968798277353752
ITA,Lazio,Rieti,Magliano Sabina,42.3603563575884,12.488239856971306,,3692.0,80.15557414034393,46.06042735762455
ITA,Lazio,Rieti,Marcetelli,42.217694267371,13.044058103631299,,73.0,20.569763038331715,3.5488984420464464
ITA,Lazio,Rieti,Micigliano,42.454261349455635,13.04920531346143,,130.0,67.2712315294634,1.9324753991319854
ITA,Lazio,Rieti,Mompeo,42.25996811792422,12.773235617341518,,498.0,19.809466021147895,25.139496413903966
ITA,Lazio,Rieti,Montasola,42.37908620381282,12.686432771866139,,391.0,22.931141600876018,17.05104816870796
ITA,Lazio,Rieti,Monte San Giovanni In Sabina,42.316858807772896,12.775570391791582,,,55.85795285117713,
ITA,Lazio,Rieti,Montebuono,42.37489324148145,12.575729769715531,,876.0,37.43288403610468,23.401883732898657
ITA,Lazio,Rieti,Monteleone Sabino,42.22630406590358,12.870081393200921,,1198.0,35.68873661971903,33.56801370598452
ITA,Lazio,Rieti,Montenero Sabino,42.28915154027233,12.813397051652297,,287.0,40.15715973458496,7.1469197995301466
ITA,Lazio,Rieti,Montopoli Di Sabina,42.22653788526211,12.668371137623598,,,68.15030998529522,
ITA,Lazio,Rieti,Morro Reatino,42.52966094853822,12.841179226952752,,343.0,29.406985152119876,11.663895439321292
ITA,Lazio,Rieti,Nespolo,42.15636908555236,13.072748890587693,,212.0,16.949218043851676,12.507951661929498
ITA,Lazio,Rieti,Orvinio,42.127940454428135,12.939255065586252,,383.0,44.41300489578575,8.623600247240692
ITA,Lazio,Rieti,Paganico Sabino,42.181647486569254,13.005954797652764,,166.0,17.574858724088234,9.445310634132106
ITA,Lazio,Rieti,Pescorocchiano,42.21557554369986,13.14325741526628,,2018.0,170.8584804616319,11.810944323908835
ITA,Lazio,Rieti,Petrella Salto,42.30895357287948,13.064264635266516,,1130.0,186.09502213731375,6.072166719033506
ITA,Lazio,Rieti,Poggio Bustone,42.505009930374534,12.890323828466677,,2015.0,40.59405728644723,49.6378074697335
ITA,Lazio,Rieti,Poggio Catino,42.29434482939219,12.68687718157297,,1272.0,27.032295975102368,47.05482661079006
ITA,Lazio,Rieti,Poggio Mirteto,42.26458018022142,12.672915241748978,,6410.0,47.65747922157791,134.50144876940408
ITA,Lazio,Rieti,Poggio Moiano,42.19786312516069,12.884615689828916,,2666.0,49.58761747883745,53.763421909467034
ITA,Lazio,Rieti,Poggio Nativo,42.21378915803958,12.788055390539549,,2549.0,30.074755855093162,84.75546775114806
ITA,Lazio,Rieti,Poggio San Lorenzo,42.25211147358875,12.845468156795203,,538.0,15.862879942371224,33.91565730526347
ITA,Lazio,Rieti,Posta,42.51807589051034,13.081893441999672,,635.0,120.84061499837651,5.254855745384375
ITA,Lazio,Rieti,Pozzaglia Sabino,42.158114127262046,12.967471188560612,,,45.00114019248433,
ITA,Lazio,Rieti,Rieti,42.40704196773586,12.851390823279559,,47149.0,375.9698619415032,125.40632846612547
ITA,Lazio,Rieti,Rivodutri,42.52198593422203,12.867392811788058,,1199.0,49.3825021977223,24.279855143818576
ITA,Lazio,Rieti,Rocca Sinibalda,42.262544086998375,12.948525475243725,,778.0,88.74197486702039,8.766989929690329
ITA,Lazio,Rieti,Roccantica,42.32264530144689,12.70155958876314,,553.0,29.903963056299975,18.492532209154717
ITA,Lazio,Rieti,Salisano,42.27702268178242,12.744678197531348,,549.0,33.30949860420738,16.481785166548708
ITA,Lazio,Rieti,Scandriglia,42.157001547358675,12.860265136038654,,3148.0,114.81235586381578,27.4186517323448
ITA,Lazio,Rieti,Selci,42.314341122043594,12.620083278926458,,1100.0,14.412925173508464,76.3203851236142
ITA,Lazio,Rieti,Stimigliano,42.29709830108508,12.563016153387416,,2286.0,21.0078903758904,108.81625708707602
ITA,Lazio,Rieti,Tarano,42.339204359599194,12.585544873391457,,1420.0,34.88755792352365,40.702189677843165
ITA,Lazio,Rieti,Toffia,42.20658325891493,12.760229294576531,,1019.0,19.9493186837545,51.07943865921652
ITA,Lazio,Rieti,Torri In Sabina,42.361339042507254,12.62890773872575,,,48.37299446225626,
ITA,Lazio,Rieti,Torricella In Sabina,42.274835301774594,12.870723835774793,,,48.23695904179676,
ITA,Lazio,Rieti,Turania,42.13288513492979,13.010965020355709,,230.0,15.097303285816182,15.234508815629578
ITA,Lazio,Rieti,Vacone,42.3921228966327,12.64304927401209,,237.0,16.313525314453248,14.527822492789205
ITA,Lazio,Rieti,Varco Sabino,42.24366114804902,13.030841881203239,,177.0,45.00839053899771,3.9326000747935566
ITA,Lazio,Roma,Affile,41.894492819658964,13.083464201004485,,1482.0,27.14345243604801,54.598802547012106
ITA,Lazio,Roma,Agosta,41.980530161076686,13.04088823134965,,1733.0,17.601042852839893,98.46007503585982
ITA,Lazio,Roma,Albano Laziale,41.711270238091366,12.634403363979882,,40980.0,43.05545186008555,951.7958407025897
ITA,Lazio,Roma,Allumiere,42.143004341611345,11.89619480024279,,4020.0,169.80384542523979,23.674375512125263
ITA,Lazio,Roma,Anguillara Sabazia,42.07852460367081,12.2650869652956,,19459.0,138.14984653387958,140.85430051656203
ITA,Lazio,Roma,Anticoli Corrado,42.010630418220394,12.979797736352149,,861.0,29.607690652195146,29.080282218368982
ITA,Lazio,Roma,Anzio,41.50258380939783,12.608471554813484,,55101.0,80.92060163778332,680.9267218086566
ITA,Lazio,Roma,Arcinazzo Romano,41.867270873061194,13.140030941705643,,1309.0,50.836210120130644,25.749362450637303
ITA,Lazio,Roma,Ardea,41.61155334223064,12.553270334598134,,49750.0,131.40220695562087,378.60855728855694
ITA,Lazio,Roma,Ariccia,41.70543843674201,12.661398759579026,,18574.0,32.10928591893321,578.4619454600783
ITA,Lazio,Roma,Arsoli,42.0319321907645,13.0275254144817,,1496.0,21.74057496185748,68.81142760136939
ITA,Lazio,Roma,Artena,41.728791113171766,12.893537862300281,,14086.0,97.65081783764163,144.24866388134075
ITA,Lazio,Roma,Bellegra,41.890323168309415,13.02216034936268,,2818.0,32.36195140442994,87.07756725740128
ITA,Lazio,Roma,Bracciano,42.09269570435048,12.164112952797904,,19077.0,257.36936261604296,74.12304170974718
ITA,Lazio,Roma,Camerata Nuova,41.98948250513735,13.157475671974632,,444.0,73.69872278004635,6.024527742836424
ITA,Lazio,Roma,Campagnano Di Roma,42.13191419348708,12.369682745623114,,,83.32439460297299,
ITA,Lazio,Roma,Canale Monterano,42.13598446968029,12.07688405814008,,4093.0,68.05250019871978,60.14474101683333
ITA,Lazio,Roma,Canterano,41.93766149967967,13.039684498189057,,325.0,13.188565267417811,24.64255917229363
ITA,Lazio,Roma,Capena,42.128961587586275,12.572275295267808,,10903.0,52.85251674483554,206.29102777902023
ITA,Lazio,Roma,Capranica Prenestina,41.892938159089624,12.935758518371257,,337.0,37.092536379923246,9.085385710706078
ITA,Lazio,Roma,Carpineto Romano,41.59951817038371,13.09243262484494,,4322.0,152.5774476674215,28.32659784308896
ITA,Lazio,Roma,Casape,41.911799699037175,12.894664225956465,,679.0,10.18421327233057,66.6718166482993
ITA,Lazio,Roma,Castel Gandolfo,41.745209154496024,12.652999968981165,,8955.0,26.116262955634294,342.88979304629254
ITA,Lazio,Roma,Castel Madama,41.96885591042278,12.875279632603947,,7338.0,52.99318523946491,138.47063479655247
ITA,Lazio,Roma,Castel San Pietro Romano,41.85816260179373,12.903479383085235,,853.0,26.668819697991893,31.98491758014432
ITA,Lazio,Roma,Castelnuovo Di Porto,42.10979807601113,12.51810202804202,,,56.54932644920791,
ITA,Lazio,Roma,Cave,41.81188514701989,12.932493664727295,,11428.0,32.775576417236856,348.6742644742611
ITA,Lazio,Roma,Cerreto Laziale,41.95601142659535,12.976453466396114,,1097.0,21.695931277459362,50.56247579193388
ITA,Lazio,Roma,Cervara Di Roma,41.986262361658255,13.083420676795562,,,56.89436062017137,
ITA,Lazio,Roma,Cerveteri,42.00960846602582,12.095805201905671,,38083.0,244.9401415711192,155.47880292598947
ITA,Lazio,Roma,Ciampino,41.79468379032555,12.614887419339967,,38963.0,24.133084162641765,1614.5056196470355
ITA,Lazio,Roma,Ciciliano,41.95143577842412,12.938079136990343,,1307.0,33.3342150803037,39.20896282847444
ITA,Lazio,Roma,Cineto Romano,42.054020313987685,12.962530705899749,,598.0,18.661158512197268,32.04517016503217
ITA,Lazio,Roma,Civitavecchia,42.117020721792855,11.811342216003528,,52716.0,137.83624497793852,382.4538314174004
ITA,Lazio,Roma,Civitella San Paolo,42.19861778114232,12.567634293502078,,2032.0,36.194207446425494,56.141580196437715
ITA,Lazio,Roma,Colleferro,41.73785273589095,12.990904332622163,,21310.0,48.004271399600796,443.91883011013084
ITA,Lazio,Roma,Colonna,41.83232982166446,12.758675453679015,,4347.0,6.649489546693595,653.7343911099929
