date,adm0_name,adm1_name,adm2_name,school_closure,travel_ban_local_opt,no_gathering,work_from_home,testing_regime,home_isolation,cum_confirmed_cases,cum_confirmed_cases_imputed
2020-03-13,IRN,3,East.Azerbaijan,1,1,1,1,1,1,245.0,245
2020-03-13,IRN,2,Esfahan,1,1,1,1,1,1,827.0,873
2020-03-13,IRN,2,Fars,1,1,1,1,1,1,216.0,244
2020-03-13,IRN,3,Gilan,1,1,1,1,1,1,568.0,667
2020-03-13,IRN,1,Golestan,1,1,1,1,1,1,234.0,234
2020-03-13,IRN,4,Hamedan,1,1,1,1,1,1,101.0,111
2020-03-13,IRN,2,Hormozgan,1,1,1,1,1,1,76.0,83
2020-03-13,IRN,4,Ilam,1,1,1,1,1,1,75.0,78
2020-03-13,IRN,5,Kerman,1,1,1,1,1,1,75.0,82
2020-03-13,IRN,4,Kermanshah,1,1,1,1,1,1,92.0,99
2020-03-13,IRN,4,Khuzistan,1,1,1,1,1,1,157.0,188
2020-03-13,IRN,2,Kohgiluyeh.and.Boyer_Ahmad,1,1,1,1,1,1,26.0,26
2020-03-13,IRN,3,Kurdistan,1,1,1,1,1,1,102.0,102
2020-03-13,IRN,4,Lorestan,1,1,1,1,1,1,233.0,261
2020-03-13,IRN,4,Markazi,1,1,1,1,1,1,509.0,664
2020-03-13,IRN,1,Mazandaran,1,1,1,1,1,1,1170.0,1209
2020-03-13,IRN,5,North.Khorasan,1,1,1,1,1,1,45.0,45
2020-03-13,IRN,1,Qazvin,1,1,1,1,1,1,291.0,291
2020-03-13,IRN,1,Qom,1,1,1,1,1,1,774.0,880
2020-03-13,IRN,5,Razavi.Khorasan,1,1,1,1,1,1,386.0,446
2020-03-13,IRN,1,Semnan,1,1,1,1,1,1,345.0,355
2020-03-13,IRN,5,Sistan.and.Baluchestan,1,1,1,1,1,1,51.0,58
2020-03-13,IRN,5,South.Khorasan,1,1,1,1,1,1,75.0,82
2020-03-13,IRN,1,Tehran,1,1,1,1,1,1,2282.0,2880
2020-03-13,IRN,3,West.Azerbaijan,1,1,1,1,1,1,140.0,140
2020-03-13,IRN,5,Yazd,1,1,1,1,1,1,215.0,215
2020-03-13,IRN,3,Zanjan,1,1,1,1,1,1,136.0,136
2020-03-14,IRN,1,Alburz,1,1,1,1,1,1,552.0,661
2020-03-14,IRN,3,Ardebil,1,1,1,1,1,1,151.0,151
2020-03-14,IRN,2,Bushehr,1,1,1,1,1,1,28.0,28
2020-03-14,IRN,2,Chaharmahal.and.Bakhtiari,1,1,1,1,1,1,49.0,49
2020-03-14,IRN,3,East.Azerbaijan,1,1,1,1,1,1,304.0,304
2020-03-14,IRN,2,Esfahan,1,1,1,1,1,1,982.0,1028
2020-03-14,IRN,2,Fars,1,1,1,1,1,1,227.0,255
2020-03-14,IRN,3,Gilan,1,1,1,1,1,1,681.0,780
2020-03-14,IRN,1,Golestan,1,1,1,1,1,1,234.0,234
2020-03-14,IRN,4,Hamedan,1,1,1,1,1,1,108.0,118
2020-03-14,IRN,2,Hormozgan,1,1,1,1,1,1,76.0,83
2020-03-14,IRN,4,Ilam,1,1,1,1,1,1,81.0,84
2020-03-14,IRN,5,Kerman,1,1,1,1,1,1,75.0,82
2020-03-14,IRN,4,Kermanshah,1,1,1,1,1,1,100.0,107
2020-03-14,IRN,4,Khuzistan,1,1,1,1,1,1,205.0,236
2020-03-14,IRN,2,Kohgiluyeh.and.Boyer_Ahmad,1,1,1,1,1,1,26.0,26
2020-03-14,IRN,3,Kurdistan,1,1,1,1,1,1,107.0,107
2020-03-14,IRN,4,Lorestan,1,1,1,1,1,1,235.0,263
2020-03-14,IRN,4,Markazi,1,1,1,1,1,1,624.0,779
2020-03-14,IRN,1,Mazandaran,1,1,1,1,1,1,1187.0,1226
2020-03-14,IRN,5,North.Khorasan,1,1,1,1,1,1,46.0,46
2020-03-14,IRN,1,Qazvin,1,1,1,1,1,1,338.0,338
2020-03-14,IRN,1,Qom,1,1,1,1,1,1,806.0,912
2020-03-14,IRN,5,Razavi.Khorasan,1,1,1,1,1,1,416.0,476
2020-03-14,IRN,1,Semnan,1,1,1,1,1,1,392.0,402
2020-03-14,IRN,5,Sistan.and.Baluchestan,1,1,1,1,1,1,53.0,60
2020-03-14,IRN,5,South.Khorasan,1,1,1,1,1,1,79.0,86
2020-03-14,IRN,1,Tehran,1,1,1,1,1,1,2629.0,3227
2020-03-14,IRN,3,West.Azerbaijan,1,1,1,1,1,1,171.0,171
2020-03-14,IRN,5,Yazd,1,1,1,1,1,1,288.0,288
2020-03-14,IRN,3,Zanjan,1,1,1,1,1,1,167.0,167
2020-03-15,IRN,1,Alburz,1,1,1,1,1,1,619.0,728
2020-03-15,IRN,3,Ardebil,1,1,1,1,1,1,151.0,151
2020-03-15,IRN,2,Bushehr,1,1,1,1,1,1,34.0,34
2020-03-15,IRN,2,Chaharmahal.and.Bakhtiari,1,1,1,1,1,1,49.0,49
2020-03-15,IRN,3,East.Azerbaijan,1,1,1,1,1,1,340.0,340
2020-03-15,IRN,2,Esfahan,1,1,1,1,1,1,1108.0,1154
2020-03-15,IRN,2,Fars,1,1,1,1,1,1,236.0,264
2020-03-15,IRN,3,Gilan,1,1,1,1,1,1,724.0,823
2020-03-15,IRN,1,Golestan,1,1,1,1,1,1,259.0,259
2020-03-15,IRN,4,Hamedan,1,1,1,1,1,1,119.0,129
2020-03-15,IRN,2,Hormozgan,1,1,1,1,1,1,83.0,90
2020-03-15,IRN,4,Ilam,1,1,1,1,1,1,99.0,102
2020-03-15,IRN,5,Kerman,1,1,1,1,1,1,82.0,89
2020-03-15,IRN,4,Kermanshah,1,1,1,1,1,1,113.0,120
2020-03-15,IRN,4,Khuzistan,1,1,1,1,1,1,237.0,268
2020-03-15,IRN,2,Kohgiluyeh.and.Boyer_Ahmad,1,1,1,1,1,1,27.0,27
2020-03-15,IRN,3,Kurdistan,1,1,1,1,1,1,134.0,134
2020-03-15,IRN,4,Lorestan,1,1,1,1,1,1,287.0,315
2020-03-15,IRN,4,Markazi,1,1,1,1,1,1,624.0,779
2020-03-15,IRN,1,Mazandaran,1,1,1,1,1,1,1259.0,1298
2020-03-15,IRN,5,North.Khorasan,1,1,1,1,1,1,52.0,52
2020-03-15,IRN,1,Qazvin,1,1,1,1,1,1,360.0,360
2020-03-15,IRN,1,Qom,1,1,1,1,1,1,890.0,996
2020-03-15,IRN,5,Razavi.Khorasan,1,1,1,1,1,1,559.0,619
2020-03-15,IRN,1,Semnan,1,1,1,1,1,1,433.0,443
2020-03-15,IRN,5,Sistan.and.Baluchestan,1,1,1,1,1,1,59.0,66
2020-03-15,IRN,5,South.Khorasan,1,1,1,1,1,1,97.0,104
2020-03-15,IRN,1,Tehran,1,1,1,1,1,1,2880.0,3478
2020-03-15,IRN,3,West.Azerbaijan,1,1,1,1,1,1,189.0,189
2020-03-15,IRN,5,Yazd,1,1,1,1,1,1,324.0,324
2020-03-15,IRN,3,Zanjan,1,1,1,1,1,1,199.0,199
2020-03-16,IRN,1,Alburz,1,1,1,1,1,1,668.0,777
2020-03-16,IRN,3,Ardebil,1,1,1,1,1,1,181.0,181
2020-03-16,IRN,2,Bushehr,1,1,1,1,1,1,38.0,38
2020-03-16,IRN,2,Chaharmahal.and.Bakhtiari,1,1,1,1,1,1,52.0,52
2020-03-16,IRN,3,East.Azerbaijan,1,1,1,1,1,1,375.0,375
2020-03-16,IRN,2,Esfahan,1,1,1,1,1,1,1226.0,1272
2020-03-16,IRN,2,Fars,1,1,1,1,1,1,279.0,307
2020-03-16,IRN,3,Gilan,1,1,1,1,1,1,742.0,841
2020-03-16,IRN,1,Golestan,1,1,1,1,1,1,301.0,301
2020-03-16,IRN,4,Hamedan,1,1,1,1,1,1,131.0,141
2020-03-16,IRN,2,Hormozgan,1,1,1,1,1,1,99.0,106
2020-03-16,IRN,4,Ilam,1,1,1,1,1,1,101.0,104
2020-03-16,IRN,5,Kerman,1,1,1,1,1,1,95.0,102
2020-03-16,IRN,4,Kermanshah,1,1,1,1,1,1,129.0,136
2020-03-16,IRN,4,Khuzistan,1,1,1,1,1,1,290.0,321
2020-03-16,IRN,2,Kohgiluyeh.and.Boyer_Ahmad,1,1,1,1,1,1,32.0,32
2020-03-16,IRN,3,Kurdistan,1,1,1,1,1,1,165.0,165
2020-03-16,IRN,4,Lorestan,1,1,1,1,1,1,287.0,315
2020-03-16,IRN,4,Markazi,1,1,1,1,1,1,638.0,793
2020-03-16,IRN,1,Mazandaran,1,1,1,1,1,1,1355.0,1394
2020-03-16,IRN,5,North.Khorasan,1,1,1,1,1,1,97.0,97
2020-03-16,IRN,1,Qazvin,1,1,1,1,1,1,400.0,400
2020-03-16,IRN,1,Qom,1,1,1,1,1,1,909.0,1015
2020-03-16,IRN,5,Razavi.Khorasan,1,1,1,1,1,1,559.0,619
2020-03-16,IRN,1,Semnan,1,1,1,1,1,1,467.0,477
2020-03-16,IRN,5,Sistan.and.Baluchestan,1,1,1,1,1,1,70.0,77
2020-03-16,IRN,5,South.Khorasan,1,1,1,1,1,1,104.0,111
2020-03-16,IRN,1,Tehran,1,1,1,1,1,1,3080.0,3678
2020-03-16,IRN,3,West.Azerbaijan,1,1,1,1,1,1,220.0,220
2020-03-16,IRN,5,Yazd,1,1,1,1,1,1,375.0,375
2020-03-16,IRN,3,Zanjan,1,1,1,1,1,1,214.0,214
2020-03-17,IRN,1,Alburz,1,1,1,1,1,1,784.0,893
2020-03-17,IRN,3,Ardebil,1,1,1,1,1,1,200.0,200
2020-03-17,IRN,2,Bushehr,1,1,1,1,1,1,42.0,42
2020-03-17,IRN,2,Chaharmahal.and.Bakhtiari,1,1,1,1,1,1,54.0,54
2020-03-17,IRN,3,East.Azerbaijan,1,1,1,1,1,1,453.0,453
2020-03-17,IRN,2,Esfahan,1,1,1,1,1,1,1301.0,1347
2020-03-17,IRN,2,Fars,1,1,1,1,1,1,310.0,338
2020-03-17,IRN,3,Gilan,1,1,1,1,1,1,787.0,886
2020-03-17,IRN,1,Golestan,1,1,1,1,1,1,331.0,331
2020-03-17,IRN,4,Hamedan,1,1,1,1,1,1,137.0,147
2020-03-17,IRN,2,Hormozgan,1,1,1,1,1,1,105.0,112
2020-03-17,IRN,4,Ilam,1,1,1,1,1,1,108.0,111
2020-03-17,IRN,5,Kerman,1,1,1,1,1,1,114.0,121
2020-03-17,IRN,4,Kermanshah,1,1,1,1,1,1,143.0,150
2020-03-17,IRN,4,Khuzistan,1,1,1,1,1,1,315.0,346
2020-03-17,IRN,2,Kohgiluyeh.and.Boyer_Ahmad,1,1,1,1,1,1,32.0,32
2020-03-17,IRN,3,Kurdistan,1,1,1,1,1,1,167.0,167
2020-03-17,IRN,4,Lorestan,1,1,1,1,1,1,322.0,350
2020-03-17,IRN,4,Markazi,1,1,1,1,1,1,685.0,840
2020-03-17,IRN,1,Mazandaran,1,1,1,1,1,1,1414.0,1453
2020-03-17,IRN,5,North.Khorasan,1,1,1,1,1,1,100.0,100
2020-03-17,IRN,1,Qazvin,1,1,1,1,1,1,426.0,426
2020-03-17,IRN,1,Qom,1,1,1,1,1,1,938.0,1044
2020-03-17,IRN,5,Razavi.Khorasan,1,1,1,1,1,1,622.0,682
2020-03-17,IRN,1,Semnan,1,1,1,1,1,1,500.0,510
2020-03-17,IRN,5,Sistan.and.Baluchestan,1,1,1,1,1,1,81.0,88
2020-03-17,IRN,5,South.Khorasan,1,1,1,1,1,1,116.0,123
2020-03-17,IRN,1,Tehran,1,1,1,1,1,1,3353.0,3951
2020-03-17,IRN,3,West.Azerbaijan,1,1,1,1,1,1,254.0,254
2020-03-17,IRN,5,Yazd,1,1,1,1,1,1,424.0,424
2020-03-17,IRN,3,Zanjan,1,1,1,1,1,1,239.0,239
2020-03-18,IRN,1,Alburz,1,1,1,1,1,1,860.0,969
2020-03-18,IRN,3,Ardebil,1,1,1,1,1,1,210.0,210
2020-03-18,IRN,2,Bushehr,1,1,1,1,1,1,46.0,46
2020-03-18,IRN,2,Chaharmahal.and.Bakhtiari,1,1,1,1,1,1,58.0,58
2020-03-18,IRN,3,East.Azerbaijan,1,1,1,1,1,1,537.0,537
2020-03-18,IRN,2,Esfahan,1,1,1,1,1,1,1463.0,1509
2020-03-18,IRN,2,Fars,1,1,1,1,1,1,370.0,398
2020-03-18,IRN,3,Gilan,1,1,1,1,1,1,808.0,907
2020-03-18,IRN,1,Golestan,1,1,1,1,1,1,351.0,351
2020-03-18,IRN,4,Hamedan,1,1,1,1,1,1,150.0,160
2020-03-18,IRN,2,Hormozgan,1,1,1,1,1,1,117.0,124
2020-03-18,IRN,4,Ilam,1,1,1,1,1,1,118.0,121
2020-03-18,IRN,5,Kerman,1,1,1,1,1,1,125.0,132
2020-03-18,IRN,4,Kermanshah,1,1,1,1,1,1,150.0,157
2020-03-18,IRN,4,Khuzistan,1,1,1,1,1,1,343.0,374
2020-03-18,IRN,2,Kohgiluyeh.and.Boyer_Ahmad,1,1,1,1,1,1,45.0,45
2020-03-18,IRN,3,Kurdistan,1,1,1,1,1,1,189.0,189
2020-03-18,IRN,4,Lorestan,1,1,1,1,1,1,361.0,389
2020-03-18,IRN,4,Markazi,1,1,1,1,1,1,708.0,863
2020-03-18,IRN,1,Mazandaran,1,1,1,1,1,1,1475.0,1514
2020-03-18,IRN,5,North.Khorasan,1,1,1,1,1,1,100.0,100
2020-03-18,IRN,1,Qazvin,1,1,1,1,1,1,479.0,479
2020-03-18,IRN,1,Qom,1,1,1,1,1,1,960.0,1066
2020-03-18,IRN,5,Razavi.Khorasan,1,1,1,1,1,1,652.0,712
2020-03-18,IRN,1,Semnan,1,1,1,1,1,1,560.0,570
2020-03-18,IRN,5,Sistan.and.Baluchestan,1,1,1,1,1,1,87.0,94
2020-03-18,IRN,5,South.Khorasan,1,1,1,1,1,1,137.0,144
2020-03-18,IRN,1,Tehran,1,1,1,1,1,1,3566.0,4164
2020-03-18,IRN,3,West.Azerbaijan,1,1,1,1,1,1,296.0,296
2020-03-18,IRN,5,Yazd,1,1,1,1,1,1,469.0,469
2020-03-18,IRN,3,Zanjan,1,1,1,1,1,1,259.0,259
