date,adm0_name,adm1_name,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,business_closure,business_closure_popwt,no_gathering,no_gathering_popwt,school_closure,school_closure_popwt,social_distance,social_distance_popwt,transit_suspension,transit_suspension_popwt,travel_ban_local,travel_ban_local_popwt,work_from_home,work_from_home_popwt,testing_regime,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,home_isolation,home_isolation_popwt,pos_cases_quarantine,pos_cases_quarantine_popwt,travel_ban_intl_in,policies_enacted,no_gathering_size,t,dow,month,year,day,adm1_id,adm2_id,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_regime_change_26feb2020,sample_avg,day_avg,p_1,p_2,p_3,p_4
"2020-02-27","ITA","Lombardia","Mantova",45.15727,10.79277,,0,412292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27feb2020,4,2,2020,27,"Lombardia","Mantova",0,,,0,,,0,0,0,0
"2020-02-28","ITA","Lombardia","Mantova",45.15727,10.79277,,0,412292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28feb2020,5,2,2020,28,"Lombardia","Mantova",0,,,0,,,0,0,0,0
"2020-02-29","ITA","Lombardia","Mantova",45.15727,10.79277,,1,412292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,29feb2020,6,2,2020,29,"Lombardia","Mantova",0,,,0,,,0,0,0,0
"2020-03-01","ITA","Lombardia","Mantova",45.15727,10.79277,,4,412292,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,01mar2020,0,3,2020,1,"Lombardia","Mantova",0,,,0,,,.6,0,0,1
"2020-03-02","ITA","Lombardia","Mantova",45.15727,10.79277,,5,412292,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,02mar2020,1,3,2020,2,"Lombardia","Mantova",0,,,0,,,.6,0,0,1
"2020-03-03","ITA","Lombardia","Mantova",45.15727,10.79277,15,15,412292,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,03mar2020,2,3,2020,3,"Lombardia","Mantova",0,2.70805,,0,,,.6,0,0,1
"2020-03-04","ITA","Lombardia","Mantova",45.15727,10.79277,22,22,412292,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,04mar2020,3,3,2020,4,"Lombardia","Mantova",0,3.091043,.3829923,0,,,.6,0,0,1
"2020-03-05","ITA","Lombardia","Mantova",45.15727,10.79277,26,26,412292,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,05mar2020,4,3,2020,5,"Lombardia","Mantova",0,3.258096,.1670539,0,,,.6,0,0,1
"2020-03-06","ITA","Lombardia","Mantova",45.15727,10.79277,32,32,412292,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,06mar2020,5,3,2020,6,"Lombardia","Mantova",0,3.465736,.2076395,0,,,.6,0,0,1
"2020-03-07","ITA","Lombardia","Mantova",45.15727,10.79277,46,46,412292,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6,0,07mar2020,6,3,2020,7,"Lombardia","Mantova",0,3.828641,.3629055,0,,,.6,0,0,1
"2020-03-08","ITA","Lombardia","Mantova",45.15727,10.79277,56,56,412292,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,0,8.83,0,08mar2020,0,3,2020,8,"Lombardia","Mantova",0,4.025352,.1967101,0,,,.666,.5,1,1
"2020-03-09","ITA","Lombardia","Mantova",45.15727,10.79277,102,102,412292,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,0,8.83,0,09mar2020,1,3,2020,9,"Lombardia","Mantova",0,4.624973,.5996213,0,,,.666,.5,1,1
"2020-03-10","ITA","Lombardia","Mantova",45.15727,10.79277,,118,412292,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,1,9.83,0,10mar2020,2,3,2020,10,"Lombardia","Mantova",0,,,0,,,.666,.5,1,1
"2020-03-11","ITA","Lombardia","Mantova",45.15727,10.79277,137,137,412292,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,11mar2020,3,3,2020,11,"Lombardia","Mantova",0,4.919981,,0,,,.834,.5,1,1
"2020-03-12","ITA","Lombardia","Mantova",45.15727,10.79277,169,169,412292,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,12mar2020,4,3,2020,12,"Lombardia","Mantova",0,5.129899,.2099175,0,,,.834,.5,1,1
"2020-03-13","ITA","Lombardia","Mantova",45.15727,10.79277,187,187,412292,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,13mar2020,5,3,2020,13,"Lombardia","Mantova",0,5.231109,.1012101,0,,,.834,.5,1,1
"2020-03-14","ITA","Lombardia","Mantova",45.15727,10.79277,261,261,412292,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,14mar2020,6,3,2020,14,"Lombardia","Mantova",0,5.56452,.3334117,0,,,.834,.5,1,1
"2020-03-15","ITA","Lombardia","Mantova",45.15727,10.79277,339,339,412292,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,15mar2020,0,3,2020,15,"Lombardia","Mantova",0,5.826,.2614799,0,,,.834,.5,1,1
"2020-03-16","ITA","Lombardia","Mantova",45.15727,10.79277,382,382,412292,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,16mar2020,1,3,2020,16,"Lombardia","Mantova",0,5.945421,.1194205,0,,,.834,.5,1,1
"2020-03-17","ITA","Lombardia","Mantova",45.15727,10.79277,465,465,412292,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,17mar2020,2,3,2020,17,"Lombardia","Mantova",0,6.142037,.1966166,0,,,.834,.5,1,1
"2020-03-18","ITA","Lombardia","Mantova",45.15727,10.79277,514,514,412292,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,18mar2020,3,3,2020,18,"Lombardia","Mantova",0,6.242223,.1001859,0,,,.834,.5,1,1
"2020-03-19","ITA","Lombardia","Mantova",45.15727,10.79277,636,636,412292,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,19mar2020,4,3,2020,19,"Lombardia","Mantova",0,6.455199,.2129755,0,,,.834,.5,1,1
"2020-03-20","ITA","Lombardia","Mantova",45.15727,10.79277,723,723,412292,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,20mar2020,5,3,2020,20,"Lombardia","Mantova",0,6.583409,.1282105,0,,,.834,.5,1,1
"2020-03-21","ITA","Lombardia","Mantova",45.15727,10.79277,842,842,412292,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,21mar2020,6,3,2020,21,"Lombardia","Mantova",0,6.73578,.1523709,0,,,.834,.5,1,1
"2020-03-22","ITA","Lombardia","Mantova",45.15727,10.79277,905,905,412292,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,22mar2020,0,3,2020,22,"Lombardia","Mantova",0,6.807935,.0721545,0,,,1,1,1,1
"2020-03-23","ITA","Lombardia","Mantova",45.15727,10.79277,985,985,412292,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,23mar2020,1,3,2020,23,"Lombardia","Mantova",0,6.892642,.0847068,0,,,1,1,1,1
"2020-03-24","ITA","Lombardia","Mantova",45.15727,10.79277,1093,1093,412292,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,24mar2020,2,3,2020,24,"Lombardia","Mantova",0,6.996682,.1040401,0,,,1,1,1,1
"2020-03-25","ITA","Lombardia","Mantova",45.15727,10.79277,1176,1176,412292,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,25mar2020,3,3,2020,25,"Lombardia","Mantova",0,7.069874,.0731926,0,,,1,1,1,1
"2020-03-26","ITA","Lombardia","Mantova",45.15727,10.79277,1250,1250,412292,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,26mar2020,4,3,2020,26,"Lombardia","Mantova",0,7.130899,.0610247,0,,,1,1,1,1
"2020-03-27","ITA","Lombardia","Mantova",45.15727,10.79277,1398,1398,412292,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,12,0,27mar2020,5,3,2020,27,"Lombardia","Mantova",0,7.242798,.1118989,0,,,1,1,1,1
"2020-02-25","ITA","Toscana","Massa Carrara",44.03674,10.14174,,0,194878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25feb2020,2,2,2020,25,"Toscana","Massa Carrara",0,,,0,,,0,0,0,0
"2020-02-26","ITA","Toscana","Massa Carrara",44.03674,10.14174,,0,194878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,26feb2020,3,2,2020,26,"Toscana","Massa Carrara",0,,,1,,,0,0,0,0
"2020-02-27","ITA","Toscana","Massa Carrara",44.03674,10.14174,,0,194878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27feb2020,4,2,2020,27,"Toscana","Massa Carrara",0,,,0,,,0,0,0,0
"2020-02-28","ITA","Toscana","Massa Carrara",44.03674,10.14174,,0,194878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28feb2020,5,2,2020,28,"Toscana","Massa Carrara",0,,,0,,,0,0,0,0
"2020-02-29","ITA","Toscana","Massa Carrara",44.03674,10.14174,,1,194878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,29feb2020,6,2,2020,29,"Toscana","Massa Carrara",0,,,0,,,0,0,0,0
"2020-03-01","ITA","Toscana","Massa Carrara",44.03674,10.14174,,3,194878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,01mar2020,0,3,2020,1,"Toscana","Massa Carrara",0,,,0,,,0,0,0,0
"2020-03-02","ITA","Toscana","Massa Carrara",44.03674,10.14174,,3,194878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,02mar2020,1,3,2020,2,"Toscana","Massa Carrara",0,,,0,,,0,0,0,0
"2020-03-03","ITA","Toscana","Massa Carrara",44.03674,10.14174,,3,194878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,03mar2020,2,3,2020,3,"Toscana","Massa Carrara",0,,,0,,,0,0,0,0
"2020-03-04","ITA","Toscana","Massa Carrara",44.03674,10.14174,,4,194878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,04mar2020,3,3,2020,4,"Toscana","Massa Carrara",0,,,0,,,0,0,0,0
"2020-03-05","ITA","Toscana","Massa Carrara",44.03674,10.14174,,6,194878,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,05mar2020,4,3,2020,5,"Toscana","Massa Carrara",0,,,0,,,0,0,0,1
"2020-03-06","ITA","Toscana","Massa Carrara",44.03674,10.14174,10,10,194878,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,06mar2020,5,3,2020,6,"Toscana","Massa Carrara",0,2.302585,,0,,,0,0,0,1
"2020-03-07","ITA","Toscana","Massa Carrara",44.03674,10.14174,16,16,194878,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,07mar2020,6,3,2020,7,"Toscana","Massa Carrara",0,2.772589,.4700036,0,,,0,0,0,1
"2020-03-08","ITA","Toscana","Massa Carrara",44.03674,10.14174,21,21,194878,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,08mar2020,0,3,2020,8,"Toscana","Massa Carrara",0,3.044523,.2719338,0,,,.666,0,1,1
"2020-03-09","ITA","Toscana","Massa Carrara",44.03674,10.14174,28,28,194878,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,09mar2020,1,3,2020,9,"Toscana","Massa Carrara",0,3.332205,.2876821,0,,,.666,0,1,1
"2020-03-10","ITA","Toscana","Massa Carrara",44.03674,10.14174,37,37,194878,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,1,9.83,0,10mar2020,2,3,2020,10,"Toscana","Massa Carrara",0,3.610918,.2787132,0,,,.666,.5,1,1
"2020-03-11","ITA","Toscana","Massa Carrara",44.03674,10.14174,40,40,194878,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,11mar2020,3,3,2020,11,"Toscana","Massa Carrara",0,3.688879,.0779617,0,,,.834,.5,1,1
"2020-03-12","ITA","Toscana","Massa Carrara",44.03674,10.14174,40,40,194878,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,12mar2020,4,3,2020,12,"Toscana","Massa Carrara",0,3.688879,0,0,,,.834,.5,1,1
"2020-03-13","ITA","Toscana","Massa Carrara",44.03674,10.14174,65,65,194878,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,13mar2020,5,3,2020,13,"Toscana","Massa Carrara",0,4.174387,.485508,0,,,.834,.5,1,1
"2020-03-14","ITA","Toscana","Massa Carrara",44.03674,10.14174,88,88,194878,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,14mar2020,6,3,2020,14,"Toscana","Massa Carrara",0,4.477337,.3029494,0,,,.834,.5,1,1
"2020-03-15","ITA","Toscana","Massa Carrara",44.03674,10.14174,108,108,194878,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,15mar2020,0,3,2020,15,"Toscana","Massa Carrara",0,4.682131,.2047944,0,,,.834,.5,1,1
"2020-03-16","ITA","Toscana","Massa Carrara",44.03674,10.14174,117,117,194878,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,16mar2020,1,3,2020,16,"Toscana","Massa Carrara",0,4.762174,.0800428,0,,,.834,.5,1,1
"2020-03-17","ITA","Toscana","Massa Carrara",44.03674,10.14174,143,143,194878,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,17mar2020,2,3,2020,17,"Toscana","Massa Carrara",0,4.962845,.2006707,0,,,.834,.5,1,1
"2020-03-18","ITA","Toscana","Massa Carrara",44.03674,10.14174,176,176,194878,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,18mar2020,3,3,2020,18,"Toscana","Massa Carrara",0,5.170484,.2076392,0,,,.834,.5,1,1
"2020-03-19","ITA","Toscana","Massa Carrara",44.03674,10.14174,200,200,194878,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,19mar2020,4,3,2020,19,"Toscana","Massa Carrara",0,5.298317,.1278334,0,,,.834,.5,1,1
"2020-03-20","ITA","Toscana","Massa Carrara",44.03674,10.14174,232,232,194878,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,20mar2020,5,3,2020,20,"Toscana","Massa Carrara",0,5.446737,.1484199,0,,,.834,.5,1,1
"2020-03-21","ITA","Toscana","Massa Carrara",44.03674,10.14174,256,256,194878,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,21mar2020,6,3,2020,21,"Toscana","Massa Carrara",0,5.545177,.0984402,0,,,.834,.5,1,1
"2020-03-22","ITA","Toscana","Massa Carrara",44.03674,10.14174,281,281,194878,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,22mar2020,0,3,2020,22,"Toscana","Massa Carrara",0,5.638355,.0931773,0,,,.934,1,1,1
"2020-03-23","ITA","Toscana","Massa Carrara",44.03674,10.14174,289,289,194878,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,23mar2020,1,3,2020,23,"Toscana","Massa Carrara",0,5.666427,.0280719,0,,,.934,1,1,1
"2020-03-24","ITA","Toscana","Massa Carrara",44.03674,10.14174,314,314,194878,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,24mar2020,2,3,2020,24,"Toscana","Massa Carrara",0,5.749393,.0829663,0,,,.934,1,1,1
"2020-03-25","ITA","Toscana","Massa Carrara",44.03674,10.14174,330,330,194878,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,25mar2020,3,3,2020,25,"Toscana","Massa Carrara",0,5.799093,.0496998,0,,,.934,1,1,1
"2020-03-26","ITA","Toscana","Massa Carrara",44.03674,10.14174,334,334,194878,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,26mar2020,4,3,2020,26,"Toscana","Massa Carrara",0,5.811141,.0120482,0,,,.934,1,1,1
"2020-03-27","ITA","Toscana","Massa Carrara",44.03674,10.14174,334,334,194878,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,27mar2020,5,3,2020,27,"Toscana","Massa Carrara",0,5.811141,0,0,,,.934,1,1,1
"2020-02-25","ITA","Basilicata","Matera",40.66751,16.59793,,0,197909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25feb2020,2,2,2020,25,"Basilicata","Matera",0,,,0,,,0,0,0,0
"2020-02-26","ITA","Basilicata","Matera",40.66751,16.59793,,0,197909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,26feb2020,3,2,2020,26,"Basilicata","Matera",0,,,1,,,0,0,0,0
"2020-02-27","ITA","Basilicata","Matera",40.66751,16.59793,,0,197909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27feb2020,4,2,2020,27,"Basilicata","Matera",0,,,0,,,0,0,0,0
"2020-02-28","ITA","Basilicata","Matera",40.66751,16.59793,,0,197909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28feb2020,5,2,2020,28,"Basilicata","Matera",0,,,0,,,0,0,0,0
"2020-02-29","ITA","Basilicata","Matera",40.66751,16.59793,,0,197909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,29feb2020,6,2,2020,29,"Basilicata","Matera",0,,,0,,,0,0,0,0
"2020-03-01","ITA","Basilicata","Matera",40.66751,16.59793,,0,197909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,01mar2020,0,3,2020,1,"Basilicata","Matera",0,,,0,,,0,0,0,0
"2020-03-02","ITA","Basilicata","Matera",40.66751,16.59793,,0,197909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,02mar2020,1,3,2020,2,"Basilicata","Matera",0,,,0,,,0,0,0,0
"2020-03-03","ITA","Basilicata","Matera",40.66751,16.59793,,0,197909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,03mar2020,2,3,2020,3,"Basilicata","Matera",0,,,0,,,0,0,0,0
"2020-03-04","ITA","Basilicata","Matera",40.66751,16.59793,,0,197909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,04mar2020,3,3,2020,4,"Basilicata","Matera",0,,,0,,,0,0,0,0
"2020-03-05","ITA","Basilicata","Matera",40.66751,16.59793,,0,197909,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,05mar2020,4,3,2020,5,"Basilicata","Matera",0,,,0,,,0,0,0,1
"2020-03-06","ITA","Basilicata","Matera",40.66751,16.59793,,1,197909,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,06mar2020,5,3,2020,6,"Basilicata","Matera",0,,,0,,,0,0,0,1
"2020-03-07","ITA","Basilicata","Matera",40.66751,16.59793,,1,197909,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,07mar2020,6,3,2020,7,"Basilicata","Matera",0,,,0,,,0,0,0,1
"2020-03-08","ITA","Basilicata","Matera",40.66751,16.59793,,2,197909,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,08mar2020,0,3,2020,8,"Basilicata","Matera",0,,,0,,,.666,0,1,1
"2020-03-09","ITA","Basilicata","Matera",40.66751,16.59793,,3,197909,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,09mar2020,1,3,2020,9,"Basilicata","Matera",0,,,0,,,.666,0,1,1
"2020-03-10","ITA","Basilicata","Matera",40.66751,16.59793,,3,197909,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,1,9.83,0,10mar2020,2,3,2020,10,"Basilicata","Matera",0,,,0,,,.666,.5,1,1
"2020-03-11","ITA","Basilicata","Matera",40.66751,16.59793,,3,197909,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,11mar2020,3,3,2020,11,"Basilicata","Matera",0,,,0,,,.834,.5,1,1
"2020-03-12","ITA","Basilicata","Matera",40.66751,16.59793,,3,197909,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,12mar2020,4,3,2020,12,"Basilicata","Matera",0,,,0,,,.834,.5,1,1
"2020-03-13","ITA","Basilicata","Matera",40.66751,16.59793,,3,197909,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,13mar2020,5,3,2020,13,"Basilicata","Matera",0,,,0,,,.834,.5,1,1
"2020-03-14","ITA","Basilicata","Matera",40.66751,16.59793,,3,197909,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,14mar2020,6,3,2020,14,"Basilicata","Matera",0,,,0,,,.834,.5,1,1
"2020-03-15","ITA","Basilicata","Matera",40.66751,16.59793,,4,197909,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,15mar2020,0,3,2020,15,"Basilicata","Matera",0,,,0,,,.834,.5,1,1
"2020-03-16","ITA","Basilicata","Matera",40.66751,16.59793,,4,197909,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,16mar2020,1,3,2020,16,"Basilicata","Matera",0,,,0,,,.834,.5,1,1
"2020-03-17","ITA","Basilicata","Matera",40.66751,16.59793,,4,197909,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,17mar2020,2,3,2020,17,"Basilicata","Matera",0,,,0,,,.834,.5,1,1
"2020-03-18","ITA","Basilicata","Matera",40.66751,16.59793,,5,197909,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,18mar2020,3,3,2020,18,"Basilicata","Matera",0,,,0,,,.834,.5,1,1
"2020-03-19","ITA","Basilicata","Matera",40.66751,16.59793,,7,197909,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,19mar2020,4,3,2020,19,"Basilicata","Matera",0,,,0,,,.834,.5,1,1
"2020-03-20","ITA","Basilicata","Matera",40.66751,16.59793,,8,197909,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,20mar2020,5,3,2020,20,"Basilicata","Matera",0,,,0,,,.834,.5,1,1
"2020-03-21","ITA","Basilicata","Matera",40.66751,16.59793,,8,197909,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,21mar2020,6,3,2020,21,"Basilicata","Matera",0,,,0,,,.834,.5,1,1
"2020-03-22","ITA","Basilicata","Matera",40.66751,16.59793,16,16,197909,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,22mar2020,0,3,2020,22,"Basilicata","Matera",0,2.772589,,0,,,.934,1,1,1
"2020-03-23","ITA","Basilicata","Matera",40.66751,16.59793,18,18,197909,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,23mar2020,1,3,2020,23,"Basilicata","Matera",0,2.890372,.1177831,0,,,.934,1,1,1
"2020-03-24","ITA","Basilicata","Matera",40.66751,16.59793,25,25,197909,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,24mar2020,2,3,2020,24,"Basilicata","Matera",0,3.218876,.3285041,0,,,.934,1,1,1
"2020-03-25","ITA","Basilicata","Matera",40.66751,16.59793,36,36,197909,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,25mar2020,3,3,2020,25,"Basilicata","Matera",0,3.583519,.3646431,0,,,.934,1,1,1
"2020-03-26","ITA","Basilicata","Matera",40.66751,16.59793,48,48,197909,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,26mar2020,4,3,2020,26,"Basilicata","Matera",0,3.871201,.2876821,0,,,.934,1,1,1
