date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_regime_change_20feb2020,testing_regime_change_29feb2020,testing_regime_change_22mar2020,testing_regime_change_27mar2020,sample_avg,day_avg,p_1,p_2,p_3,p_4
"2020-03-24","Ulsan","KOR",37,0,18,19,35.536,129.241,1,1145710,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,24mar2020,2,3,2020,24,"Ulsan",0,2.944439,3.610918,.0526316,.0526316,0,0,0,0,0,,,.75,.6666667,0,.25
"2020-03-25","Ulsan","KOR",37,0,19,18,35.536,129.241,0,1145710,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,25mar2020,3,3,2020,25,"Ulsan",0,2.890372,3.610918,0,0,-.0540671,0,0,0,0,,,.75,.6666667,0,.25
"2020-03-26","Ulsan","KOR",39,0,19,20,35.536,129.241,2,1145710,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,26mar2020,4,3,2020,26,"Ulsan",0,2.995732,3.663562,.1053605,.1111111,.1053605,0,0,0,0,,,.75,.6666667,0,.25
"2020-03-27","Ulsan","KOR",39,0,19,20,35.536,129.241,0,1145710,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,27mar2020,5,3,2020,27,"Ulsan",0,2.995732,3.663562,0,0,0,0,0,0,1,,,.75,.6666667,0,.5
"2020-03-28","Ulsan","KOR",39,0,19,20,35.536,129.241,0,1145710,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,28mar2020,6,3,2020,28,"Ulsan",0,2.995732,3.663562,0,0,0,0,0,0,0,,,.75,.6666667,0,.5
"2020-03-29","Ulsan","KOR",39,0,19,20,35.536,129.241,0,1145710,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,29mar2020,0,3,2020,29,"Ulsan",0,2.995732,3.663562,0,0,0,0,0,0,0,,,.75,.6666667,0,.5
"2020-03-30","Ulsan","KOR",39,0,19,20,35.536,129.241,0,1145710,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,30mar2020,1,3,2020,30,"Ulsan",0,2.995732,3.663562,0,0,0,0,0,0,0,,,.75,.6666667,0,.5
"2020-03-31","Ulsan","KOR",39,1,20,18,35.536,129.241,0,1145710,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,31mar2020,2,3,2020,31,"Ulsan",0,2.890372,3.663562,0,0,-.1053605,0,0,0,0,,,.75,.6666667,0,.5
"2020-04-01","Ulsan","KOR",40,1,21,18,35.536,129.241,1,1145710,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,01apr2020,3,4,2020,1,"Ulsan",0,2.890372,3.688879,.0555556,.0555556,0,0,0,0,0,,,.75,.6666667,0,.75
"2020-04-02","Ulsan","KOR",40,1,21,18,35.536,129.241,0,1145710,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,02apr2020,4,4,2020,2,"Ulsan",0,2.890372,3.688879,0,0,0,0,0,0,0,,,.75,.6666667,0,.75
"2020-04-03","Ulsan","KOR",40,1,24,15,35.536,129.241,0,1145710,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,03apr2020,5,4,2020,3,"Ulsan",0,2.70805,3.688879,0,0,-.1823215,0,0,0,0,,,.75,.6666667,0,.75
"2020-04-04","Ulsan","KOR",40,1,27,12,35.536,129.241,0,1145710,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,04apr2020,6,4,2020,4,"Ulsan",0,2.484907,3.688879,0,0,-.2231436,0,0,0,0,,,.75,.6666667,0,.75
"2020-04-05","Ulsan","KOR",40,1,27,12,35.536,129.241,0,1145710,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,05apr2020,0,4,2020,5,"Ulsan",0,2.484907,3.688879,0,0,0,0,0,0,0,,,.75,.6666667,0,1
"2020-04-06","Ulsan","KOR",40,1,27,12,35.536,129.241,0,1145710,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,06apr2020,1,4,2020,6,"Ulsan",0,2.484907,3.688879,0,0,0,0,0,0,0,,,.75,.6666667,0,1
