adm0_name,adm1_name,adm2_name,date,cum_confirmed_cases,cum_deaths,cum_recoveries,travel_ban_local,home_isolation,emergency_declaration,testing_regime,cum_confirmed_cases_imputed,cum_deaths_imputed,cum_recoveries_imputed,population,pop_is_imputed,active_cases,active_cases_imputed,lat,lon,t,dow,month,year,day,adm2_id,adm1_id,adm12_id,ever_policy1,ever_policy2,ever_policy3,ever_policy,adm1_adm2_name,longest_series,l_active_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_regime_change_18jan2020,testing_regime_change_28jan2020,testing_regime_change_06feb2020,testing_regime_change_13feb2020,testing_regime_change_20feb2020,testing_regime_change_05mar2020,sample_avg,day_avg,home_isolation_L0_to_L7,home_isolation_L8_to_L14,home_isolation_L15_to_L21,home_isolation_L22_to_L28,home_isolation_L29_to_L70,travel_ban_local_L0_to_L7,travel_ban_local_L8_to_L14,travel_ban_local_L15_to_L21,travel_ban_local_L22_to_L28,travel_ban_local_L29_to_L70,emergency_declaration_L0_to_L7,emergency_declaration_L8_to_L14,emergency_declaration_L15_to_L21,emergency_declaration_L22_to_L28,emergency_declaration_L29_to_L70
"CHN","Anhui","Fuyang","2020-02-09",118,0,13,1,1,1,3,118,0,13,10005000,0,105,105,32.9164,115.7005,09feb2020,0,2,2020,9,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.65396,.0490196,.0490196,.0289874,0,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CHN","Anhui","Fuyang","2020-02-10",125,0,13,1,1,1,3,125,0,13,10005000,0,112,112,32.9164,115.7005,10feb2020,1,2,2020,10,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.718499,.0645385,.0666667,.0645385,0,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CHN","Anhui","Fuyang","2020-02-11",132,0,17,1,1,1,3,132,0,17,10005000,0,115,115,32.9164,115.7005,11feb2020,2,2,2020,11,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.744932,.0625,.0625,.0264335,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"CHN","Anhui","Fuyang","2020-02-12",138,0,17,1,1,1,3,138,0,17,10005000,0,121,121,32.9164,115.7005,12feb2020,3,2,2020,12,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.795791,.0508585,.0521739,.0508585,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"CHN","Anhui","Fuyang","2020-02-13",142,0,23,1,1,1,4,142,0,23,10005000,0,119,119,32.9164,115.7005,13feb2020,4,2,2020,13,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.779123,.0330578,.0330578,-.0166674,0,0,0,1,0,0,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"CHN","Anhui","Fuyang","2020-02-14",146,0,28,1,1,1,4,146,0,28,10005000,0,118,118,32.9164,115.7005,14feb2020,5,2,2020,14,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.770685,.0336134,.0336134,-.0084386,0,0,0,0,0,0,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"CHN","Anhui","Fuyang","2020-02-15",150,0,28,1,1,1,4,150,0,28,10005000,0,122,122,32.9164,115.7005,15feb2020,6,2,2020,15,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.804021,.0338983,.0338983,.0333362,0,0,0,0,0,0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"CHN","Anhui","Fuyang","2020-02-16",152,0,37,1,1,1,4,152,0,37,10005000,0,115,115,32.9164,115.7005,16feb2020,0,2,2020,16,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.744932,.0163934,.0163934,-.0590887,0,0,0,0,0,0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"CHN","Anhui","Fuyang","2020-02-17",153,0,41,1,1,1,4,153,0,41,10005000,0,112,112,32.9164,115.7005,17feb2020,1,2,2020,17,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.718499,.0086957,.0086957,-.0264335,0,0,0,0,0,0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"CHN","Anhui","Fuyang","2020-02-18",154,0,47,1,1,1,4,154,0,47,10005000,0,107,107,32.9164,115.7005,18feb2020,2,2,2020,18,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.672829,.0089286,.0089286,-.04567,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"CHN","Anhui","Fuyang","2020-02-19",155,0,64,1,1,1,4,155,0,64,10005000,0,91,91,32.9164,115.7005,19feb2020,3,2,2020,19,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.510859,.0093458,.0093458,-.1619692,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"CHN","Anhui","Fuyang","2020-02-20",155,0,79,1,1,1,5,155,0,79,10005000,0,76,76,32.9164,115.7005,20feb2020,4,2,2020,20,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.330733,0,0,-.1801262,0,0,0,0,1,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"CHN","Anhui","Fuyang","2020-02-21",155,0,90,1,1,1,5,155,0,90,10005000,0,65,65,32.9164,115.7005,21feb2020,5,2,2020,21,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.174387,0,0,-.1563458,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"CHN","Anhui","Fuyang","2020-02-22",155,0,99,1,1,1,5,155,0,99,10005000,0,56,56,32.9164,115.7005,22feb2020,6,2,2020,22,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,4.025352,0,0,-.1490359,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"CHN","Anhui","Fuyang","2020-02-23",155,0,102,1,1,1,5,155,0,102,10005000,0,53,53,32.9164,115.7005,23feb2020,0,2,2020,23,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,3.970292,0,0,-.0550597,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"CHN","Anhui","Fuyang","2020-02-24",155,0,104,1,1,1,5,155,0,104,10005000,0,51,51,32.9164,115.7005,24feb2020,1,2,2020,24,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,3.931826,0,0,-.0384662,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"CHN","Anhui","Fuyang","2020-02-25",155,0,109,1,1,1,5,155,0,109,10005000,0,46,46,32.9164,115.7005,25feb2020,2,2,2020,25,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,3.828641,0,0,-.1031842,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Fuyang","2020-02-26",155,0,112,1,1,1,5,155,0,112,10005000,0,43,43,32.9164,115.7005,26feb2020,3,2,2020,26,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,3.7612,0,0,-.0674412,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Fuyang","2020-02-27",155,0,119,1,1,1,5,155,0,119,10005000,0,36,36,32.9164,115.7005,27feb2020,4,2,2020,27,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,3.583519,0,0,-.1776812,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Fuyang","2020-02-28",155,0,119,1,1,1,5,155,0,119,10005000,0,36,36,32.9164,115.7005,28feb2020,5,2,2020,28,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,3.583519,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Fuyang","2020-02-29",155,0,134,1,1,1,5,155,0,134,10005000,0,21,21,32.9164,115.7005,29feb2020,6,2,2020,29,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,3.044523,0,0,-.5389965,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Fuyang","2020-03-01",155,0,134,1,1,1,5,155,0,134,10005000,0,21,21,32.9164,115.7005,01mar2020,0,3,2020,1,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,3.044523,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Fuyang","2020-03-02",155,0,145,1,1,1,5,155,0,145,10005000,0,10,10,32.9164,115.7005,02mar2020,1,3,2020,2,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,2.302585,0,0,-.7419374,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Fuyang","2020-03-03",155,0,151,1,1,1,5,155,0,151,10005000,0,4,4,32.9164,115.7005,03mar2020,2,3,2020,3,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,1.386294,0,0,-.9162908,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Fuyang","2020-03-04",155,0,155,1,1,1,5,155,0,155,10005000,0,0,0,32.9164,115.7005,04mar2020,3,3,2020,4,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,,,0,,0,0,0,0,0,0,.0572363,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Fuyang","2020-03-05",155,0,155,1,1,1,6,155,0,155,10005000,0,0,0,32.9164,115.7005,05mar2020,4,3,2020,5,"Fuyang","Anhui",1066,1,1,1,2,"Fuyang, Anhui",0,,,,,0,0,0,0,0,1,.0572363,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Hefei","2020-01-10",,0,0,0,0,0,0,0,0,0,4914300,0,,,31.99358,117.2444,10jan2020,5,1,2020,10,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-11",,0,0,0,0,0,0,0,0,0,4914300,0,,,31.99358,117.2444,11jan2020,6,1,2020,11,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-12",,0,0,0,0,0,0,0,0,0,4914300,0,,,31.99358,117.2444,12jan2020,0,1,2020,12,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-13",,0,0,0,0,0,0,0,0,0,4914300,0,,,31.99358,117.2444,13jan2020,1,1,2020,13,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-14",,0,0,0,0,0,0,0,0,0,4914300,0,,,31.99358,117.2444,14jan2020,2,1,2020,14,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-15",,0,0,0,0,0,0,0,0,0,4914300,0,,,31.99358,117.2444,15jan2020,3,1,2020,15,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-16",,0,0,0,0,0,0,0,0,0,4914300,0,,0,31.99358,117.2444,16jan2020,4,1,2020,16,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-17",,0,0,0,0,0,0,0,0,0,4914300,0,,0,31.99358,117.2444,17jan2020,5,1,2020,17,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-18",,0,0,0,0,0,1,0,0,0,4914300,0,,0,31.99358,117.2444,18jan2020,6,1,2020,18,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,1,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-19",,0,0,0,0,0,1,0,0,0,4914300,0,,0,31.99358,117.2444,19jan2020,0,1,2020,19,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-20",,0,0,0,0,0,1,0,0,0,4914300,0,,0,31.99358,117.2444,20jan2020,1,1,2020,20,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-21",,0,0,0,0,0,1,0,0,0,4914300,0,,0,31.99358,117.2444,21jan2020,2,1,2020,21,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-22",,0,0,0,0,0,1,0,0,0,4914300,0,,0,31.99358,117.2444,22jan2020,3,1,2020,22,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-23",,0,0,0,0,0,1,0,0,0,4914300,0,,0,31.99358,117.2444,23jan2020,4,1,2020,23,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHN","Anhui","Hefei","2020-01-24",,0,0,0,0,1,1,6,0,0,4914300,0,,6,31.99358,117.2444,24jan2020,5,1,2020,24,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CHN","Anhui","Hefei","2020-01-25",10,0,0,0,0,1,1,10,0,0,4914300,0,10,10,31.99358,117.2444,25jan2020,6,1,2020,25,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,2.302585,,,,0,0,0,0,0,0,.0572363,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CHN","Anhui","Hefei","2020-01-26",13,0,0,0,0,1,1,13,0,0,4914300,0,13,13,31.99358,117.2444,26jan2020,0,1,2020,26,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,2.564949,.2623641,.3,.2623641,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CHN","Anhui","Hefei","2020-01-27",13,0,0,1,0,1,1,13,0,0,4914300,0,13,13,31.99358,117.2444,27jan2020,1,1,2020,27,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,2.564949,,0,0,0,0,0,0,0,0,.0572363,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CHN","Anhui","Hefei","2020-01-28",16,0,0,1,0,1,2,16,0,0,4914300,0,16,16,31.99358,117.2444,28jan2020,2,1,2020,28,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,2.772589,.2076395,.2307692,.2076395,0,1,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CHN","Anhui","Hefei","2020-01-29",29,0,1,1,0,1,2,29,0,1,4914300,0,28,28,31.99358,117.2444,29jan2020,3,1,2020,29,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,3.332205,.5596159,.8125,.5596159,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CHN","Anhui","Hefei","2020-01-30",39,0,1,1,0,1,2,39,0,1,4914300,0,38,38,31.99358,117.2444,30jan2020,4,1,2020,30,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,3.637586,.3053815,.3571429,.3053815,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CHN","Anhui","Hefei","2020-01-31",50,0,1,1,0,1,2,50,0,1,4914300,0,49,49,31.99358,117.2444,31jan2020,5,1,2020,31,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,3.89182,.2542341,.2894737,.2542341,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CHN","Anhui","Hefei","2020-02-01",59,0,2,1,0,1,2,59,0,2,4914300,0,57,57,31.99358,117.2444,01feb2020,6,2,2020,1,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.043051,.1512311,.1836735,.1512311,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CHN","Anhui","Hefei","2020-02-02",59,0,2,1,0,1,2,59,0,2,4914300,0,57,57,31.99358,117.2444,02feb2020,0,2,2020,2,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.043051,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CHN","Anhui","Hefei","2020-02-03",75,0,5,1,0,1,2,75,0,5,4914300,0,70,70,31.99358,117.2444,03feb2020,1,2,2020,3,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.248495,.2054439,.2807018,.2054439,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CHN","Anhui","Hefei","2020-02-04",81,0,5,1,0,1,2,81,0,5,4914300,0,76,76,31.99358,117.2444,04feb2020,2,2,2020,4,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.330733,.0822382,.0857143,.0822382,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CHN","Anhui","Hefei","2020-02-05",93,0,5,1,1,1,2,93,0,5,4914300,0,88,88,31.99358,117.2444,05feb2020,3,2,2020,5,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.477337,.1466036,.1578947,.1466036,0,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CHN","Anhui","Hefei","2020-02-06",104,0,7,1,1,1,3,104,0,7,4914300,0,97,97,31.99358,117.2444,06feb2020,4,2,2020,6,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.574711,.097374,.125,.097374,0,0,1,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CHN","Anhui","Hefei","2020-02-07",115,0,9,1,1,1,3,115,0,9,4914300,0,106,106,31.99358,117.2444,07feb2020,5,2,2020,7,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.663439,.0887284,.1134021,.0887284,0,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CHN","Anhui","Hefei","2020-02-08",128,0,11,1,1,1,3,128,0,11,4914300,0,117,117,31.99358,117.2444,08feb2020,6,2,2020,8,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.762174,.0987349,.1226415,.0987349,0,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CHN","Anhui","Hefei","2020-02-09",136,0,11,1,1,1,3,136,0,11,4914300,0,125,125,31.99358,117.2444,09feb2020,0,2,2020,9,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.828314,.0661397,.0683761,.0661397,0,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CHN","Anhui","Hefei","2020-02-10",147,0,15,1,1,1,3,147,0,15,4914300,0,132,132,31.99358,117.2444,10feb2020,1,2,2020,10,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.882802,.0544882,.088,.0544882,0,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CHN","Anhui","Hefei","2020-02-11",150,1,20,1,1,1,3,150,1,20,4914300,0,129,129,31.99358,117.2444,11feb2020,2,2,2020,11,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.859812,.0227273,.0227273,-.0229897,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"CHN","Anhui","Hefei","2020-02-12",157,1,28,1,1,1,3,157,1,28,4914300,0,128,128,31.99358,117.2444,12feb2020,3,2,2020,12,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.85203,.0542636,.0542636,-.007782,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"CHN","Anhui","Hefei","2020-02-13",161,1,28,1,1,1,4,161,1,28,4914300,0,132,132,31.99358,117.2444,13feb2020,4,2,2020,13,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.882802,.03125,.03125,.0307717,0,0,0,1,0,0,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"CHN","Anhui","Hefei","2020-02-14",166,1,38,1,1,1,4,166,1,38,4914300,0,127,127,31.99358,117.2444,14feb2020,5,2,2020,14,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.844187,.0378788,.0378788,-.0386147,0,0,0,0,0,0,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"CHN","Anhui","Hefei","2020-02-15",168,1,38,1,1,1,4,168,1,38,4914300,0,129,129,31.99358,117.2444,15feb2020,6,2,2020,15,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.859812,.015748,.015748,.015625,0,0,0,0,0,0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"CHN","Anhui","Hefei","2020-02-16",169,1,43,1,1,1,4,169,1,43,4914300,0,125,125,31.99358,117.2444,16feb2020,0,2,2020,16,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.828314,.0077519,.0077519,-.0314984,0,0,0,0,0,0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"CHN","Anhui","Hefei","2020-02-17",171,1,49,1,1,1,4,171,1,49,4914300,0,121,121,31.99358,117.2444,17feb2020,1,2,2020,17,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.795791,.016,.016,-.0325232,0,0,0,0,0,0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"CHN","Anhui","Hefei","2020-02-18",173,1,71,1,1,1,4,173,1,71,4914300,0,101,101,31.99358,117.2444,18feb2020,2,2,2020,18,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.61512,.0165289,.0165289,-.1806703,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"CHN","Anhui","Hefei","2020-02-19",173,1,75,1,1,1,4,173,1,75,4914300,0,97,97,31.99358,117.2444,19feb2020,3,2,2020,19,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.574711,0,0,-.0404096,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"CHN","Anhui","Hefei","2020-02-20",173,1,83,1,1,1,5,173,1,83,4914300,0,89,89,31.99358,117.2444,20feb2020,4,2,2020,20,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.488636,0,0,-.0860744,0,0,0,0,1,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"CHN","Anhui","Hefei","2020-02-21",174,1,97,1,1,1,5,174,1,97,4914300,0,76,76,31.99358,117.2444,21feb2020,5,2,2020,21,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.330733,.011236,.011236,-.1579032,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"CHN","Anhui","Hefei","2020-02-22",174,1,,1,1,1,5,174,1,99,4914300,0,,74,31.99358,117.2444,22feb2020,6,2,2020,22,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,,,0,,0,0,0,0,0,0,.0572363,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"CHN","Anhui","Hefei","2020-02-23",174,1,101,1,1,1,5,174,1,101,4914300,0,72,72,31.99358,117.2444,23feb2020,0,2,2020,23,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.276666,,,,0,0,0,0,0,0,.0572363,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"CHN","Anhui","Hefei","2020-02-24",174,1,103,1,1,1,5,174,1,103,4914300,0,70,70,31.99358,117.2444,24feb2020,1,2,2020,24,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,4.248495,0,0,-.0281711,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"CHN","Anhui","Hefei","2020-02-25",174,1,119,1,1,1,5,174,1,119,4914300,0,54,54,31.99358,117.2444,25feb2020,2,2,2020,25,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,3.988984,0,0,-.259511,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Hefei","2020-02-26",174,1,127,1,1,1,5,174,1,127,4914300,0,46,46,31.99358,117.2444,26feb2020,3,2,2020,26,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,3.828641,0,0,-.1603427,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Hefei","2020-02-27",174,1,135,1,1,1,5,174,1,135,4914300,0,38,38,31.99358,117.2444,27feb2020,4,2,2020,27,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,3.637586,0,0,-.1910553,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Hefei","2020-02-28",174,1,138,1,1,1,5,174,1,138,4914300,0,35,35,31.99358,117.2444,28feb2020,5,2,2020,28,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,3.555348,0,0,-.082238,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Hefei","2020-02-29",174,1,143,1,1,1,5,174,1,143,4914300,0,30,30,31.99358,117.2444,29feb2020,6,2,2020,29,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,3.401197,0,0,-.1541507,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"CHN","Anhui","Hefei","2020-03-01",174,1,144,1,1,1,5,174,1,144,4914300,0,29,29,31.99358,117.2444,01mar2020,0,3,2020,1,"Hefei","Anhui",1089,1,1,1,2,"Hefei, Anhui",0,3.367296,0,0,-.0339017,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
