date,adm0_name,adm1_name,cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths,cum_deaths_imputed,population,lat,lon,social_distance,emergency_declaration,work_from_home,pos_cases_quarantine,school_closure,business_closure,no_gathering,travel_ban_local,event_cancel,home_isolation,travel_ban_intl_in,travel_ban_intl_out,paid_sick_leave,transit_suspension,religious_closure,social_distance_popwt,emergency_declaration_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,school_closure_popwt,business_closure_popwt,no_gathering_popwt,travel_ban_local_popwt,event_cancel_popwt,home_isolation_popwt,paid_sick_leave_popwt,transit_suspension_popwt,religious_closure_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,pos_cases_quarantine_opt,pos_cases_quarantine_opt_popwt,school_closure_opt,school_closure_opt_popwt,business_closure_opt,business_closure_opt_popwt,no_gathering_opt,no_gathering_opt_popwt,travel_ban_local_opt,travel_ban_local_opt_popwt,home_isolation_opt,home_isolation_opt_popwt,paid_sick_leave_opt,paid_sick_leave_opt_popwt,transit_suspension_opt,transit_suspension_opt_popwt,religious_closure_opt,religious_closure_opt_popwt,policies_enacted,testing_regime,t,dow,month,year,day,adm1_id,adm1_abb,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_regime_13mar2020_NY,testing_regime_16mar2020_CA,testing_regime_18mar2020_NC,testing_regime_19mar2020_CT,testing_regime_19mar2020_NV,testing_regime_19mar2020_UT,testing_regime_20mar2020_IA,testing_regime_21mar2020_TN,testing_regime_22mar2020_AL,testing_regime_23mar2020_HI,testing_regime_24mar2020_KS,testing_regime_24mar2020_NJ,testing_regime_25mar2020_OH,testing_regime_27mar2020_AZ,testing_regime_28mar2020_MD,testing_regime_28mar2020_MO,testing_regime_30mar2020_DE,sample_avg,day_avg,school_closure_comb_popwt,travel_ban_local_comb_popwt,business_closure_comb_popwt,social_distance_comb_popwt,home_isolation_comb_popwt,work_from_home_comb_popwt,pos_cases_quarantine_comb_popwt,no_gathering_comb_popwt,paid_sick_leave_comb_popwt,transit_suspension_comb_popwt,religious_closure_comb_popwt,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9
"2020-04-02","USA","Rhode Island",651,651,12,12,1056161,41.676,-71.554,.5,1,0,0,1,1,1,1,1,1,1,1,1,0,0,.5,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,02apr2020,4,4,2020,2,"Rhode Island","RI",0,6.478509,.1452298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.5,1,0,0,1,1,0,0,1,.25,0,1,0,1,.5,1,1
"2020-04-03","USA","Rhode Island",705,705,14,14,1056161,41.676,-71.554,.75,1,0,0,1,1,1,1,1,1,1,1,1,0,0,.75,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,0,03apr2020,5,4,2020,3,"Rhode Island","RI",0,6.558198,.0796885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.75,1,0,0,1,1,0,0,1,.375,0,1,0,1,.5,1,1
"2020-04-04","USA","Rhode Island",806,806,15,15,1056161,41.676,-71.554,.75,1,0,0,1,1,1,1,1,1,1,1,1,0,0,.75,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,0,04apr2020,6,4,2020,4,"Rhode Island","RI",0,6.692084,.1338859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.75,1,0,0,1,1,0,0,1,.375,0,1,0,1,.5,1,1
"2020-04-05","USA","Rhode Island",922,922,25,25,1056161,41.676,-71.554,.75,1,0,0,1,1,1,1,1,1,1,1,1,0,0,.75,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,0,05apr2020,0,4,2020,5,"Rhode Island","RI",0,6.826545,.1344614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,.75,1,0,0,1,1,0,0,1,.375,0,1,0,1,.5,1,1
"2020-04-06","USA","Rhode Island",1082,1082,27,27,1056161,41.676,-71.554,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,06apr2020,1,4,2020,6,"Rhode Island","RI",0,6.986567,.1600213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,.5,1,1
"2020-03-10","USA","South Carolina",10,10,0,0,5210095,33.917,-80.898,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10mar2020,2,3,2020,10,"South Carolina","SC",0,2.302585,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2070827,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-11","USA","South Carolina",12,12,0,0,5210095,33.917,-80.898,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11mar2020,3,3,2020,11,"South Carolina","SC",0,2.484907,.1823215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-12","USA","South Carolina",13,13,0,0,5210095,33.917,-80.898,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12mar2020,4,3,2020,12,"South Carolina","SC",0,2.564949,.0800426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0
"2020-03-13","USA","South Carolina",13,13,0,0,5210095,33.917,-80.898,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13mar2020,5,3,2020,13,"South Carolina","SC",0,2.564949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0
"2020-03-14","USA","South Carolina",19,19,0,0,5210095,33.917,-80.898,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14mar2020,6,3,2020,14,"South Carolina","SC",0,2.944439,.3794897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,.5,0,0,1,0,0,0,0,0
"2020-03-15","USA","South Carolina",28,28,0,0,5210095,33.917,-80.898,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,15mar2020,0,3,2020,15,"South Carolina","SC",0,3.332205,.3877656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-16","USA","South Carolina",33,33,1,1,5210095,33.917,-80.898,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,16mar2020,1,3,2020,16,"South Carolina","SC",0,3.496508,.1643031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,1,0,0,0
"2020-03-17","USA","South Carolina",47,47,1,1,5210095,33.917,-80.898,.25,1,0,0,1,0,1,0,1,0,1,1,1,0,0,.25,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,17mar2020,2,3,2020,17,"South Carolina","SC",0,3.850147,.3536398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,.25,0,0,0,1,1,0,0,1,.125,0,1,0,1,0,0,0
"2020-03-18","USA","South Carolina",60,60,1,1,5210095,33.917,-80.898,.25,1,0,0,1,0,1,0,1,0,1,1,1,0,0,.25,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,18mar2020,3,3,2020,18,"South Carolina","SC",0,4.094345,.2441971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,.25,0,0,0,1,1,0,0,1,.125,0,1,0,1,0,0,0
"2020-03-19","USA","South Carolina",80,80,1,1,5210095,33.917,-80.898,.25,1,1,0,1,0,1,0,1,0,1,1,1,0,0,.25,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0,19mar2020,4,3,2020,19,"South Carolina","SC",0,4.382027,.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,.25,0,1,0,1,1,0,0,1,.125,0,1,1,1,0,0,0
"2020-03-20","USA","South Carolina",124,124,1,1,5210095,33.917,-80.898,.25,1,1,0,1,0,1,0,1,0,1,1,1,0,0,.25,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0,20mar2020,5,3,2020,20,"South Carolina","SC",0,4.820282,.4382548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,.25,0,1,0,1,1,0,0,1,.125,0,1,1,1,0,0,0
"2020-03-21","USA","South Carolina",171,171,3,3,5210095,33.917,-80.898,.5,1,1,0,1,.33,1,0,1,0,1,1,1,0,0,.5,1,1,0,1,.33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83,0,21mar2020,6,3,2020,21,"South Carolina","SC",0,5.141664,.321382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.33,.5,0,1,0,1,1,0,0,1,.25,0,1,1,1,0,.33,0
"2020-03-22","USA","South Carolina",193,193,3,3,5210095,33.917,-80.898,.5,1,1,0,1,.33,1,0,1,0,1,1,1,0,0,.5,1,1,0,1,.33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83,0,22mar2020,0,3,2020,22,"South Carolina","SC",0,5.26269,.1210265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.33,.5,0,1,0,1,1,0,0,1,.25,0,1,1,1,0,.33,0
"2020-03-23","USA","South Carolina",297,297,5,5,5210095,33.917,-80.898,.75,1,1,0,1,.33,1,0,1,0,1,1,1,0,0,.75,1,1,0,1,.33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08,0,23mar2020,1,3,2020,23,"South Carolina","SC",0,5.693732,.4310422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.33,.75,0,1,0,1,1,0,0,1,.375,0,1,1,1,0,.33,0
"2020-03-24","USA","South Carolina",340,340,7,7,5210095,33.917,-80.898,.75,1,1,0,1,.33,1,0,1,0,1,1,1,0,0,.75,1,1,0,1,.33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08,0,24mar2020,2,3,2020,24,"South Carolina","SC",0,5.828946,.1352134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.33,.75,0,1,0,1,1,0,0,1,.375,0,1,1,1,0,.33,0
"2020-03-25","USA","South Carolina",424,424,7,7,5210095,33.917,-80.898,.75,1,1,0,1,.33,1,0,1,0,1,1,1,0,0,.75,1,1,0,1,.33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08,0,25mar2020,3,3,2020,25,"South Carolina","SC",0,6.049734,.220788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.33,.75,0,1,0,1,1,0,0,1,.375,0,1,1,1,0,.33,0
"2020-03-26","USA","South Carolina",453,453,10,10,5210095,33.917,-80.898,.75,1,1,0,1,.33,1,0,1,0,1,1,1,0,0,.75,1,1,0,1,.33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08,0,26mar2020,4,3,2020,26,"South Carolina","SC",0,6.115892,.0661583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.33,.75,0,1,0,1,1,0,0,1,.375,0,1,1,1,0,.33,0
"2020-03-27","USA","South Carolina",539,539,9,9,5210095,33.917,-80.898,.75,1,1,0,1,.33,1,0,1,0,1,1,1,0,0,.75,1,1,0,1,.33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08,0,27mar2020,5,3,2020,27,"South Carolina","SC",0,6.289716,.1738238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.33,.75,0,1,0,1,1,0,0,1,.375,0,1,1,1,0,.33,0
"2020-03-28","USA","South Carolina",660,660,15,15,5210095,33.917,-80.898,.75,1,1,0,1,.33,1,0,1,0,1,1,1,0,0,.75,1,1,0,1,.33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08,0,28mar2020,6,3,2020,28,"South Carolina","SC",0,6.49224,.2025242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.33,.75,0,1,0,1,1,0,0,1,.375,0,1,1,1,0,.33,0
"2020-03-29","USA","South Carolina",774,774,16,16,5210095,33.917,-80.898,.75,1,1,0,1,.33,1,0,1,0,1,1,1,0,0,.75,1,1,0,1,.33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08,0,29mar2020,0,3,2020,29,"South Carolina","SC",0,6.651572,.1593318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.33,.75,0,1,0,1,1,0,0,1,.375,0,1,1,1,0,.33,0
"2020-03-30","USA","South Carolina",925,925,18,18,5210095,33.917,-80.898,1,1,1,0,1,.33,1,0,1,0,1,1,1,0,0,1,1,1,0,1,.33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,30mar2020,1,3,2020,30,"South Carolina","SC",0,6.829794,.1782222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.33,1,0,1,0,1,1,0,0,1,.5,0,1,1,1,0,.33,0
"2020-03-31","USA","South Carolina",1083,1083,22,22,5210095,33.917,-80.898,1,1,1,0,1,.67,1,0,1,0,1,1,1,0,0,1,1,1,0,1,.67,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,31mar2020,2,3,2020,31,"South Carolina","SC",0,6.98749,.1576962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.67,1,0,1,0,1,1,0,0,1,.5,0,1,1,1,0,.67,0
"2020-04-01","USA","South Carolina",1293,1293,26,26,5210095,33.917,-80.898,1,1,1,0,1,.67,1,0,1,0,1,1,1,0,0,1,1,1,0,1,.67,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,01apr2020,3,4,2020,1,"South Carolina","SC",0,7.164721,.1772304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.67,1,0,1,0,1,1,0,0,1,.5,0,1,1,1,0,.67,0
"2020-04-02","USA","South Carolina",1553,1553,32,32,5210095,33.917,-80.898,1,1,1,0,1,.67,1,0,1,0,1,1,1,0,0,1,1,1,0,1,.67,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,02apr2020,4,4,2020,2,"South Carolina","SC",0,7.347944,.1832232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.67,1,0,1,0,1,1,0,0,1,.5,0,1,1,1,0,.67,0
"2020-04-03","USA","South Carolina",1699,1699,35,35,5210095,33.917,-80.898,1,1,1,0,1,.67,1,0,1,0,1,1,1,0,0,1,1,1,0,1,.67,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,03apr2020,5,4,2020,3,"South Carolina","SC",0,7.437795,.0898514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.67,1,0,1,0,1,1,0,0,1,.5,0,1,1,1,0,.67,0
"2020-04-04","USA","South Carolina",1913,1913,41,41,5210095,33.917,-80.898,1,1,1,0,1,.67,1,0,1,0,1,1,1,0,0,1,1,1,0,1,.67,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,04apr2020,6,4,2020,4,"South Carolina","SC",0,7.556428,.1186328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.67,1,0,1,0,1,1,0,0,1,.5,0,1,1,1,0,.67,0
"2020-04-05","USA","South Carolina",2048,2048,45,45,5210095,33.917,-80.898,1,1,1,0,1,.67,1,0,1,0,1,1,1,0,0,1,1,1,0,1,.67,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,05apr2020,0,4,2020,5,"South Carolina","SC",0,7.624619,.0681911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.67,1,0,1,0,1,1,0,0,1,.5,0,1,1,1,0,.67,0
"2020-04-06","USA","South Carolina",2230,2230,49,49,5210095,33.917,-80.898,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,06apr2020,1,4,2020,6,"South Carolina","SC",0,7.709757,.0851378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,0,1,0,1,1,0,0,1,.5,0,1,1,1,0,1,0
"2020-03-16","USA","South Dakota",10,10,1,1,903027,44.436,-100.231,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,16mar2020,1,3,2020,16,"South Dakota","SD",0,2.302585,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2070827,,1,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,1,0,0,0
"2020-03-17","USA","South Dakota",11,11,1,1,903027,44.436,-100.231,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,17mar2020,2,3,2020,17,"South Dakota","SD",0,2.397895,.0953102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,1,0,0,0
"2020-03-18","USA","South Dakota",11,11,1,1,903027,44.436,-100.231,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,18mar2020,3,3,2020,18,"South Dakota","SD",0,2.397895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,1,0,0,0
"2020-03-19","USA","South Dakota",14,14,1,1,903027,44.436,-100.231,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,19mar2020,4,3,2020,19,"South Dakota","SD",0,2.639057,.2411621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,1,0,.5,1,0,0,.75,0,0,1,1,1,.5,0,0
"2020-03-20","USA","South Dakota",14,14,1,1,903027,44.436,-100.231,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,20mar2020,5,3,2020,20,"South Dakota","SD",0,2.639057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,1,0,.5,1,0,0,.75,0,0,1,1,1,.5,0,0
"2020-03-21","USA","South Dakota",14,14,1,1,903027,44.436,-100.231,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,21mar2020,6,3,2020,21,"South Dakota","SD",0,2.639057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,1,0,.5,1,0,0,.75,0,0,1,1,1,.5,0,0
"2020-03-22","USA","South Dakota",21,21,1,1,903027,44.436,-100.231,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,22mar2020,0,3,2020,22,"South Dakota","SD",0,3.044523,.4054651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,1,0,.5,1,0,0,.75,0,0,1,1,1,.5,0,0
"2020-03-23","USA","South Dakota",27,27,1,1,903027,44.436,-100.231,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,23mar2020,1,3,2020,23,"South Dakota","SD",0,3.295837,.2513144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,.5,1,0,0,.75,.5,0,1,1,1,.5,0,0
"2020-03-24","USA","South Dakota",30,30,1,1,903027,44.436,-100.231,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,24mar2020,2,3,2020,24,"South Dakota","SD",0,3.401197,.1053605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,.5,1,0,0,.75,.5,0,1,1,1,.5,0,0
"2020-03-25","USA","South Dakota",41,41,1,1,903027,44.436,-100.231,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,25mar2020,3,3,2020,25,"South Dakota","SD",0,3.713572,.3123746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,.5,1,0,0,.75,.5,0,1,1,1,.5,0,0
"2020-03-26","USA","South Dakota",46,46,1,1,903027,44.436,-100.231,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,26mar2020,4,3,2020,26,"South Dakota","SD",0,3.828641,.1150694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,.5,1,0,0,.75,.5,0,1,1,1,.5,0,0
"2020-03-27","USA","South Dakota",58,58,1,1,903027,44.436,-100.231,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,27mar2020,5,3,2020,27,"South Dakota","SD",0,4.060443,.2318015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,.5,1,0,0,.75,.5,0,1,1,1,.5,0,0
"2020-03-28","USA","South Dakota",68,68,1,1,903027,44.436,-100.231,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,28mar2020,6,3,2020,28,"South Dakota","SD",0,4.219508,.1590648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,.5,1,0,0,.75,.5,0,1,1,1,.5,0,0
"2020-03-29","USA","South Dakota",90,90,1,1,903027,44.436,-100.231,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,29mar2020,0,3,2020,29,"South Dakota","SD",0,4.49981,.280302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,.5,1,0,0,.75,.5,0,1,1,1,.5,0,0
"2020-03-30","USA","South Dakota",100,100,1,1,903027,44.436,-100.231,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,30mar2020,1,3,2020,30,"South Dakota","SD",0,4.60517,.1053605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,.5,1,0,0,.75,.5,0,1,1,1,.5,0,0
"2020-03-31","USA","South Dakota",100,100,1,1,903027,44.436,-100.231,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,31mar2020,2,3,2020,31,"South Dakota","SD",0,4.60517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,.5,1,0,0,.75,.5,0,1,1,1,.5,0,0
