adm0_name,t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
"IRN",21mar2020,.1195887,.0785105,.1606668,.5555823,.4333914,.6777732,,,
"IRN",22mar2020,.1118116,.0707335,.1528897,.5478052,.4256143,.6699961,,,
"IRN",01mar2020,.4115506,.3342711,.48883,.5066466,.3844557,.6288375,,,
"IRN",05mar2020,.2537779,.1914015,.3161543,.539066,.4168751,.6612569,,,
"IRN",06mar2020,.3426856,.2803092,.405062,.6279737,.5057828,.7501646,,,
"IRN",07mar2020,.2291356,.1667592,.291512,.5144237,.3922328,.6366146,,,
"IRN",08mar2020,.2213585,.1589821,.2837349,.5066466,.3844557,.6288375,,,
"IRN",09mar2020,.2310443,.1686679,.2934207,.5163324,.3941415,.6385233,,,
"IRN",10mar2020,.2141536,.1517772,.27653,.4994417,.3772508,.6216326,,,
"IRN",11mar2020,.1905712,.1281948,.2529477,.4758593,.3536685,.5980502,,,
"IRN",12mar2020,.2537779,.1914015,.3161543,.539066,.4168751,.6612569,,,
"IRN",13mar2020,.1174722,0,.2766604,.5534658,.3000618,.8068698,,,
"IRN",14mar2020,.07843,.0373519,.1195082,.5144237,.3922328,.6366146,,,
"IRN",15mar2020,.070653,.0295748,.1117311,.5066466,.3844557,.6288375,,,
"IRN",16mar2020,.0803388,.0392607,.1214169,.5163324,.3941415,.6385233,,,
"IRN",17mar2020,.063448,.0223699,.1045262,.4994417,.3772508,.6216326,,,
"IRN",18mar2020,.0398657,0,.0809438,.4758593,.3536685,.5980502,,,
"IRN",19mar2020,.1030724,.0619943,.1441505,.539066,.4168751,.6612569,,,
"IRN",20mar2020,.19198,.1509019,.2330582,.6279737,.5057828,.7501646,,,
"IRN",21mar2020,.07843,.0373519,.1195082,.5144237,.3922328,.6366146,,,
"IRN",22mar2020,.070653,.0295748,.1117311,.5066466,.3844557,.6288375,,,
"IRN",28feb2020,.5724754,.4502845,.6946663,.5724754,.4502845,.6946663,,,
"IRN",29feb2020,.4589254,.3367345,.5811163,.4589254,.3367345,.5811163,,,
"IRN",01mar2020,.3560522,.2787728,.4333317,.4511483,.3289574,.5733392,,,
"IRN",05mar2020,.1982796,.1359032,.260656,.4835677,.3613768,.6057586,,,
"IRN",06mar2020,.2871873,.2248109,.3495637,.5724754,.4502845,.6946663,,,
"IRN",07mar2020,.1736373,.1112609,.2360137,.4589254,.3367345,.5811163,,,
