adm0_name,t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
"USA",02apr2020,.1468933,.1137842,.1800023,.3274682,.2520323,.4029041,.1845408,.3311034,.1328861
"USA",03apr2020,.1340731,.1009641,.1671822,.3146481,.2392121,.390084,.1609188,.3182832,.1232243
"USA",04apr2020,.1132985,.0801895,.1464076,.2938735,.2184376,.3693094,.1372794,.2975087,.1160471
"USA",05apr2020,.0754663,.0423572,.1085753,.2560412,.1806053,.3314771,.0980704,.2596764,.0870007
"USA",06apr2020,.1016501,.0685411,.1347592,.2822251,.2067892,.357661,.1179021,.2858602,.0884137
"USA",10mar2020,.2950651,.2159123,.3742178,.2969375,.2215016,.3723734,,,
"USA",11mar2020,.3283348,.250928,.4057417,.3110205,.2355846,.3864564,,,
"USA",12mar2020,.2942856,.2360611,.3525101,.3308688,.2554328,.4063047,,,
"USA",13mar2020,.2558801,.1861598,.3256004,.3180486,.2426127,.3934845,,,
"USA",14mar2020,.2790643,.2543294,.3037992,.297274,.2218381,.3727099,,,
"USA",15mar2020,.241232,.2164971,.2659669,.2594417,.1840058,.3348776,,,
"USA",16mar2020,.2674159,.242681,.2921507,.2856256,.2101897,.3610615,,,
"USA",17mar2020,.2787278,.2539929,.3034627,.2969375,.2215016,.3723734,,,
"USA",18mar2020,.2672254,.2317747,.3026761,.3110205,.2355846,.3864564,,,
"USA",19mar2020,.2677599,.2301751,.3053448,.3308688,.2554328,.4063047,,,
"USA",20mar2020,.243136,.2059565,.2803155,.3180486,.2426127,.3934845,,,
"USA",21mar2020,.2223615,.185182,.259541,.297274,.2218381,.3727099,,,
"USA",22mar2020,.1987228,.1621746,.2352709,.2594417,.1840058,.3348776,,,
"USA",23mar2020,.2440934,.213511,.2746759,.2856256,.2101897,.3610615,,,
"USA",24mar2020,.2554053,.2248229,.2859878,.2969375,.2215016,.3723734,,,
"USA",25mar2020,.2694883,.2389059,.3000708,.3110205,.2355846,.3864564,,,
"USA",26mar2020,.1883971,.1582975,.2184966,.3308688,.2554328,.4063047,,,
"USA",27mar2020,.1637732,.1334653,.1940811,.3180486,.2426127,.3934845,,,
"USA",28mar2020,.1429986,.1126907,.1733065,.297274,.2218381,.3727099,,,
"USA",29mar2020,.1051663,.0748584,.1354742,.2594417,.1840058,.3348776,,,
"USA",30mar2020,.1313502,.1010423,.1616581,.2856256,.2101897,.3610615,,,
"USA",31mar2020,.1426621,.1123542,.17297,.2969375,.2215016,.3723734,,,
"USA",01apr2020,.1567451,.1264372,.187053,.3110205,.2355846,.3864564,,,
