adm0_name,e
"IRN",.29972021
"IRN",-.19327804
"IRN",-.20296387
"IRN",-.01901919
"IRN",-.06485218
"IRN",-.09507746
"IRN",-.04938628
"IRN",-.01188338
"IRN",.06467317
"IRN",.11869923
"IRN",.11058654
"IRN",.05967356
"IRN",.11306025
"IRN",-.09047192
"IRN",-.00705278
"IRN",.07709168
"IRN",-.10200212
"IRN",-.2115957
"IRN",.14822682
"IRN",.09890219
"IRN",-.06188444
"IRN",-.0999323
"IRN",-.00893065
"IRN",.15215005
"IRN",.0068813
"IRN",.06329087
"IRN",.14406506
"IRN",-.04968627
"IRN",-.05509355
"IRN",-.06089017
"IRN",.03649892
"IRN",.10559554
"IRN",-.13870834
"IRN",.28865198
"IRN",-.13231407
"IRN",-.2215126
"IRN",-.03514385
"IRN",.08483731
"IRN",-.07984492
"IRN",-.05492328
"IRN",.0076982
"IRN",-.0550798
"IRN",.05750519
"IRN",.09563752
"IRN",.05305058
"IRN",.01931738
"IRN",.05399415
"IRN",.05424008
"IRN",-.03285709
"IRN",-.10175094
"IRN",.01154252
"IRN",.02006442
"IRN",-.04487946
"IRN",.32007994
"IRN",-.1941787
"IRN",.09992623
"IRN",-.11293816
"IRN",.03949372
"IRN",.08184702
"IRN",-.01031382
"IRN",.03179774
"IRN",.04051454
"IRN",.07341524
"IRN",-.05862479
"IRN",-.15120362
"IRN",-.07884329
"IRN",-.03609259
"IRN",.11162312
"IRN",-.16951067
"IRN",-.21771445
"IRN",.11546763
"IRN",-.04302839
"IRN",-.14244751
"IRN",.10191143
"IRN",.19253686
"IRN",.02577437
"IRN",.04448801
"IRN",.03800372
"IRN",.03964774
"IRN",.01282756
"IRN",-.12616947
"IRN",-.0149059
"IRN",.03149594
"IRN",.9147872
"IRN",-.23709254
"IRN",-.25033492
"IRN",-.02199413
"IRN",-.10878208
"IRN",.01196441
"IRN",-.14408675
"IRN",-.0071864
"IRN",.07812992
"IRN",.05587913
"IRN",-.05644685
"IRN",-.00173958
"IRN",-.00827999
"IRN",-.05619021
"IRN",-.09719052
"IRN",-.02611288
"IRN",-.04532383
