adm0_name,e
"ITA",-.01864167
"ITA",-.06517319
"ITA",-.07348114
"ITA",.01641422
"ITA",-.03990114
"ITA",-.07120676
"ITA",-.057992
"ITA",-.24786899
"ITA",-.20621948
"ITA",-.08781861
"ITA",-.07443926
"ITA",-.15456443
"ITA",-.08776815
"ITA",-.13544269
"ITA",-.17037238
"ITA",.08258632
"ITA",.16388936
"ITA",.01866119
"ITA",.09281592
"ITA",.03064241
"ITA",.01251252
"ITA",.09576195
"ITA",-.0164346
"ITA",.31628536
"ITA",.0423586
"ITA",.0509518
"ITA",.0595912
"ITA",.0478874
"ITA",.07448453
"ITA",.09775788
"ITA",-.01066805
"ITA",.02226945
"ITA",.02010663
"ITA",.02720585
"ITA",-.00617974
"ITA",-.0701147
"ITA",.09714807
"ITA",-.08420634
"ITA",-.1020314
"ITA",.13420963
"ITA",-.0768484
"ITA",-.15208899
"ITA",-.06110119
"ITA",.01757203
"ITA",.0357621
"ITA",.16925087
"ITA",.04088095
"ITA",.01343341
"ITA",-.03936298
"ITA",.00071148
"ITA",-.01512183
"ITA",.01374319
"ITA",.03593864
"ITA",.03292349
"ITA",.01222224
"ITA",-.01591356
"ITA",.01761345
"ITA",-8.002e-06
"ITA",-.00461217
"ITA",.18474398
"ITA",-.27842626
"ITA",-.23677675
"ITA",.23248519
"ITA",-.01131114
"ITA",-.00687354
"ITA",-.17895002
"ITA",-.16599997
"ITA",.41810964
"ITA",-.10579142
"ITA",-.04491589
"ITA",.02353111
"ITA",-.04303949
"ITA",-.10863323
"ITA",-.01184948
"ITA",.13518788
"ITA",.12106986
"ITA",.00270802
"ITA",.02711577
"ITA",.05376063
"ITA",-.0029482
"ITA",.01507016
"ITA",-.02799771
"ITA",.05924267
"ITA",.065651
"ITA",-.02318102
"ITA",.0019599
"ITA",-.02920667
"ITA",-.02572564
"ITA",-.03538773
"ITA",-.00362163
"ITA",.14317089
"ITA",.07101391
"ITA",.00760456
"ITA",-.09874337
"ITA",.04672091
"ITA",-.05872717
"ITA",-.02094606
"ITA",-.05095544
"ITA",-.06808137
"ITA",.67426442
"ITA",-.0616733
"ITA",-.08085592
"ITA",.00494967
"ITA",-.04749087
"ITA",-.08379259
"ITA",-.06458305
"ITA",-.07334734
"ITA",-.08742584
"ITA",-.0767451
"ITA",-.07435694
"ITA",-.05447658
"ITA",-.09790679
"ITA",-.03389659
"ITA",.06182006
"ITA",-.10200153
"ITA",-.11420581
"ITA",.24950666
"ITA",-.04631837
"ITA",-.05245563
"ITA",.02043833
"ITA",.18281394
"ITA",-.02490766
"ITA",.03097755
"ITA",.10331199
"ITA",.00526567
"ITA",.1332298
"ITA",.05609907
"ITA",-.02604979
"ITA",-.03012664
"ITA",-.02031583
"ITA",-.05417731
"ITA",-.03556685
"ITA",-.03641598
"ITA",-.0687512
"ITA",-.04589051
"ITA",-.31631412
"ITA",.43423483
"ITA",-.07417434
"ITA",.20017504
"ITA",.04712299
"ITA",-.00215052
"ITA",.0913502
"ITA",-.03186398
"ITA",.01049411
"ITA",-.02006675
"ITA",-.06763805
"ITA",-.02698561
"ITA",-.07074212
"ITA",-.00140654
"ITA",.01445219
"ITA",.05788554
"ITA",.01691485
"ITA",.02719439
"ITA",-.01805062
"ITA",-.01974293
"ITA",.02604785
"ITA",.00574514
"ITA",-.02323161
"ITA",-.03495263
"ITA",-.02918397
"ITA",-.05373282
"ITA",-.04675814
"ITA",-.02631888
"ITA",-.0620859
"ITA",-.00621758
"ITA",.19957306
"ITA",-.11565868
"ITA",-.19917225
"ITA",.26003254
"ITA",-.07127689
"ITA",-.02141483
"ITA",-.04976568
"ITA",-.10053156
"ITA",.1128329
"ITA",-.00025601
"ITA",.13126103
"ITA",.07741933
"ITA",-.02476195
"ITA",.08290261
"ITA",.10157329
"ITA",-.01356757
"ITA",-.00335689
"ITA",-.06923708
"ITA",-.07618852
"ITA",-.07105473
"ITA",-.05095082
"ITA",-.07843512
"ITA",.00168073
"ITA",-.02164693
"ITA",.16311386
"ITA",.00280214
"ITA",-.18510211
"ITA",.1872669
"ITA",-.1832087
"ITA",.02448689
"ITA",-.08599877
"ITA",-.05203541
"ITA",-.13674555
"ITA",-.0133047
"ITA",.00600753
"ITA",.19960168
"ITA",.08288987
"ITA",-.08387918
"ITA",.04955761
"ITA",-.00216104
"ITA",-.04748663
"ITA",-.00218365
"ITA",-.06186613
"ITA",-.06833951
"ITA",-.07030172
"ITA",.03059189
"ITA",.01963473
"ITA",.01400822
"ITA",.04572754
"ITA",.02400749
"ITA",.04346547
"ITA",.02073605
"ITA",.02768082
"ITA",.00467873
"ITA",.01058644
"ITA",.02143841
"ITA",.01188248
"ITA",-.01380458
"ITA",.01451142
"ITA",.01079602
"ITA",-.01911163
"ITA",.01005715
"ITA",-.1597429
"ITA",.04814748
"ITA",-.07902606
"ITA",.34248289
"ITA",-.0363118
"ITA",-.06110221
"ITA",.12000135
"ITA",-.02093915
"ITA",.02190192
"ITA",.02557059
"ITA",.05630529
"ITA",-.05686964
"ITA",.03996179
"ITA",-.04494759
"ITA",-.00441006
"ITA",-.04061858
"ITA",-.03675918
"ITA",-.06304133
"ITA",.06327472
"ITA",-.04391959
"ITA",-.05094048
"ITA",-.01901749
"ITA",-.00629422
"ITA",-.03546662
"ITA",.09963128
"ITA",.27178807
"ITA",-.06481951
"ITA",-.00029098
"ITA",.1806181
"ITA",.04547731
"ITA",-.00479956
"ITA",-.24520925
"ITA",.15517897
"ITA",-.04452032
"ITA",-.00447138
"ITA",.09480437
"ITA",.00811024
"ITA",-.03174964
"ITA",-.02344727
"ITA",-.05478312
"ITA",-.02916064
"ITA",-.0810171
"ITA",-.00166789
"ITA",.01719733
"ITA",-.04476634
"ITA",-.06279778
"ITA",-.08785273
"ITA",-.01144805
"ITA",.00054113
"ITA",-.03878442
"ITA",-.08378882
"ITA",-.16823108
"ITA",.0729449
"ITA",.14190001
"ITA",.2395969
"ITA",.23049111
"ITA",.24876844
"ITA",.01747712
"ITA",-.04211024
"ITA",-.02404711
"ITA",-.10042481
"ITA",-.07914156
"ITA",-.02774434
"ITA",-.08114613
"ITA",-.05879346
"ITA",-.03693561
"ITA",-.14339373
"ITA",-.10542159
"ITA",.15841969
"ITA",.11513015
"ITA",.25422313
"ITA",-.19660382
"ITA",-.20002264
"ITA",.03826374
"ITA",.1684209
"ITA",-.05375472
"ITA",-.17863111
"ITA",.2049585
"ITA",.08890031
"ITA",-.03335443
"ITA",.05638431
"ITA",.1430439
"ITA",.03918779
"ITA",-.04702187
"ITA",-.09517569
"ITA",-.07406069
"ITA",-.025983
"ITA",-.06898953
"ITA",-.02308188
"ITA",-.0456115
"ITA",-.05756236
"ITA",-.10592217
"ITA",-.061157
"ITA",.11886317
"ITA",.12156872
"ITA",-.02107986
"ITA",-.08618667
"ITA",.05422726
"ITA",.06923248
"ITA",-.11541662
"ITA",-.03161758
"ITA",.04499201
"ITA",-.02311023
"ITA",.07574274
"ITA",.05580014
"ITA",.01505213
"ITA",-.02021772
"ITA",-.0684339
"ITA",.03985294
"ITA",.0534081
"ITA",-.05728052
"ITA",-.06125623
"ITA",-.0397417
"ITA",-.07273751
"ITA",-.06191506
"ITA",-.02452819
"ITA",.16534562
"ITA",-.09360026
"ITA",-.03696328
"ITA",.22585702
"ITA",-.13903501
"ITA",-.10550418
"ITA",.06615152
"ITA",.00834043
"ITA",-.03146755
"ITA",-.04087553
"ITA",-.0166015
"ITA",-.04132362
"ITA",.07853476
"ITA",-.01928212
"ITA",-.04427681
"ITA",-.04561661
"ITA",.12831774
"ITA",-.04017204
"ITA",-.06320759
"ITA",-.07164081
"ITA",.0292225
"ITA",.00416821
"ITA",.06336193
"ITA",.06077689
"ITA",-.01101317
"ITA",-.07955377
"ITA",.04592986
"ITA",.01116849
"ITA",.00582951
"ITA",-.00164242
"ITA",-.00686628
"ITA",.11753259
"ITA",.00422271
"ITA",-.01420932
"ITA",-.04824351
"ITA",-.02888232
"ITA",.11205188
"ITA",-.20144561
"ITA",-.14105226
"ITA",.11925521
"ITA",-.16317403
"ITA",.24480629
"ITA",-.03911584
"ITA",-.18361188
