adm0_name,t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
"ITA",31mar2020,.0820417,.0661471,.0979362,.3874795,.2535677,.5213914,,,
"ITA",01apr2020,.0888777,.0729832,.1047723,.3943156,.2604038,.5282274,,,
"ITA",02apr2020,.1044644,.0885698,.120359,.4099023,.2759905,.5438141,,,
"ITA",03apr2020,.0982927,.0823982,.1141873,.4037306,.2698188,.5376425,,,
"ITA",04apr2020,.0853427,.0694481,.1012372,.3907806,.2568687,.5246924,,,
"ITA",05apr2020,.1202724,.1043778,.1361669,.4257103,.2917984,.5596221,,,
"ITA",06apr2020,.0786229,.0627283,.0945174,.3840607,.2501489,.5179726,,,
"ITA",14mar2020,.2077284,.1891789,.226278,.3906232,.2567113,.5245351,,,
"ITA",15mar2020,.2426581,.2241086,.2612076,.4255529,.291641,.5594648,,,
"ITA",18mar2020,.2112635,.1927139,.229813,.3941582,.2602464,.5280701,,,
"ITA",19mar2020,.2268502,.2083006,.2453997,.4097449,.2758331,.5436568,,,
"ITA",20mar2020,.2206785,.2021289,.239228,.4035732,.2696614,.5374851,,,
"ITA",21mar2020,.2077284,.1891789,.226278,.3906232,.2567113,.5245351,,,
"ITA",22mar2020,.120115,.1042204,.1360095,.4255529,.291641,.5594648,,,
"ITA",23mar2020,.0784655,.0625709,.09436,.3839034,.2499915,.5178152,,,
"ITA",24mar2020,.0818843,.0659897,.0977788,.3873222,.2534103,.521234,,,
"ITA",25mar2020,.0887203,.0728258,.1046149,.3941582,.2602464,.5280701,,,
"ITA",26mar2020,.104307,.0884125,.1202016,.4097449,.2758331,.5436568,,,
"ITA",27mar2020,.0981354,.0822408,.1140299,.4035732,.2696614,.5374851,,,
"ITA",28mar2020,.0851853,.0692907,.1010799,.3906232,.2567113,.5245351,,,
"ITA",29mar2020,.120115,.1042204,.1360095,.4255529,.291641,.5594648,,,
"ITA",30mar2020,.0784655,.0625709,.09436,.3839034,.2499915,.5178152,,,
"ITA",31mar2020,.0818843,.0659897,.0977788,.3873222,.2534103,.521234,,,
"ITA",01apr2020,.0887203,.0728258,.1046149,.3941582,.2602464,.5280701,,,
