date,adm0_name,adm1_id,adm1_name,lat,lon,cum_hospitalized_symptom,cum_intensive_care,cum_hospitalized,cum_home_confinement,active_cases,active_cases_new,cum_recoveries,cum_deaths,cum_confirmed_cases,cum_tests,cum_hospitalized_symptom_imputed,cum_intensive_care_imputed,cum_hospitalized_imputed,cum_home_confinement_imputed,cum_recoveries_imputed,cum_deaths_imputed,cum_confirmed_cases_imputed,cum_tests_imputed,population,travel_ban_intl_out,business_closure,business_closure_popwt,no_gathering,no_gathering_popwt,school_closure,school_closure_popwt,social_distance,social_distance_popwt,work_from_home,work_from_home_popwt,transit_suspension,transit_suspension_popwt,travel_ban_local,travel_ban_local_popwt,testing_regime,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,home_isolation,home_isolation_popwt,pos_cases_quarantine,pos_cases_quarantine_popwt,travel_ban_intl_in,policies_enacted,no_gathering_size
2020-03-13,ITA,17,Basilicata,40.63947052,15.80514834,,1.0,2.0,8.0,10,2,0.0,0.0,10.0,155.0,0,1,2,8,0,0,10,155,562869.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,4,P.A. Bolzano,46.49933453,11.35662422,20.0,,25.0,98.0,123,20,0.0,2.0,125.0,811.0,20,4,25,98,0,2,125,811,531178.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,18,Calabria,38.90597598,16.59440194,18.0,3.0,21.0,16.0,37,5,1.0,0.0,38.0,504.0,18,3,21,16,1,0,38,504,1947131.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,15,Campania,40.83956555,14.25084984,60.0,,79.0,134.0,213,39,5.0,2.0,220.0,1671.0,60,14,79,134,5,2,220,1671,5801692.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,942.0,128.0,1070.0,941.0,2011,253,51.0,201.0,2263.0,8787.0,942,128,1070,941,51,201,2263,8787,4459477.0,1,1,1.0,1,0.5185359117099999,1,1.0,1,0.5185359117099999,0,0.0,0,0.0,1,1.0,1,1,0.5185359117099999,1,0.5185359117099999,1.0,1.0,1,0.5185359117099999,1,12.0,0
2020-03-13,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,59.0,8.0,67.0,169.0,236,88,11.0,10.0,257.0,3149.0,59,8,67,169,11,10,257,3149,1215220.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,12,Lazio,41.89277044,12.48366722,122.0,24.0,146.0,96.0,242,70,24.0,11.0,277.0,6491.0,122,24,146,96,24,11,277,6491,5879082.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,7,Liguria,44.41149315,8.9326992,128.0,44.0,172.0,,304,61,24.0,17.0,345.0,1442.0,128,44,172,108,24,17,345,1442,1550640.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,3,Lombardia,45.46679409,9.190347404,4435.0,650.0,5085.0,2647.0,7732,836,1198.0,890.0,9820.0,32700.0,4435,650,5085,2647,1198,890,9820,32700,10060574.0,1,1,1.0,1,1.0,1,1.0,1,1.0,1,0.00502794854646,1,0.00502794854646,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,14.0,0
2020-03-13,ITA,11,Marche,43.61675973,13.5188753,337.0,85.0,422.0,276.0,698,128,0.0,27.0,725.0,2218.0,337,85,422,276,0,27,725,2218,1525271.0,1,1,1.0,1,0.2350992297,1,1.0,1,0.2350992297,0,0.0,0,0.0,1,1.0,1,1,0.2350992297,1,0.2350992297,1.0,1.0,1,0.2350992297,1,12.0,0
2020-03-13,ITA,14,Molise,41.55774754,14.65916051,,3.0,,,17,1,0.0,0.0,17.0,243.0,3,3,7,7,0,0,17,243,305617.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,1,Piemonte,45.0732745,7.680687483,,135.0,,103.0,794,240,0.0,46.0,840.0,3105.0,445,135,566,103,0,46,840,3105,4356406.0,1,1,1.0,1,0.30647843872,1,1.0,1,0.30647843872,0,0.0,0,0.0,1,1.0,1,1,0.30647843872,1,0.30647843872,1.0,1.0,1,0.30647843872,1,12.0,0
2020-03-13,ITA,16,Puglia,41.12559576,16.86736689,77.0,2.0,79.0,42.0,121,23,,5.0,129.0,1449.0,77,2,79,42,2,5,129,1449,4029053.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,20,Sardegna,39.21531192,9.110616306,12.0,0.0,12.0,31.0,43,4,0.0,0.0,43.0,504.0,12,0,12,31,0,0,43,504,1639591.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,19,Sicilia,38.11569725,13.362356699999998,37.0,7.0,44.0,82.0,126,15,2.0,2.0,130.0,1950.0,37,7,44,82,2,2,130,1950,4999891.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,9,Toscana,43.76923077,11.25588885,134.0,77.0,211.0,244.0,455,103,10.0,5.0,470.0,4049.0,134,77,211,244,10,5,470,4049,3729641.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,4,P.A. Trento,46.06893511,11.12123097,58.0,6.0,64.0,93.0,157,55,4.0,2.0,163.0,846.0,58,6,64,93,4,2,163,846,541098.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,10,Umbria,43.10675841,12.38824698,11.0,10.0,21.0,52.0,73,11,2.0,1.0,76.0,576.0,11,10,21,52,2,1,76,576,882015.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,2,Valle d'Aosta,45.73750286,7.320149366,6.0,0.0,6.0,21.0,27,1,0.0,1.0,28.0,189.0,6,0,6,21,0,1,28,189,125666.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-13,ITA,5,Veneto,45.43490485,12.33845213,366.0,107.0,473.0,980.0,1453,156,100.0,42.0,1595.0,25691.0,366,107,473,980,100,42,1595,25691,4905854.0,1,1,1.0,1,0.19097655449999998,1,1.0,1,0.19097655449999998,1,0.0006811416922000001,1,0.0006811416922000001,1,1.0,1,1,0.19097655449999998,1,0.19097655449999998,1.0,1.0,1,1.0,1,14.0,0
2020-03-14,ITA,13,Abruzzo,42.35122196,13.39843823,51.0,14.0,65.0,,106,23,4.0,2.0,112.0,1232.0,51,14,65,28,4,2,112,1232,1311580.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,17,Basilicata,40.63947052,15.80514834,0.0,2.0,2.0,8.0,10,0,0.0,0.0,10.0,155.0,0,2,2,8,0,0,10,155,562869.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,4,P.A. Bolzano,46.49933453,11.35662422,26.0,,33.0,137.0,170,47,0.0,3.0,173.0,1135.0,26,4,33,137,0,3,173,1135,531178.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,18,Calabria,38.90597598,16.59440194,22.0,4.0,26.0,,59,22,1.0,0.0,60.0,711.0,22,4,26,21,1,0,60,711,1947131.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,15,Campania,40.83956555,14.25084984,72.0,17.0,89.0,154.0,243,30,23.0,6.0,272.0,1936.0,72,17,89,154,23,6,272,1936,5801692.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,1076.0,152.0,1228.0,1121.0,2349,338,54.0,241.0,2644.0,10043.0,1076,152,1228,1121,54,241,2644,10043,4459477.0,1,1,1.0,1,0.5185359117099999,1,1.0,1,0.5185359117099999,0,0.0,0,0.0,1,1.0,1,1,0.5185359117099999,1,0.5185359117099999,1.0,1.0,1,0.5185359117099999,1,12.0,0
2020-03-14,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,67.0,11.0,78.0,193.0,271,35,,13.0,301.0,3376.0,67,11,78,193,12,13,301,3376,1215220.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,12,Lazio,41.89277044,12.48366722,181.0,25.0,206.0,114.0,320,78,24.0,13.0,357.0,7335.0,181,25,206,114,24,13,357,7335,5879082.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,7,Liguria,44.41149315,8.9326992,213.0,62.0,275.0,109.0,384,80,,27.0,463.0,1750.0,213,62,275,109,28,27,463,1750,1550640.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,3,Lombardia,45.46679409,9.190347404,4898.0,732.0,5630.0,3429.0,9059,1327,1660.0,966.0,11685.0,37138.0,4898,732,5630,3429,1660,966,11685,37138,10060574.0,1,1,1.0,1,1.0,1,1.0,1,1.0,1,0.00502794854646,1,0.00502794854646,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,14.0,0
2020-03-14,ITA,11,Marche,43.61675973,13.5188753,449.0,93.0,542.0,321.0,863,165,0.0,36.0,899.0,2561.0,449,93,542,321,0,36,899,2561,1525271.0,1,1,1.0,1,0.2350992297,1,1.0,1,0.2350992297,0,0.0,0,0.0,1,1.0,1,1,0.2350992297,1,0.2350992297,1.0,1.0,1,0.2350992297,1,12.0,0
2020-03-14,ITA,14,Molise,41.55774754,14.65916051,,3.0,,,17,0,0.0,0.0,17.0,247.0,3,3,7,7,0,0,17,247,305617.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,1,Piemonte,45.0732745,7.680687483,538.0,150.0,688.0,126.0,814,20,0.0,59.0,873.0,3680.0,538,150,688,126,0,59,873,3680,4356406.0,1,1,1.0,1,0.30647843872,1,1.0,1,0.30647843872,0,0.0,0,0.0,1,1.0,1,1,0.30647843872,1,0.30647843872,1.0,1.0,1,0.30647843872,1,12.0,0
2020-03-14,ITA,16,Puglia,41.12559576,16.86736689,91.0,6.0,97.0,59.0,156,35,2.0,8.0,166.0,1681.0,91,6,97,59,2,8,166,1681,4029053.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,20,Sardegna,39.21531192,9.110616306,14.0,0.0,14.0,33.0,47,4,0.0,0.0,47.0,530.0,14,0,14,33,0,0,47,530,1639591.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,19,Sicilia,38.11569725,13.362356699999998,42.0,11.0,53.0,97.0,150,24,4.0,2.0,156.0,2100.0,42,11,53,97,4,2,156,2100,4999891.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,9,Toscana,43.76923077,11.25588885,160.0,87.0,247.0,367.0,614,159,10.0,6.0,630.0,4595.0,160,87,247,367,10,6,630,4595,3729641.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,4,P.A. Trento,46.06893511,11.12123097,68.0,12.0,80.0,119.0,199,42,5.0,2.0,206.0,1006.0,68,12,80,119,5,2,206,1006,541098.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,10,Umbria,43.10675841,12.38824698,21.0,11.0,32.0,71.0,103,30,3.0,1.0,107.0,748.0,21,11,32,71,3,1,107,748,882015.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,2,Valle d'Aosta,45.73750286,7.320149366,,0.0,12.0,29.0,41,14,0.0,1.0,42.0,,8,0,12,29,0,1,42,209,125666.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-14,ITA,5,Veneto,45.43490485,12.33845213,366.0,119.0,485.0,1290.0,1775,322,107.0,55.0,1937.0,26980.0,366,119,485,1290,107,55,1937,26980,4905854.0,1,1,1.0,1,0.19097655449999998,1,1.0,1,0.19097655449999998,1,0.0006811416922000001,1,0.0006811416922000001,1,1.0,1,1,0.19097655449999998,1,0.19097655449999998,1.0,1.0,1,1.0,1,14.0,0
2020-03-15,ITA,13,Abruzzo,42.35122196,13.39843823,,28.0,100.0,28.0,128,22,6.0,3.0,137.0,1419.0,60,28,100,28,6,3,137,1419,1311580.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,17,Basilicata,40.63947052,15.80514834,0.0,2.0,2.0,9.0,11,1,0.0,0.0,11.0,208.0,0,2,2,9,0,0,11,208,562869.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,4,P.A. Bolzano,46.49933453,11.35662422,50.0,4.0,54.0,145.0,199,29,0.0,5.0,204.0,1497.0,50,4,54,145,0,5,204,1497,531178.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,18,Calabria,38.90597598,16.59440194,32.0,6.0,38.0,28.0,66,7,1.0,1.0,68.0,884.0,32,6,38,28,1,1,68,884,1947131.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,15,Campania,40.83956555,14.25084984,73.0,22.0,95.0,201.0,296,53,28.0,9.0,333.0,2213.0,73,22,95,201,28,9,333,2213,5801692.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,1215.0,169.0,1384.0,1357.0,2741,392,68.0,284.0,3093.0,12054.0,1215,169,1384,1357,68,284,3093,12054,4459477.0,1,1,1.0,1,0.5185359117099999,1,1.0,1,0.5185359117099999,0,0.0,0,0.0,1,1.0,1,1,0.5185359117099999,1,0.5185359117099999,1.0,1.0,1,0.5185359117099999,1,12.0,0
2020-03-15,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,,12.0,110.0,206.0,316,45,,14.0,347.0,3407.0,80,12,110,206,13,14,347,3407,1215220.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,12,Lazio,41.89277044,12.48366722,223.0,31.0,254.0,142.0,396,76,24.0,16.0,436.0,8345.0,223,31,254,142,24,16,436,8345,5879082.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,7,Liguria,44.41149315,8.9326992,253.0,66.0,319.0,174.0,493,109,33.0,33.0,559.0,1973.0,253,66,319,174,33,33,559,1973,1550640.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,3,Lombardia,45.46679409,9.190347404,5500.0,767.0,6267.0,3776.0,10043,984,2011.0,1218.0,13272.0,40369.0,5500,767,6267,3776,2011,1218,13272,40369,10060574.0,1,1,1.0,1,1.0,1,1.0,1,1.0,1,0.00502794854646,1,0.00502794854646,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,14.0,0
2020-03-15,ITA,11,Marche,43.61675973,13.5188753,521.0,98.0,619.0,468.0,1087,224,0.0,46.0,1133.0,2946.0,521,98,619,468,0,46,1133,2946,1525271.0,1,1,1.0,1,0.2350992297,1,1.0,1,0.2350992297,0,0.0,0,0.0,1,1.0,1,1,0.2350992297,1,0.2350992297,1.0,1.0,1,0.2350992297,1,12.0,0
2020-03-15,ITA,14,Molise,41.55774754,14.65916051,3.0,4.0,7.0,,17,0,0.0,0.0,17.0,248.0,3,4,7,7,0,0,17,248,305617.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,1,Piemonte,45.0732745,7.680687483,726.0,171.0,897.0,133.0,1030,216,0.0,81.0,1111.0,4375.0,726,171,897,133,0,81,1111,4375,4356406.0,1,1,1.0,1,0.30647843872,1,1.0,1,0.30647843872,0,0.0,0,0.0,1,1.0,1,1,0.30647843872,1,0.30647843872,1.0,1.0,1,0.30647843872,1,12.0,0
2020-03-15,ITA,16,Puglia,41.12559576,16.86736689,116.0,6.0,122.0,90.0,212,56,2.0,16.0,230.0,2017.0,116,6,122,90,2,16,230,2017,4029053.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,20,Sardegna,39.21531192,9.110616306,16.0,0.0,16.0,59.0,75,28,0.0,2.0,77.0,613.0,16,0,16,59,0,2,77,613,1639591.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,19,Sicilia,38.11569725,13.362356699999998,56.0,15.0,71.0,108.0,179,29,7.0,2.0,188.0,2452.0,56,15,71,108,7,2,188,2452,4999891.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,9,Toscana,43.76923077,11.25588885,175.0,107.0,282.0,481.0,763,149,10.0,8.0,781.0,5132.0,175,107,282,481,10,8,781,5132,3729641.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,4,P.A. Trento,46.06893511,11.12123097,73.0,19.0,92.0,,367,168,5.0,6.0,378.0,1006.0,73,19,92,150,5,6,378,1006,541098.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,10,Umbria,43.10675841,12.38824698,25.0,13.0,38.0,101.0,139,36,3.0,1.0,143.0,965.0,25,13,38,101,3,1,143,965,882015.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,2,Valle d'Aosta,45.73750286,7.320149366,10.0,3.0,13.0,43.0,56,15,0.0,1.0,57.0,230.0,10,3,13,43,0,1,57,230,125666.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-15,ITA,5,Veneto,45.43490485,12.33845213,426.0,129.0,555.0,1434.0,1989,214,120.0,63.0,2172.0,32546.0,426,129,555,1434,120,63,2172,32546,4905854.0,1,1,1.0,1,0.19097655449999998,1,1.0,1,0.19097655449999998,1,0.0006811416922000001,1,0.0006811416922000001,1,1.0,1,1,0.19097655449999998,1,0.19097655449999998,1.0,1.0,1,1.0,1,14.0,0
2020-03-16,ITA,13,Abruzzo,42.35122196,13.39843823,71.0,,108.0,57.0,165,37,7.0,4.0,176.0,1533.0,71,30,108,57,7,4,176,1533,1311580.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,17,Basilicata,40.63947052,15.80514834,1.0,2.0,3.0,9.0,12,1,0.0,0.0,12.0,230.0,1,2,3,9,0,0,12,230,562869.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,4,P.A. Bolzano,46.49933453,11.35662422,53.0,11.0,64.0,171.0,235,36,0.0,6.0,241.0,1740.0,53,11,64,171,0,6,241,1740,531178.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,18,Calabria,38.90597598,16.59440194,36.0,7.0,43.0,44.0,87,21,1.0,1.0,89.0,1030.0,36,7,43,44,1,1,89,1030,1947131.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,15,Campania,40.83956555,14.25084984,103.0,22.0,125.0,238.0,363,67,28.0,9.0,400.0,2517.0,103,22,125,238,28,9,400,2517,5801692.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,1362.0,197.0,1559.0,1529.0,3088,347,88.0,346.0,3522.0,13096.0,1362,197,1559,1529,88,346,3522,13096,4459477.0,1,1,1.0,1,0.5185359117099999,1,1.0,1,0.5185359117099999,0,0.0,0,0.0,1,1.0,1,1,0.5185359117099999,1,0.5185359117099999,1.0,1.0,1,0.5185359117099999,1,12.0,0
2020-03-16,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,96.0,19.0,115.0,,346,30,,22.0,386.0,,96,19,115,214,13,22,386,3558,1215220.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,12,Lazio,41.89277044,12.48366722,267.0,31.0,298.0,174.0,472,76,32.0,19.0,523.0,9330.0,267,31,298,174,32,19,523,9330,5879082.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,7,Liguria,44.41149315,8.9326992,255.0,73.0,328.0,,575,82,42.0,50.0,667.0,2189.0,255,73,328,195,42,50,667,2189,1550640.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,3,Lombardia,45.46679409,9.190347404,6171.0,823.0,6994.0,3867.0,10861,818,2368.0,1420.0,14649.0,43565.0,6171,823,6994,3867,2368,1420,14649,43565,10060574.0,1,1,1.0,1,1.0,1,1.0,1,1.0,1,0.00502794854646,1,0.00502794854646,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,14.0,0
2020-03-16,ITA,11,Marche,43.61675973,13.5188753,528.0,,638.0,547.0,1185,98,0.0,57.0,1242.0,3225.0,528,103,638,547,0,57,1242,3225,1525271.0,1,1,1.0,1,0.2350992297,1,1.0,1,0.2350992297,0,0.0,0,0.0,1,1.0,1,1,0.2350992297,1,0.2350992297,1.0,1.0,1,0.2350992297,1,12.0,0
2020-03-16,ITA,14,Molise,41.55774754,14.65916051,3.0,5.0,8.0,7.0,15,-2,5.0,1.0,21.0,253.0,3,5,8,7,5,1,21,253,305617.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,1,Piemonte,45.0732745,7.680687483,1045.0,186.0,1231.0,174.0,1405,375,0.0,111.0,1516.0,5588.0,1045,186,1231,174,0,111,1516,5588,4356406.0,1,1,1.0,1,0.30647843872,1,1.0,1,0.30647843872,0,0.0,0,0.0,1,1.0,1,1,0.30647843872,1,0.30647843872,1.0,1.0,1,0.30647843872,1,12.0,0
2020-03-16,ITA,16,Puglia,41.12559576,16.86736689,,,,,212,0,,,,,134,9,144,117,2,17,280,2491,4029053.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
2020-03-16,ITA,20,Sardegna,39.21531192,9.110616306,,0.0,39.0,66.0,105,30,0.0,2.0,107.0,797.0,24,0,39,66,0,2,107,797,1639591.0,1,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1,1.0,1,1.0,1.0,1.0,1,1.0,1,12.0,0
