"date","adm1_name","adm0_name","cum_confirmed_cases","cum_deaths","cum_recoveries","active_cases","lat","lon","active_cases_new","population","business_closure_opt","emergency_declaration","event_cancel","no_demonstration","no_gathering_opt","pos_cases_quarantine","religious_closure","school_closure","social_distance_opt","testing_regime","travel_ban_intl_in_opt","travel_ban_intl_out_opt","welfare_services_closure","work_from_home_opt","travel_ban_intl_in_opt_country_list","travel_ban_intl_out_opt_country_list","policies_enacted"
2020-02-29,"Jeollanam-do","KOR",3,0,0,3,34.868,126.901,1,1861894,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-02-29,"Sejong","KOR",1,0,0,1,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",5
2020-02-29,"Seoul","KOR",86,0,9,77,37.533,126.991,9,9736962,0,0,1,1,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-02-29,"Ulsan","KOR",17,0,0,17,35.536,129.241,0,1145710,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,"Busan","KOR",78,0,0,78,35.202,129.081,2,3410925,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,"Chungcheongbuk-do","KOR",11,0,0,11,36.701,127.818,0,1598599,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,"Chungcheongnam-do","KOR",77,0,0,77,36.525,126.831,14,2120995,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,"Daegu","KOR",2569,15,6,2548,35.781,128.58,514,2432883,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,"Daejeon","KOR",14,0,0,14,36.319,127.379,1,1473125,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,"Gangwon-do","KOR",20,0,0,20,37.717,128.281,12,1539521,0,0,1,0,0,0,0,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",5
2020-03-01,"Gwangju","KOR",9,0,2,7,35.134,126.855,0,1456121,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,"Gyeonggi-do","KOR",95,1,9,85,37.491,127.186,10,13265377,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,"Gyeongsangbuk-do","KOR",583,8,1,574,36.314,128.749,78,2658956,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,"Gyeongsangnam-do","KOR",60,0,1,59,35.3,128.278,2,3358828,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,"Incheon","KOR",10,0,1,9,37.543,126.491,4,2954955,0,0,1,1,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-01,"Jeju","KOR",2,0,0,2,33.385,126.555,0,670876,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,"Jeollabuk-do","KOR",4,0,1,3,35.698,127.155,0,1815112,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,"Jeollanam-do","KOR",4,0,0,4,34.868,126.901,1,1861894,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,"Sejong","KOR",1,0,0,1,36.548,127.239,0,343788,0,0,1,0,0,0,0,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",5
2020-03-01,"Seoul","KOR",92,0,9,83,37.533,126.991,6,9736962,0,0,1,1,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-01,"Ulsan","KOR",20,0,0,20,35.536,129.241,3,1145710,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-02,"Busan","KOR",79,0,1,78,35.202,129.081,1,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-02,"Chungcheongbuk-do","KOR",11,0,0,11,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-02,"Chungcheongnam-do","KOR",80,0,0,80,36.525,126.831,3,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-02,"Daegu","KOR",3081,18,7,3056,35.781,128.58,512,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-02,"Daejeon","KOR",14,0,1,13,36.319,127.379,0,1473125,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-02,"Gangwon-do","KOR",20,0,0,20,37.717,128.281,0,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-02,"Gwangju","KOR",12,0,2,10,35.134,126.855,3,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-02,"Gyeonggi-do","KOR",95,1,9,85,37.491,127.186,0,13265377,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-02,"Gyeongsangbuk-do","KOR",632,9,1,622,36.314,128.749,49,2658956,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-02,"Gyeongsangnam-do","KOR",61,0,1,60,35.3,128.278,1,3358828,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-02,"Incheon","KOR",10,0,1,9,37.543,126.491,0,2954955,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",8
2020-03-02,"Jeju","KOR",3,0,0,3,33.385,126.555,1,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-02,"Jeollabuk-do","KOR",5,0,1,4,35.698,127.155,1,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-02,"Jeollanam-do","KOR",4,0,0,4,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-02,"Sejong","KOR",1,0,0,1,36.548,127.239,0,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-02,"Seoul","KOR",98,0,13,85,37.533,126.991,6,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",8
2020-03-02,"Ulsan","KOR",20,0,0,20,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,"Busan","KOR",82,0,1,81,35.202,129.081,3,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,"Chungcheongbuk-do","KOR",11,0,0,11,36.701,127.818,0,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,"Chungcheongnam-do","KOR",82,0,0,82,36.525,126.831,2,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,"Daegu","KOR",3601,22,9,3570,35.781,128.58,520,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,"Daejeon","KOR",15,0,1,14,36.319,127.379,1,1473125,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,"Gangwon-do","KOR",21,0,0,21,37.717,128.281,1,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-03,"Gwangju","KOR",12,0,2,10,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,"Gyeonggi-do","KOR",100,1,9,90,37.491,127.186,5,13265377,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,"Gyeongsangbuk-do","KOR",724,9,1,714,36.314,128.749,92,2658956,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,"Gyeongsangnam-do","KOR",63,0,1,62,35.3,128.278,2,3358828,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,"Incheon","KOR",12,0,2,10,37.543,126.491,2,2954955,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",8
2020-03-03,"Jeju","KOR",3,0,0,3,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,"Jeollabuk-do","KOR",5,0,1,4,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,"Jeollanam-do","KOR",4,0,0,4,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,"Sejong","KOR",1,0,0,1,36.548,127.239,0,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-03,"Seoul","KOR",99,0,15,84,37.533,126.991,1,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",8
2020-03-03,"Ulsan","KOR",23,0,0,23,35.536,129.241,3,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,"Busan","KOR",83,0,2,81,35.202,129.081,1,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,"Chungcheongbuk-do","KOR",12,0,1,11,36.701,127.818,1,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,"Chungcheongnam-do","KOR",85,0,0,85,36.525,126.831,3,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,"Daegu","KOR",4006,25,11,3970,35.781,128.58,405,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,"Daejeon","KOR",18,0,2,16,36.319,127.379,3,1473125,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,"Gangwon-do","KOR",25,1,3,21,37.717,128.281,4,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-04,"Gwangju","KOR",13,0,2,11,35.134,126.855,1,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,"Gyeonggi-do","KOR",105,1,9,95,37.491,127.186,5,13265377,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,"Gyeongsangbuk-do","KOR",806,12,4,790,36.314,128.749,82,2658956,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,"Gyeongsangnam-do","KOR",71,0,3,68,35.3,128.278,8,3358828,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,"Incheon","KOR",12,0,2,10,37.543,126.491,0,2954955,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",8
2020-03-04,"Jeju","KOR",4,0,0,4,33.385,126.555,1,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,"Jeollabuk-do","KOR",5,0,1,4,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,"Jeollanam-do","KOR",4,0,0,4,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,"Sejong","KOR",1,0,0,1,36.548,127.239,0,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-04,"Seoul","KOR",103,0,26,77,37.533,126.991,4,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",8
2020-03-04,"Ulsan","KOR",23,0,0,23,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,"Busan","KOR",84,0,2,82,35.202,129.081,1,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,"Chungcheongbuk-do","KOR",15,0,1,14,36.701,127.818,3,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,"Chungcheongnam-do","KOR",90,0,0,90,36.525,126.831,5,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,"Daegu","KOR",4327,28,12,4287,35.781,128.58,321,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,"Daejeon","KOR",18,0,2,16,36.319,127.379,0,1473125,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,"Gangwon-do","KOR",26,1,3,22,37.717,128.281,1,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-05,"Gwangju","KOR",13,0,2,11,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,"Gyeonggi-do","KOR",109,1,13,95,37.491,127.186,4,13265377,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,"Gyeongsangbuk-do","KOR",924,13,25,886,36.314,128.749,118,2658956,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,"Gyeongsangnam-do","KOR",75,0,4,71,35.3,128.278,4,3358828,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,"Incheon","KOR",12,0,2,10,37.543,126.491,0,2954955,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",8
2020-03-05,"Jeju","KOR",4,0,0,4,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,"Jeollabuk-do","KOR",5,0,1,4,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,"Jeollanam-do","KOR",4,0,0,4,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,"Sejong","KOR",1,0,0,1,36.548,127.239,0,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-05,"Seoul","KOR",105,0,26,79,37.533,126.991,2,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",8
2020-03-05,"Ulsan","KOR",23,0,1,22,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,"Busan","KOR",87,0,2,85,35.202,129.081,3,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,"Chungcheongbuk-do","KOR",20,0,1,19,36.701,127.818,5,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,"Chungcheongnam-do","KOR",94,0,1,93,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,"Daegu","KOR",4694,29,18,4647,35.781,128.58,367,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,"Daejeon","KOR",18,0,2,16,36.319,127.379,0,1473125,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,"Gangwon-do","KOR",26,1,3,22,37.717,128.281,0,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-06,"Gwangju","KOR",13,0,3,10,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,"Gyeonggi-do","KOR",114,1,16,97,37.491,127.186,5,13265377,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,"Gyeongsangbuk-do","KOR",989,13,38,938,36.314,128.749,65,2658956,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,"Gyeongsangnam-do","KOR",78,0,4,74,35.3,128.278,3,3358828,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,"Incheon","KOR",12,0,2,10,37.543,126.491,0,2954955,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",8
2020-03-06,"Jeju","KOR",4,0,0,4,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,"Jeollabuk-do","KOR",5,0,2,3,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,"Jeollanam-do","KOR",4,0,0,4,34.868,126.901,0,1861894,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,"Sejong","KOR",2,0,0,2,36.548,127.239,1,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-06,"Seoul","KOR",106,0,26,80,37.533,126.991,1,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",8
2020-03-06,"Ulsan","KOR",23,0,1,22,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-07,"Busan","KOR",88,0,2,86,35.202,129.081,1,3410925,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-07,"Chungcheongbuk-do","KOR",24,0,2,22,36.701,127.818,4,1598599,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-07,"Chungcheongnam-do","KOR",98,0,1,97,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-07,"Daegu","KOR",5084,33,27,5024,35.781,128.58,390,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-07,"Daejeon","KOR",18,0,2,16,36.319,127.379,0,1473125,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-07,"Gangwon-do","KOR",27,1,3,23,37.717,128.281,1,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-07,"Gwangju","KOR",14,0,3,11,35.134,126.855,1,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-07,"Gyeonggi-do","KOR",119,1,16,102,37.491,127.186,5,13265377,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-07,"Gyeongsangbuk-do","KOR",1017,15,51,951,36.314,128.749,28,2658956,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
