t,m_y_actual,y_actual,lb_y_actual,ub_y_actual,m_y_counter,y_counter,lb_counter,ub_counter
27mar2020,,.0059534,0,.0902389,,.2080437,.124137,.2919503
28mar2020,,0,0,.0772653,,.1950701,.1111634,.2789767
29mar2020,,.026439,0,.1107245,,.2285292,.1446226,.3124359
30mar2020,,0,0,.0686188,,.1864236,.102517,.2703303
31mar2020,,0,0,.0741141,,.1919188,.1080122,.2758255
01apr2020,,0,0,.0815371,,.1993419,.1154352,.2832486
02apr2020,,.0121643,0,.0964498,,.2142546,.1303479,.2981612
03apr2020,,.0059534,0,.0902389,,.2080437,.124137,.2919503
04apr2020,,0,0,.0772653,,.1950701,.1111634,.2789767
05apr2020,,.026439,0,.1107245,,.2285292,.1446226,.3124359
06apr2020,,0,0,.0686188,,.1864236,.102517,.2703303
13mar2020,,.2172958,.1309995,.3035922,,.300428,.2165214,.3843347
14mar2020,,.2043222,.1180259,.2906186,,.2874544,.2035477,.371361
15mar2020,,.2377814,.1514851,.3240777,,.3209136,.2370069,.4048202
16mar2020,,.1956758,.1093794,.2819721,,.278808,.1949013,.3627146
17mar2020,,.201171,.1148747,.2874674,,.2843032,.2003965,.3682098
20mar2020,,.2172958,.1309995,.3035922,,.300428,.2165214,.3843347
21mar2020,,.2043222,.1180259,.2906186,,.2874544,.2035477,.371361
22mar2020,,.1188233,.0345378,.2031088,,.3209136,.2370069,.4048202
23mar2020,,.0767177,0,.1610032,,.278808,.1949013,.3627146
24mar2020,,.0822129,0,.1664984,,.2843032,.2003965,.3682098
25mar2020,,.089636,.0053505,.1739215,,.2917263,.2078196,.3756329
26mar2020,,.1045487,.0202632,.1888341,,.3066389,.2227323,.3905456
27mar2020,,.0983378,.0140523,.1826233,,.300428,.2165214,.3843347
28mar2020,,.0853641,.0010787,.1696496,,.2874544,.2035477,.371361
29mar2020,,.1188233,.0345378,.2031088,,.3209136,.2370069,.4048202
30mar2020,,.0767177,0,.1610032,,.278808,.1949013,.3627146
31mar2020,,.0822129,0,.1664984,,.2843032,.2003965,.3682098
01apr2020,,.089636,.0053505,.1739215,,.2917263,.2078196,.3756329
02apr2020,,.1045487,.0202632,.1888341,,.3066389,.2227323,.3905456
03apr2020,,.0983378,.0140523,.1826233,,.300428,.2165214,.3843347
04apr2020,,.0853641,.0010787,.1696496,,.2874544,.2035477,.371361
05apr2020,,.1188233,.0345378,.2031088,,.3209136,.2370069,.4048202
06apr2020,,.0767177,0,.1610032,,.278808,.1949013,.3627146
11mar2020,,.210186,.1238897,.2964823,,.2933182,.2094115,.3772248
12mar2020,,.2250987,.1388023,.311395,,.3082308,.2243242,.3921375
13mar2020,,.2188878,.1325914,.3051841,,.30202,.2181133,.3859266
14mar2020,,.2059142,.1196178,.2922105,,.2890463,.2051397,.372953
15mar2020,,.2393733,.153077,.3256697,,.3225055,.2385989,.4064122
18mar2020,,.210186,.1238897,.2964823,,.2933182,.2094115,.3772248
19mar2020,,.2250987,.1388023,.311395,,.3082308,.2243242,.3921375
20mar2020,,.2188878,.1325914,.3051841,,.30202,.2181133,.3859266
21mar2020,,.2059142,.1196178,.2922105,,.2890463,.2051397,.372953
22mar2020,,.1204153,.0361298,.2047007,,.3225055,.2385989,.4064122
23mar2020,,.0783096,0,.1625951,,.2803999,.1964932,.3643066
24mar2020,,.0838049,0,.1680903,,.2858951,.2019885,.3698018
25mar2020,,.0912279,.0069424,.1755134,,.2933182,.2094115,.3772248
26mar2020,,.1061406,.0218551,.1904261,,.3082308,.2243242,.3921375
27mar2020,,.0999297,.0156442,.1842152,,.30202,.2181133,.3859266
28mar2020,,.0869561,.0026706,.1712416,,.2890463,.2051397,.372953
29mar2020,,.1204153,.0361298,.2047007,,.3225055,.2385989,.4064122
30mar2020,,.0783096,0,.1625951,,.2803999,.1964932,.3643066
31mar2020,,.0838049,0,.1680903,,.2858951,.2019885,.3698018
01apr2020,,.0912279,.0069424,.1755134,,.2933182,.2094115,.3772248
02apr2020,,.1061406,.0218551,.1904261,,.3082308,.2243242,.3921375
03apr2020,,.0999297,.0156442,.1842152,,.30202,.2181133,.3859266
04apr2020,,.0869561,.0026706,.1712416,,.2890463,.2051397,.372953
05apr2020,,.1204153,.0361298,.2047007,,.3225055,.2385989,.4064122
06apr2020,,.0783096,0,.1625951,,.2803999,.1964932,.3643066
14mar2020,,.2055253,.119229,.2918217,,.2886575,.2047509,.3725642
15mar2020,,.2389845,.1526882,.3252808,,.3221167,.23821,.4060234
18mar2020,,.2097972,.1235008,.2960935,,.2929294,.2090227,.376836
19mar2020,,.2247098,.1384135,.3110062,,.307842,.2239354,.3917487
20mar2020,,.218499,.1322026,.3047953,,.3016312,.2177245,.3855378
21mar2020,,.2055253,.119229,.2918217,,.2886575,.2047509,.3725642
22mar2020,,.1200264,.035741,.2043119,,.3221167,.23821,.4060234
23mar2020,,.0779208,0,.1622063,,.2800111,.1961044,.3639177
24mar2020,,.083416,0,.1677015,,.2855063,.2015996,.369413
25mar2020,,.0908391,.0065536,.1751246,,.2929294,.2090227,.376836
26mar2020,,.1057518,.0214663,.1900372,,.307842,.2239354,.3917487
27mar2020,,.0995409,.0152554,.1838264,,.3016312,.2177245,.3855378
28mar2020,,.0865673,.0022818,.1708527,,.2886575,.2047509,.3725642
29mar2020,,.1200264,.035741,.2043119,,.3221167,.23821,.4060234
30mar2020,,.0779208,0,.1622063,,.2800111,.1961044,.3639177
31mar2020,,.083416,0,.1677015,,.2855063,.2015996,.369413
01apr2020,,.0908391,.0065536,.1751246,,.2929294,.2090227,.376836
02apr2020,,.1057518,.0214663,.1900372,,.307842,.2239354,.3917487
03apr2020,,.0995409,.0152554,.1838264,,.3016312,.2177245,.3855378
04apr2020,,.0865673,.0022818,.1708527,,.2886575,.2047509,.3725642
05apr2020,,.1200264,.035741,.2043119,,.3221167,.23821,.4060234
06apr2020,,.0779208,0,.1622063,,.2800111,.1961044,.3639177
08mar2020,,.3123231,.2223208,.4023254,,.4032435,.3193368,.4871501
09mar2020,,.2702174,.1802151,.3602198,,.3611379,.2772312,.4450445
10mar2020,,.2017581,.1192819,.2842342,,.3666331,.2827264,.4505398
11mar2020,,.1824191,.1075468,.2572915,,.3740562,.2901495,.4579628
12mar2020,,.1973318,.1224594,.2722042,,.3889688,.3050621,.4728755
13mar2020,,.1911209,.1162485,.2659933,,.3827579,.2988513,.4666646
14mar2020,,.1781473,.1032749,.2530197,,.3697843,.2858776,.453691
