t,m_y_actual,y_actual,lb_y_actual,ub_y_actual,m_y_counter,y_counter,lb_counter,ub_counter
04mar2020,,.0651479,.0368627,.0934331,,.2884856,.1054063,.4715649
05mar2020,,.0657839,.0374987,.0940691,,.2891216,.1060423,.4722008
06mar2020,,.1031756,.0748904,.1314608,,.3265133,.1434341,.5095926
07mar2020,,.0676877,.0394025,.0959728,,.2910254,.1079461,.4741046
08mar2020,,.073087,.0448018,.1013722,,.2964247,.1133455,.479504
09mar2020,,.0486252,.02034,.0769104,,.2719629,.0888837,.4550422
10mar2020,,.0609385,.0326533,.0892237,,.2842762,.1011969,.4673555
11mar2020,,.0443599,.0266753,.0620445,,.2884856,.1054063,.4715649
12mar2020,,.0449959,.0273113,.0626805,,.2891216,.1060423,.4722008
13mar2020,,.0823876,.064703,.1000722,,.3265133,.1434341,.5095926
14mar2020,,.0468997,.0292151,.0645843,,.2910254,.1079461,.4741046
15mar2020,,.052299,.0346144,.0699836,,.2964247,.1133455,.479504
16mar2020,,.0070493,0,.0295515,,.2719629,.0888837,.4550422
17mar2020,,.0193625,0,.0418648,,.2842762,.1011969,.4673555
18mar2020,,.0235719,.0010697,.0460742,,.2884856,.1054063,.4715649
19mar2020,,.0242079,.0017056,.0467102,,.2891216,.1060423,.4722008
20mar2020,,.0615997,.0390974,.0841019,,.3265133,.1434341,.5095926
21mar2020,,.0261117,.0036094,.048614,,.2910254,.1079461,.4741046
22mar2020,,.026246,0,.0691057,,.2861146,.1077287,.4645005
23mar2020,,.0120943,0,.0315917,,.2719629,.0888837,.4550422
24mar2020,,.0244075,.0049101,.043905,,.2842762,.1011969,.4673555
25mar2020,,.0286169,.0091195,.0481144,,.2884856,.1054063,.4715649
26mar2020,,.0292529,.0097555,.0487504,,.2891216,.1060423,.4722008
27mar2020,,.0329494,0,.0945935,,.287773,.1172553,.4582908
28mar2020,,.0362017,.0155122,.0568912,,.2910254,.1079461,.4741046
29mar2020,,.0416011,.0209116,.0622906,,.2964247,.1133455,.479504
30mar2020,,.0171393,0,.0378288,,.2719629,.0888837,.4550422
31mar2020,,.0294526,.008763,.0501421,,.2842762,.1011969,.4673555
01apr2020,,.038707,.0132106,.0642034,,.2884856,.1054063,.4715649
02apr2020,,.039343,.0138466,.0648394,,.2891216,.1060423,.4722008
03apr2020,,.0767347,.0512383,.1022311,,.3265133,.1434341,.5095926
04apr2020,,.0412467,.0157503,.0667431,,.2910254,.1079461,.4741046
05apr2020,,.0516911,.0193464,.0840358,,.2964247,.1133455,.479504
06apr2020,,.0272293,0,.059574,,.2719629,.0888837,.4550422
