t,m_y_actual,y_actual,lb_y_actual,ub_y_actual,m_y_counter,y_counter,lb_counter,ub_counter
13mar2020,,.0370709,0,.0982662,,.3053095,.1340639,.476555
14mar2020,,.0108306,0,.0720258,,.2790692,.1078236,.4503147
15mar2020,,.0231714,0,.0843667,,.29141,.1201645,.4626555
16mar2020,,0,0,.0554312,,.2583656,.08712,.4296111
17mar2020,,.0104325,0,.0696158,,.2725502,.1013047,.4437957
18mar2020,,.0132592,0,.0724425,,.2753769,.1041313,.4466224
19mar2020,,.008603,0,.0677863,,.2707206,.0994751,.4419662
20mar2020,,.0431918,0,.1023751,,.3053095,.1340639,.476555
21mar2020,,.0169515,0,.0761348,,.2790692,.1078236,.4503147
22mar2020,,.0012607,0,.0733495,,.2637694,.1006488,.42689
23mar2020,,0,0,.0548078,,.2583656,.08712,.4296111
24mar2020,,.0100415,0,.0689924,,.2725502,.1013047,.4437957
25mar2020,,.0128681,0,.0718191,,.2753769,.1041313,.4466224
26mar2020,,.0082119,0,.0671629,,.2707206,.0994751,.4419662
27mar2020,,.0079641,0,.0799878,,.2708639,.1020284,.4396994
28mar2020,,.0161694,0,.0758465,,.2790692,.1078236,.4503147
29mar2020,,.0285103,0,.0881873,,.29141,.1201645,.4626555
30mar2020,,0,0,.0551429,,.2583656,.08712,.4296111
31mar2020,,.0096505,0,.0693275,,.2725502,.1013047,.4437957
01apr2020,,.0120861,0,.0734138,,.2753769,.1041313,.4466224
02apr2020,,.0074299,0,.0687576,,.2707206,.0994751,.4419662
03apr2020,,.0420187,0,.1033464,,.3053095,.1340639,.476555
04apr2020,,.0157784,0,.0771061,,.2790692,.1078236,.4503147
05apr2020,,.0277282,0,.0915594,,.29141,.1201645,.4626555
06apr2020,,0,0,.058515,,.2583656,.08712,.4296111
02mar2020,,.0605952,0,.2097529,,.0488623,0,.2201079
03mar2020,,.0747798,0,.2239375,,.0630469,0,.2342925
04mar2020,,.0776064,0,.2267642,,.0658736,0,.2371191
05mar2020,,.0729502,0,.222108,,.0612174,0,.2324629
06mar2020,,.1075391,0,.2566968,,.0958062,0,.2670518
07mar2020,,.0812987,0,.2304565,,.0695659,0,.2408114
08mar2020,,.0936396,0,.2427973,,.0819067,0,.2531523
09mar2020,,.0605952,0,.2097529,,.0488623,0,.2201079
10mar2020,,.0747798,0,.2239375,,.0630469,0,.2342925
11mar2020,,.0525587,0,.1984769,,.0658736,0,.2371191
12mar2020,,.0479025,0,.1938207,,.0612174,0,.2324629
13mar2020,,.0824913,0,.2284095,,.0958062,0,.2670518
14mar2020,,.056251,0,.2021692,,.0695659,0,.2408114
15mar2020,,.0685918,0,.2145101,,.0819067,0,.2531523
16mar2020,,.0416684,0,.1883755,,.0488623,0,.2201079
17mar2020,,.055853,0,.2025601,,.0630469,0,.2342925
18mar2020,,.0586796,0,.2053868,,.0658736,0,.2371191
19mar2020,,.0540234,0,.2007306,,.0612174,0,.2324629
20mar2020,,.0886122,0,.2353194,,.0958062,0,.2670518
21mar2020,,.0623719,0,.2090791,,.0695659,0,.2408114
22mar2020,,.0466812,0,.1866769,,.0542661,0,.2173868
23mar2020,,.0412773,0,.1870906,,.0488623,0,.2201079
24mar2020,,.0554619,0,.2012752,,.0630469,0,.2342925
25mar2020,,.0582886,0,.2041019,,.0658736,0,.2371191
26mar2020,,.0536324,0,.1994457,,.0612174,0,.2324629
27mar2020,,.0533846,0,.2091753,,.0613606,0,.2301961
28mar2020,,.0615899,0,.2068952,,.0695659,0,.2408114
29mar2020,,.0739307,0,.219236,,.0819067,0,.2531523
30mar2020,,.0408863,0,.1861916,,.0488623,0,.2201079
31mar2020,,.0550709,0,.2003762,,.0630469,0,.2342925
01apr2020,,.0575065,0,.2026938,,.0658736,0,.2371191
02apr2020,,.0528503,0,.1980376,,.0612174,0,.2324629
03apr2020,,.0874392,0,.2326265,,.0958062,0,.2670518
04apr2020,,.0611988,0,.2063861,,.0695659,0,.2408114
05apr2020,,.0731487,0,.2186088,,.0819067,0,.2531523
06apr2020,,.0401043,0,.1855644,,.0488623,0,.2201079
04apr2020,,.0030482,0,.0643759,,.266339,.0950935,.4375845
05apr2020,,.0149981,0,.0788292,,.2786798,.1074343,.4499254
06apr2020,,0,0,.0457848,,.2456354,.0743899,.416881
20mar2020,,.1038113,.044628,.1629947,,.365929,.1946835,.5371745
21mar2020,,.077571,.0183876,.1367543,,.3396887,.1684431,.5109342
22mar2020,,.0618802,0,.133969,,.3243889,.1612683,.4875095
23mar2020,,.0564764,0,.1154273,,.3189851,.1477396,.4902306
24mar2020,,.070661,.0117101,.1296119,,.3331697,.1619242,.5044153
25mar2020,,.0734877,.0145367,.1324386,,.3359964,.1647508,.5072419
26mar2020,,.0688315,.0098805,.1277824,,.3313402,.1600946,.5025857
27mar2020,,.0685837,0,.1406073,,.3314834,.1626479,.5003189
28mar2020,,.0767889,.0171119,.136466,,.3396887,.1684431,.5109342
29mar2020,,.0891298,.0294527,.1488068,,.3520295,.180784,.5232751
31mar2020,,.07027,.0105929,.129947,,.3331697,.1619242,.5044153
01apr2020,,.0727056,.0113779,.1340333,,.3359964,.1647508,.5072419
02apr2020,,.0680494,.0067217,.1293771,,.3313402,.1600946,.5025857
03apr2020,,.1026382,.0413105,.1639659,,.365929,.1946835,.5371745
04apr2020,,.0763979,.0150702,.1377256,,.3396887,.1684431,.5109342
05apr2020,,.0883477,.0245166,.1521789,,.3520295,.180784,.5232751
06apr2020,,.0553033,0,.1191345,,.3189851,.1477396,.4902306
31mar2020,,.051949,0,.111626,,.3148487,.1436032,.4860942
01apr2020,,.0543846,0,.1157123,,.3176754,.1464298,.4889209
02apr2020,,.0497284,0,.1110561,,.3130192,.1417736,.4842647
03apr2020,,.0843172,.0229895,.1456449,,.347608,.1763625,.5188535
04apr2020,,.0580769,0,.1194046,,.3213677,.1501221,.4926132
05apr2020,,.0700267,.0061956,.1338579,,.3337085,.162463,.504954
06apr2020,,.0369823,0,.1008135,,.3006641,.1294186,.4719096
11mar2020,,.0362071,0,.266688,,.3471814,.1759359,.518427
12mar2020,,.0315509,0,.2620318,,.3425252,.1712797,.5137708
13mar2020,,.0661397,0,.2966207,,.3771141,.2058685,.5483596
14mar2020,,.0398994,0,.2703803,,.3508737,.1796282,.5221193
15mar2020,,.0522402,0,.2827212,,.3632146,.191969,.5344601
16mar2020,,.0253167,0,.2568041,,.3301702,.1589246,.5014157
17mar2020,,.0395013,0,.2709888,,.3443548,.1731092,.5156003
18mar2020,,.042328,0,.2738154,,.3471814,.1759359,.518427
19mar2020,,.0376718,0,.2691592,,.3425252,.1712797,.5137708
20mar2020,,.0722606,0,.303748,,.3771141,.2058685,.5483596
21mar2020,,.0460203,0,.2775077,,.3508737,.1796282,.5221193
22mar2020,,.0303295,0,.2509992,,.335574,.1724534,.4986946
23mar2020,,.0249257,0,.2552544,,.3301702,.1589246,.5014157
24mar2020,,.0391103,0,.269439,,.3443548,.1731092,.5156003
25mar2020,,.041937,0,.2722657,,.3471814,.1759359,.518427
26mar2020,,.0372808,0,.2676095,,.3425252,.1712797,.5137708
27mar2020,,.037033,0,.2806602,,.3426685,.173833,.511504
28mar2020,,.0452383,0,.2746502,,.3508737,.1796282,.5221193
29mar2020,,.0575791,0,.286991,,.3632146,.191969,.5344601
30mar2020,,.0245347,0,.2539466,,.3301702,.1589246,.5014157
31mar2020,,.0387193,0,.2681312,,.3443548,.1731092,.5156003
01apr2020,,.0411549,0,.2698947,,.3471814,.1759359,.518427
02apr2020,,.0364987,0,.2652386,,.3425252,.1712797,.5137708
03apr2020,,.0710876,0,.2998274,,.3771141,.2058685,.5483596
04apr2020,,.0448472,0,.273587,,.3508737,.1796282,.5221193
05apr2020,,.056797,0,.2851117,,.3632146,.191969,.5344601
06apr2020,,.0237526,0,.2520673,,.3301702,.1589246,.5014157
17feb2020,.1431239,,,,.1431239,,,
18feb2020,.1431239,.0175424,0,.188788,.1431239,.0175424,0,.188788
19feb2020,.1459506,.0203691,0,.1916146,.1459506,.0203691,0,.1916146
20feb2020,.4154161,.1909826,.0913987,.2905666,.4011708,.1909826,.0913987,.2905666
21feb2020,.3834797,.3479612,.1583297,.5375928,.2876969,.0503017,0,.2215473
22feb2020,.327261,.3217209,.1320894,.5113524,.2614565,.0240614,0,.195307
23feb2020,.3304743,.3340617,.1444302,.5236933,.2778307,.0364023,0,.2076478
24feb2020,.2980418,.3010173,.1113858,.4906489,.2470496,.0033578,0,.1746034
25feb2020,.3193491,.3152019,.1255704,.5048335,.2612342,.0175424,0,.188788
26feb2020,.3292983,.3180286,.1283971,.5076601,.2640608,.0203691,0,.1916146
27feb2020,.3246421,.3133724,.1237409,.5030039,.2594046,.0157129,0,.1869584
28feb2020,.1962631,.1819477,.0315334,.3323621,.3060398,.0503017,0,.2215473
29feb2020,.1269707,.100664,0,.2493993,.3446692,.0889311,0,.2621428
01mar2020,.0744418,.0481351,0,.1972929,.2921403,.0364023,0,.2076478
02mar2020,.0424943,.0150907,0,.1642485,.2467592,.0033578,0,.1746034
03mar2020,.0565471,.0292753,0,.1784331,.2638063,.0175424,0,.188788
04mar2020,.0593738,.0321019,0,.1812597,.266633,.0203691,0,.1916146
05mar2020,.0547176,.0274457,0,.1766035,.2619768,.0157129,0,.1869584
06mar2020,.0893064,.0620346,0,.2111924,.2965656,.0503017,0,.2215473
07mar2020,.0630661,.0357943,0,.184952,.2703253,.0240614,0,.195307
08mar2020,.0754069,.0481351,0,.1972929,.2826661,.0364023,0,.2076478
09mar2020,.0423625,.0150907,0,.1642485,.2496217,.0033578,0,.1746034
10mar2020,.0565471,.0292753,0,.1784331,.2638063,.0175424,0,.188788
11mar2020,.0373128,.0469881,0,.2034276,.2723864,.0203691,0,.1916146
12mar2020,.032754,.0423319,0,.1987714,.2677302,.0157129,0,.1869584
13mar2020,.0672455,.0769207,0,.2333603,.3023191,.0503017,0,.2215473
14mar2020,.0410051,.0506804,0,.20712,.2760788,.0240614,0,.195307
15mar2020,.0402275,.0630212,0,.2194608,.2884196,.0364023,0,.2076478
16mar2020,.0161233,.0360977,0,.1924347,.2553752,.0033578,0,.1746034
17mar2020,.0283986,.0502823,0,.2066192,.2695598,.0175424,0,.188788
18mar2020,.0338757,.053109,0,.2094459,.2723864,.0203691,0,.1916146
19mar2020,.0295521,.0484528,0,.2047897,.2677302,.0157129,0,.1869584
20mar2020,.0651945,.0830416,0,.2393785,.3065597,.0503017,0,.2215473
21mar2020,.0399887,.0568013,0,.2131382,.2803194,.0240614,0,.195307
22mar2020,.025344,.0411105,0,.1889592,.2650197,.0087617,0,.1718823
23mar2020,.0206826,.0357067,0,.1909314,.2596158,.0033578,0,.1746034
24mar2020,.0335394,.0498913,0,.205116,.2738004,.0175424,0,.188788
25mar2020,.0361776,.052718,0,.2079427,.2766271,.0203691,0,.1916146
26mar2020,.0318318,.0480618,0,.2032865,.2719709,.0157129,0,.1869584
27mar2020,.0316006,.047814,0,.2070144,.2721141,.0158561,0,.1846916
28mar2020,.0392588,.0560193,0,.2104918,.2803194,.0240614,0,.195307
29mar2020,.0507769,.0683601,0,.2228327,.2926603,.0364023,0,.2076478
30mar2020,.0178187,.0353157,0,.1897883,.2553752,.0033578,0,.1746034
31mar2020,.0343479,.0495003,0,.2039729,.276366,.0175424,0,.188788
01apr2020,.0366313,.0519359,0,.2060218,.2791926,.0203691,0,.1916146
02apr2020,.0322661,.0472797,0,.2013655,.2745364,.0157129,0,.1869584
03apr2020,.0652899,.0818686,0,.2359544,.3091252,.0503017,0,.2215473
04apr2020,.0379137,.0556282,0,.2097141,.2819116,.0240614,0,.195307
05apr2020,.0491606,.0675781,0,.2216453,.2942525,.0364023,0,.2076478
06apr2020,.0195967,.0345336,0,.1886009,.2612081,.0033578,0,.1746034
28feb2020,,.1949573,.0335313,.3563834,,.3182351,.1469895,.4894806
29feb2020,,.1136736,.0548474,.1724998,,.3568645,.1836528,.5300761
01mar2020,,.0611447,.0070666,.1152228,,.3043356,.13309,.4755811
02mar2020,,.0281003,0,.0821784,,.2712912,.1000456,.4425367
03mar2020,,.0422849,0,.096363,,.2854758,.1142302,.4567213
04mar2020,,.0451116,0,.0991896,,.2883024,.1170569,.459548
05mar2020,,.0404553,0,.0945334,,.2836462,.1124007,.4548918
06mar2020,,.0750442,.0209661,.1291222,,.3182351,.1469895,.4894806
07mar2020,,.0488039,0,.1028819,,.2919948,.1207492,.4632403
08mar2020,,.0611447,.0070666,.1152228,,.3043356,.13309,.4755811
09mar2020,,.0281003,0,.0821784,,.2712912,.1000456,.4425367
10mar2020,,.0422849,0,.096363,,.2854758,.1142302,.4567213
11mar2020,,.0200638,0,.0812591,,.2883024,.1170569,.459548
12mar2020,,.0154076,0,.0766029,,.2836462,.1124007,.4548918
13mar2020,,.0499965,0,.1111917,,.3182351,.1469895,.4894806
14mar2020,,.0237561,0,.0849514,,.2919948,.1207492,.4632403
15mar2020,,.036097,0,.0972923,,.3043356,.13309,.4755811
16mar2020,,.0091735,0,.0683568,,.2712912,.1000456,.4425367
17mar2020,,.0233581,0,.0825414,,.2854758,.1142302,.4567213
18mar2020,,.0261847,0,.0853681,,.2883024,.1170569,.459548
19mar2020,,.0215285,0,.0807119,,.2836462,.1124007,.4548918
20mar2020,,.0561174,0,.1153007,,.3182351,.1469895,.4894806
21mar2020,,.0298771,0,.0890604,,.2919948,.1207492,.4632403
22mar2020,,.0141863,0,.0862751,,.276695,.1135744,.4398156
23mar2020,,.0087825,0,.0677334,,.2712912,.1000456,.4425367
24mar2020,,.0229671,0,.081918,,.2854758,.1142302,.4567213
25mar2020,,.0257937,0,.0847446,,.2883024,.1170569,.459548
26mar2020,,.0211375,0,.0800884,,.2836462,.1124007,.4548918
27mar2020,,.0208897,0,.0929134,,.2837895,.114954,.452625
28mar2020,,.029095,0,.0887721,,.2919948,.1207492,.4632403
29mar2020,,.0414358,0,.1011129,,.3043356,.13309,.4755811
30mar2020,,.0083914,0,.0680685,,.2712912,.1000456,.4425367
31mar2020,,.022576,0,.0822531,,.2854758,.1142302,.4567213
01apr2020,,.0250117,0,.0863394,,.2883024,.1170569,.459548
02apr2020,,.0203555,0,.0816832,,.2836462,.1124007,.4548918
03apr2020,,.0549443,0,.116272,,.3182351,.1469895,.4894806
04apr2020,,.028704,0,.0900317,,.2919948,.1207492,.4632403
05apr2020,,.0406538,0,.104485,,.3043356,.13309,.4755811
06apr2020,,.0076094,0,.0714406,,.2712912,.1000456,.4425367
