t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter2,ub_counter2,m_y_actual,m_y_counter,day_avg
26feb2020,.0040553,0,.0470864,.334674,.2995852,.3697629,.009861,.2104496,.0008568
27feb2020,.0040553,0,.0470864,.334674,.2995852,.3697629,.0093934,.2113411,.0037154
28feb2020,.0040553,0,.0470864,.334674,.2995852,.3697629,.008874,.2119385,.0042841
29feb2020,.0040553,0,.0470864,.334674,.2995852,.3697629,.0086384,.2124153,.0071056
01mar2020,.0040553,0,.0470864,.334674,.2995852,.3697629,.0081097,.2114591,.0004629
02mar2020,.0040553,0,.0470864,.334674,.2995852,.3697629,.0079184,.2118495,.0042188
03mar2020,0,0,.0412019,.334674,.2995852,.3697629,.0071882,.2136559,.0001222
04mar2020,0,0,.0412019,.334674,.2995852,.3697629,.00692,.2081033,.0032711
05mar2020,.0004373,0,.044738,.3376567,.3006409,.3746725,.0088175,.2098443,.0006351
28jan2020,.4246911,.3806891,.4686933,.4658869,.4469084,.4848653,,,
29jan2020,.2804573,.2259139,.3350007,.321653,.2865642,.3567419,,,
30jan2020,.2804573,.2259139,.3350007,.321653,.2865642,.3567419,,,
31jan2020,.2804573,.2259139,.3350007,.321653,.2865642,.3567419,,,
01feb2020,.2804573,.2259139,.3350007,.321653,.2865642,.3567419,,,
02feb2020,.2804573,.2259139,.3350007,.321653,.2865642,.3567419,,,
03feb2020,.2804573,.2259139,.3350007,.321653,.2865642,.3567419,,,
04feb2020,.2804573,.2259139,.3350007,.321653,.2865642,.3567419,,,
05feb2020,.1580735,.1024071,.2137398,.321653,.2865642,.3567419,,,
06feb2020,.1346154,.0829376,.1862932,.298195,.2695346,.3268554,,,
07feb2020,.1580735,.1024071,.2137398,.321653,.2865642,.3567419,,,
08feb2020,.1580735,.1024071,.2137398,.321653,.2865642,.3567419,,,
09feb2020,.1580735,.1024071,.2137398,.321653,.2865642,.3567419,,,
10feb2020,.0635846,.011967,.1152022,.321653,.2865642,.3567419,,,
11feb2020,.0635846,.011967,.1152022,.321653,.2865642,.3567419,,,
12feb2020,.0385701,0,.0870808,.321653,.2865642,.3567419,,,
13feb2020,.0364285,0,.0826245,.3195114,.2838373,.3551853,,,
14feb2020,.0385701,0,.0870808,.321653,.2865642,.3567419,,,
15feb2020,.0385701,0,.0870808,.321653,.2865642,.3567419,,,
16feb2020,.0385701,0,.0870808,.321653,.2865642,.3567419,,,
17feb2020,.0385701,0,.0870808,.321653,.2865642,.3567419,,,
18feb2020,0,0,.0455208,.321653,.2865642,.3567419,,,
19feb2020,.0099215,0,.0526236,.321653,.2865642,.3567419,,,
20feb2020,.0019014,0,.0446169,.3136329,.2785597,.3487062,,,
21feb2020,.0099215,0,.0526236,.321653,.2865642,.3567419,,,
22feb2020,.0099215,0,.0526236,.321653,.2865642,.3567419,,,
23feb2020,.0099215,0,.0526236,.321653,.2865642,.3567419,,,
24feb2020,.0099215,0,.0526236,.321653,.2865642,.3567419,,,
25feb2020,0,0,.0353074,.321653,.2865642,.3567419,,,
26feb2020,0,0,.0340654,.321653,.2865642,.3567419,,,
27feb2020,0,0,.0340654,.321653,.2865642,.3567419,,,
28feb2020,0,0,.0340654,.321653,.2865642,.3567419,,,
29feb2020,0,0,.0340654,.321653,.2865642,.3567419,,,
01mar2020,0,0,.0340654,.321653,.2865642,.3567419,,,
02mar2020,0,0,.0340654,.321653,.2865642,.3567419,,,
03mar2020,0,0,.0281809,.321653,.2865642,.3567419,,,
04mar2020,0,0,.0281809,.321653,.2865642,.3567419,,,
05mar2020,0,0,.0317171,.3246357,.2876199,.3616515,,,
27jan2020,.2767576,.2222142,.3313009,.3179533,.2828645,.3530422,,,
28jan2020,.4209914,.3769893,.4649935,.4621872,.4432088,.4811656,,,
29jan2020,.2767576,.2222142,.3313009,.3179533,.2828645,.3530422,,,
30jan2020,.2767576,.2222142,.3313009,.3179533,.2828645,.3530422,,,
31jan2020,.2767576,.2222142,.3313009,.3179533,.2828645,.3530422,,,
01feb2020,.1543738,.0987074,.2100401,.3179533,.2828645,.3530422,,,
02feb2020,.1543738,.0987074,.2100401,.3179533,.2828645,.3530422,,,
03feb2020,.1543738,.0987074,.2100401,.3179533,.2828645,.3530422,,,
04feb2020,.1543738,.0987074,.2100401,.3179533,.2828645,.3530422,,,
05feb2020,.1543738,.0987074,.2100401,.3179533,.2828645,.3530422,,,
06feb2020,.1309157,.0792378,.1825935,.2944953,.2658349,.3231557,,,
07feb2020,.1543738,.0987074,.2100401,.3179533,.2828645,.3530422,,,
08feb2020,.1293593,.0699027,.1888158,.3179533,.2828645,.3530422,,,
09feb2020,.1293593,.0699027,.1888158,.3179533,.2828645,.3530422,,,
10feb2020,.0348704,0,.083381,.3179533,.2828645,.3530422,,,
11feb2020,.0348704,0,.083381,.3179533,.2828645,.3530422,,,
12feb2020,.0348704,0,.083381,.3179533,.2828645,.3530422,,,
13feb2020,.0327287,0,.0789248,.3158116,.2801376,.3514856,,,
14feb2020,.0348704,0,.083381,.3179533,.2828645,.3530422,,,
21feb2020,.0062218,0,.0489239,.3179533,.2828645,.3530422,,,
22feb2020,.0051061,0,.0480406,.3179533,.2828645,.3530422,,,
23feb2020,.0051061,0,.0480406,.3179533,.2828645,.3530422,,,
24feb2020,.0051061,0,.0480406,.3179533,.2828645,.3530422,,,
25feb2020,0,0,.0303657,.3179533,.2828645,.3530422,,,
26feb2020,0,0,.0303657,.3179533,.2828645,.3530422,,,
27feb2020,0,0,.0303657,.3179533,.2828645,.3530422,,,
28feb2020,0,0,.0303657,.3179533,.2828645,.3530422,,,
29feb2020,0,0,.0303657,.3179533,.2828645,.3530422,,,
01mar2020,0,0,.0303657,.3179533,.2828645,.3530422,,,
02mar2020,0,0,.0303657,.3179533,.2828645,.3530422,,,
03mar2020,0,0,.0244812,.3179533,.2828645,.3530422,,,
04mar2020,0,0,.0244812,.3179533,.2828645,.3530422,,,
05mar2020,0,0,.0280173,.320936,.2839203,.3579518,,,
26jan2020,.2951917,.2406484,.3497351,.3363875,.3012986,.3714763,,,
27jan2020,.2951917,.2406484,.3497351,.3363875,.3012986,.3714763,,,
28jan2020,.4394256,.3954235,.4834276,.4806213,.4616429,.4995997,,,
29jan2020,.2951917,.2406484,.3497351,.3363875,.3012986,.3714763,,,
30jan2020,.2951917,.2406484,.3497351,.3363875,.3012986,.3714763,,,
31jan2020,.2951917,.2406484,.3497351,.3363875,.3012986,.3714763,,,
01feb2020,.1728079,.1171415,.2284743,.3363875,.3012986,.3714763,,,
02feb2020,.1728079,.1171415,.2284743,.3363875,.3012986,.3714763,,,
03feb2020,.1728079,.1171415,.2284743,.3363875,.3012986,.3714763,,,
04feb2020,.1728079,.1171415,.2284743,.3363875,.3012986,.3714763,,,
05feb2020,.1728079,.1171415,.2284743,.3363875,.3012986,.3714763,,,
06feb2020,.1493498,.097672,.2010276,.3129294,.284269,.3415898,,,
07feb2020,.1728079,.1171415,.2284743,.3363875,.3012986,.3714763,,,
08feb2020,.1477934,.0883369,.2072499,.3363875,.3012986,.3714763,,,
09feb2020,.1477934,.0883369,.2072499,.3363875,.3012986,.3714763,,,
10feb2020,.0533046,.0047939,.1018152,.3363875,.3012986,.3714763,,,
11feb2020,.0533046,.0047939,.1018152,.3363875,.3012986,.3714763,,,
12feb2020,.0533046,.0047939,.1018152,.3363875,.3012986,.3714763,,,
13feb2020,.0511629,.0049668,.0973589,.3342458,.2985718,.3699197,,,
14feb2020,.0533046,.0047939,.1018152,.3363875,.3012986,.3714763,,,
15feb2020,.0652853,.0203785,.1101919,.3363875,.3012986,.3714763,,,
16feb2020,.0652853,.0203785,.1101919,.3363875,.3012986,.3714763,,,
17feb2020,.0652853,.0203785,.1101919,.3363875,.3012986,.3714763,,,
18feb2020,.024656,0,.067358,.3363875,.3012986,.3714763,,,
19feb2020,.024656,0,.067358,.3363875,.3012986,.3714763,,,
20feb2020,.0166359,0,.0593514,.3283674,.2932941,.3634406,,,
21feb2020,.024656,0,.067358,.3363875,.3012986,.3714763,,,
22feb2020,.0235403,0,.0664747,.3363875,.3012986,.3714763,,,
23feb2020,.0235403,0,.0664747,.3363875,.3012986,.3714763,,,
24feb2020,.0235403,0,.0664747,.3363875,.3012986,.3714763,,,
25feb2020,.0057688,0,.0487998,.3363875,.3012986,.3714763,,,
26feb2020,.0057688,0,.0487998,.3363875,.3012986,.3714763,,,
27feb2020,.0057688,0,.0487998,.3363875,.3012986,.3714763,,,
28feb2020,.0057688,0,.0487998,.3363875,.3012986,.3714763,,,
29feb2020,.0057688,0,.0487998,.3363875,.3012986,.3714763,,,
01mar2020,.0057688,0,.0487998,.3363875,.3012986,.3714763,,,
02mar2020,.0057688,0,.0487998,.3363875,.3012986,.3714763,,,
03mar2020,0,0,.0429153,.3363875,.3012986,.3714763,,,
04mar2020,0,0,.0429153,.3363875,.3012986,.3714763,,,
05mar2020,.0021508,0,.0464515,.3393702,.3023544,.3763859,,,
25jan2020,.3153315,.2607882,.3698749,.3565273,.3214384,.3916161,,,
26jan2020,.3153315,.2607882,.3698749,.3565273,.3214384,.3916161,,,
27jan2020,.3153315,.2607882,.3698749,.3565273,.3214384,.3916161,,,
28jan2020,.4595654,.4155633,.5035675,.5007611,.4817827,.5197396,,,
29jan2020,.3153315,.2607882,.3698749,.3565273,.3214384,.3916161,,,
30jan2020,.3153315,.2607882,.3698749,.3565273,.3214384,.3916161,,,
31jan2020,.3153315,.2607882,.3698749,.3565273,.3214384,.3916161,,,
01feb2020,.1929477,.1372813,.2486141,.3565273,.3214384,.3916161,,,
02feb2020,.1929477,.1372813,.2486141,.3565273,.3214384,.3916161,,,
03feb2020,.1929477,.1372813,.2486141,.3565273,.3214384,.3916161,,,
04feb2020,.1929477,.1372813,.2486141,.3565273,.3214384,.3916161,,,
05feb2020,.1929477,.1372813,.2486141,.3565273,.3214384,.3916161,,,
06feb2020,.1694896,.1178118,.2211675,.3330692,.3044088,.3617296,,,
07feb2020,.1929477,.1372813,.2486141,.3565273,.3214384,.3916161,,,
08feb2020,.1679332,.1084767,.2273898,.3565273,.3214384,.3916161,,,
09feb2020,.1679332,.1084767,.2273898,.3565273,.3214384,.3916161,,,
10feb2020,.0734444,.0249338,.121955,.3565273,.3214384,.3916161,,,
11feb2020,.0734444,.0249338,.121955,.3565273,.3214384,.3916161,,,
12feb2020,.0734444,.0249338,.121955,.3565273,.3214384,.3916161,,,
13feb2020,.0713027,.0251066,.1174987,.3543856,.3187116,.3900596,,,
14feb2020,.0734444,.0249338,.121955,.3565273,.3214384,.3916161,,,
15feb2020,.0854251,.0405184,.1303318,.3565273,.3214384,.3916161,,,
16feb2020,.0854251,.0405184,.1303318,.3565273,.3214384,.3916161,,,
17feb2020,.0854251,.0405184,.1303318,.3565273,.3214384,.3916161,,,
18feb2020,.0447958,.0020937,.0874978,.3565273,.3214384,.3916161,,,
21feb2020,.0447958,.0020937,.0874978,.3565273,.3214384,.3916161,,,
22feb2020,.0436801,.0007457,.0866145,.3565273,.3214384,.3916161,,,
23feb2020,.0436801,.0007457,.0866145,.3565273,.3214384,.3916161,,,
24feb2020,.0436801,.0007457,.0866145,.3565273,.3214384,.3916161,,,
25feb2020,.0259086,0,.0689396,.3565273,.3214384,.3916161,,,
26feb2020,.0259086,0,.0689396,.3565273,.3214384,.3916161,,,
27feb2020,.0259086,0,.0689396,.3565273,.3214384,.3916161,,,
28feb2020,.0259086,0,.0689396,.3565273,.3214384,.3916161,,,
29feb2020,.0259086,0,.0689396,.3565273,.3214384,.3916161,,,
01mar2020,.0259086,0,.0689396,.3565273,.3214384,.3916161,,,
02mar2020,.0259086,0,.0689396,.3565273,.3214384,.3916161,,,
03mar2020,.0193079,0,.0630551,.3565273,.3214384,.3916161,,,
04mar2020,.0193079,0,.0630551,.3565273,.3214384,.3916161,,,
05mar2020,.0222906,0,.0665913,.35951,.3224942,.3965257,,,
27jan2020,.3056753,.2511319,.3602186,.346871,.3117822,.3819599,,,
28jan2020,.4499091,.405907,.4939112,.4911048,.4721264,.5100833,,,
29jan2020,.3056753,.2511319,.3602186,.346871,.3117822,.3819599,,,
30jan2020,.3056753,.2511319,.3602186,.346871,.3117822,.3819599,,,
31jan2020,.3056753,.2511319,.3602186,.346871,.3117822,.3819599,,,
01feb2020,.1832914,.127625,.2389578,.346871,.3117822,.3819599,,,
02feb2020,.1832914,.127625,.2389578,.346871,.3117822,.3819599,,,
03feb2020,.1832914,.127625,.2389578,.346871,.3117822,.3819599,,,
04feb2020,.1832914,.127625,.2389578,.346871,.3117822,.3819599,,,
05feb2020,.1832914,.127625,.2389578,.346871,.3117822,.3819599,,,
06feb2020,.1598334,.1081555,.2115112,.323413,.2947525,.3520733,,,
07feb2020,.1832914,.127625,.2389578,.346871,.3117822,.3819599,,,
08feb2020,.158277,.0988204,.2177335,.346871,.3117822,.3819599,,,
09feb2020,.158277,.0988204,.2177335,.346871,.3117822,.3819599,,,
10feb2020,.0637881,.0152775,.1122987,.346871,.3117822,.3819599,,,
11feb2020,.0637881,.0152775,.1122987,.346871,.3117822,.3819599,,,
12feb2020,.0637881,.0152775,.1122987,.346871,.3117822,.3819599,,,
13feb2020,.0616464,.0154504,.1078425,.3447293,.3090553,.3804033,,,
14feb2020,.0637881,.0152775,.1122987,.346871,.3117822,.3819599,,,
21feb2020,.0351395,0,.0778416,.346871,.3117822,.3819599,,,
22feb2020,.0340238,0,.0769582,.346871,.3117822,.3819599,,,
23feb2020,.0340238,0,.0769582,.346871,.3117822,.3819599,,,
24feb2020,.0340238,0,.0769582,.346871,.3117822,.3819599,,,
25feb2020,.0162523,0,.0592834,.346871,.3117822,.3819599,,,
26feb2020,.0162523,0,.0592834,.346871,.3117822,.3819599,,,
27feb2020,.0162523,0,.0592834,.346871,.3117822,.3819599,,,
28feb2020,.0162523,0,.0592834,.346871,.3117822,.3819599,,,
29feb2020,.0162523,0,.0592834,.346871,.3117822,.3819599,,,
01mar2020,.0162523,0,.0592834,.346871,.3117822,.3819599,,,
02mar2020,.0162523,0,.0592834,.346871,.3117822,.3819599,,,
03mar2020,.0096516,0,.0533989,.346871,.3117822,.3819599,,,
04mar2020,.0096516,0,.0533989,.346871,.3117822,.3819599,,,
05mar2020,.0126343,0,.056935,.3498537,.3128379,.3868695,,,
27jan2020,.1965733,.1614845,.2316622,.1965733,.1614845,.2316622,,,
28jan2020,.3408072,.3218288,.3597856,.3408072,.3218288,.3597856,,,
29jan2020,.1020845,.079623,.1245459,.1965733,.1614845,.2316622,,,
30jan2020,.1020845,.079623,.1245459,.1965733,.1614845,.2316622,,,
31jan2020,.1020845,.079623,.1245459,.1965733,.1614845,.2316622,,,
01feb2020,.1020845,.079623,.1245459,.1965733,.1614845,.2316622,,,
02feb2020,.1020845,.079623,.1245459,.1965733,.1614845,.2316622,,,
03feb2020,.1020845,.079623,.1245459,.1965733,.1614845,.2316622,,,
04feb2020,.1020845,.079623,.1245459,.1965733,.1614845,.2316622,,,
05feb2020,.1020845,.079623,.1245459,.1965733,.1614845,.2316622,,,
06feb2020,.0379971,.0133848,.0626094,.1731153,.1444549,.2017757,,,
07feb2020,.0614552,.0411094,.081801,.1965733,.1614845,.2316622,,,
08feb2020,.0614552,.0411094,.081801,.1965733,.1614845,.2316622,,,
09feb2020,.0614552,.0411094,.081801,.1965733,.1614845,.2316622,,,
10feb2020,.0614552,.0411094,.081801,.1965733,.1614845,.2316622,,,
11feb2020,.0614552,.0411094,.081801,.1965733,.1614845,.2316622,,,
12feb2020,.0614552,.0411094,.081801,.1965733,.1614845,.2316622,,,
13feb2020,.041542,.0199604,.0631237,.1944316,.1587577,.2301056,,,
14feb2020,.0436837,.0239618,.0634056,.1965733,.1614845,.2316622,,,
15feb2020,.0436837,.0239618,.0634056,.1965733,.1614845,.2316622,,,
16feb2020,.0436837,.0239618,.0634056,.1965733,.1614845,.2316622,,,
17feb2020,.0436837,.0239618,.0634056,.1965733,.1614845,.2316622,,,
18feb2020,.0436837,.0239618,.0634056,.1965733,.1614845,.2316622,,,
19feb2020,.0436837,.0239618,.0634056,.1965733,.1614845,.2316622,,,
20feb2020,.0290629,.0100704,.0480554,.1885532,.15348,.2236265,,,
21feb2020,.037083,.0179063,.0562597,.1965733,.1614845,.2316622,,,
22feb2020,.037083,.0179063,.0562597,.1965733,.1614845,.2316622,,,
23feb2020,.037083,.0179063,.0562597,.1965733,.1614845,.2316622,,,
24feb2020,.037083,.0179063,.0562597,.1965733,.1614845,.2316622,,,
25feb2020,.037083,.0179063,.0562597,.1965733,.1614845,.2316622,,,
26feb2020,.037083,.0179063,.0562597,.1965733,.1614845,.2316622,,,
27feb2020,.0356492,.0088008,.0624977,.1965733,.1614845,.2316622,,,
28feb2020,.0356492,.0088008,.0624977,.1965733,.1614845,.2316622,,,
29feb2020,.0356492,.0088008,.0624977,.1965733,.1614845,.2316622,,,
01mar2020,.0356492,.0088008,.0624977,.1965733,.1614845,.2316622,,,
02mar2020,.0356492,.0088008,.0624977,.1965733,.1614845,.2316622,,,
03mar2020,.0356492,.0088008,.0624977,.1965733,.1614845,.2316622,,,
04mar2020,.0356492,.0088008,.0624977,.1965733,.1614845,.2316622,,,
05mar2020,.0386319,.0160121,.0612518,.199556,.1625403,.2365718,,,
29jan2020,.140675,.1055862,.1757638,.140675,.1055862,.1757638,,,
30jan2020,.140675,.1055862,.1757638,.140675,.1055862,.1757638,,,
31jan2020,.140675,.1055862,.1757638,.140675,.1055862,.1757638,,,
01feb2020,.140675,.1055862,.1757638,.140675,.1055862,.1757638,,,
02feb2020,.140675,.1055862,.1757638,.140675,.1055862,.1757638,,,
03feb2020,.140675,.1055862,.1757638,.140675,.1055862,.1757638,,,
04feb2020,.140675,.1055862,.1757638,.140675,.1055862,.1757638,,,
05feb2020,.140675,.1055862,.1757638,.140675,.1055862,.1757638,,,
06feb2020,.117217,.0885565,.1458774,.117217,.0885565,.1458774,,,
07feb2020,.140675,.1055862,.1757638,.140675,.1055862,.1757638,,,
08feb2020,.140675,.1055862,.1757638,.140675,.1055862,.1757638,,,
09feb2020,.140675,.1055862,.1757638,.140675,.1055862,.1757638,,,
10feb2020,.140675,.1055862,.1757638,.140675,.1055862,.1757638,,,
11feb2020,.140675,.1055862,.1757638,.140675,.1055862,.1757638,,,
12feb2020,.0461862,.0237247,.0686476,.140675,.1055862,.1757638,,,
13feb2020,.0440445,.0224444,.0656445,.1385333,.1028593,.1742073,,,
14feb2020,.0461862,.0237247,.0686476,.140675,.1055862,.1757638,,,
15feb2020,.0461862,.0237247,.0686476,.140675,.1055862,.1757638,,,
16feb2020,.0461862,.0237247,.0686476,.140675,.1055862,.1757638,,,
17feb2020,.0461862,.0237247,.0686476,.140675,.1055862,.1757638,,,
18feb2020,.0461862,.0237247,.0686476,.140675,.1055862,.1757638,,,
19feb2020,.0461862,.0237247,.0686476,.140675,.1055862,.1757638,,,
20feb2020,0,0,.0173731,.1326549,.0975817,.1677281,,,
21feb2020,.0055569,0,.0259027,.140675,.1055862,.1757638,,,
22feb2020,.0055569,0,.0259027,.140675,.1055862,.1757638,,,
23feb2020,.0055569,0,.0259027,.140675,.1055862,.1757638,,,
24feb2020,.0055569,0,.0259027,.140675,.1055862,.1757638,,,
25feb2020,.0055569,0,.0259027,.140675,.1055862,.1757638,,,
26feb2020,.0055569,0,.0259027,.140675,.1055862,.1757638,,,
27feb2020,0,0,.0075072,.140675,.1055862,.1757638,,,
28feb2020,0,0,.0075072,.140675,.1055862,.1757638,,,
29feb2020,0,0,.0075072,.140675,.1055862,.1757638,,,
01mar2020,0,0,.0075072,.140675,.1055862,.1757638,,,
02mar2020,0,0,.0075072,.140675,.1055862,.1757638,,,
03mar2020,0,0,.0075072,.140675,.1055862,.1757638,,,
04mar2020,0,0,.0075072,.140675,.1055862,.1757638,,,
05mar2020,0,0,.0046371,.1436577,.1066419,.1806735,,,
31jan2020,.1577356,.1226468,.1928244,.1577356,.1226468,.1928244,,,
01feb2020,.1577356,.1226468,.1928244,.1577356,.1226468,.1928244,,,
02feb2020,.1577356,.1226468,.1928244,.1577356,.1226468,.1928244,,,
03feb2020,.1577356,.1226468,.1928244,.1577356,.1226468,.1928244,,,
04feb2020,.0632467,.0407853,.0857082,.1577356,.1226468,.1928244,,,
05feb2020,.0632467,.0407853,.0857082,.1577356,.1226468,.1928244,,,
06feb2020,.0397887,.0155068,.0640706,.1342775,.1056171,.1629379,,,
07feb2020,.0632467,.0407853,.0857082,.1577356,.1226468,.1928244,,,
08feb2020,.0632467,.0407853,.0857082,.1577356,.1226468,.1928244,,,
09feb2020,.0632467,.0407853,.0857082,.1577356,.1226468,.1928244,,,
10feb2020,.0632467,.0407853,.0857082,.1577356,.1226468,.1928244,,,
11feb2020,.0632467,.0407853,.0857082,.1577356,.1226468,.1928244,,,
15feb2020,.0226175,.0022717,.0429632,.1577356,.1226468,.1928244,,,
18feb2020,.0226175,.0022717,.0429632,.1577356,.1226468,.1928244,,,
19feb2020,.004846,0,.0245678,.1577356,.1226468,.1928244,,,
20feb2020,0,0,.0162496,.1497155,.1146422,.1847887,,,
21feb2020,.004846,0,.0245678,.1577356,.1226468,.1928244,,,
22feb2020,.004846,0,.0245678,.1577356,.1226468,.1928244,,,
23feb2020,.004846,0,.0245678,.1577356,.1226468,.1928244,,,
24feb2020,.004846,0,.0245678,.1577356,.1226468,.1928244,,,
25feb2020,.004846,0,.0245678,.1577356,.1226468,.1928244,,,
26feb2020,0,0,.017422,.1577356,.1226468,.1928244,,,
27feb2020,0,0,.017422,.1577356,.1226468,.1928244,,,
28feb2020,0,0,.017422,.1577356,.1226468,.1928244,,,
29feb2020,0,0,.017422,.1577356,.1226468,.1928244,,,
01mar2020,0,0,.017422,.1577356,.1226468,.1928244,,,
02mar2020,0,0,.017422,.1577356,.1226468,.1928244,,,
03mar2020,0,0,.017422,.1577356,.1226468,.1928244,,,
04mar2020,0,0,.0236599,.1577356,.1226468,.1928244,,,
05mar2020,0,0,.022414,.1607183,.1237025,.1977341,,,
01feb2020,.1865386,.1514497,.2216274,.1865386,.1514497,.2216274,,,
02feb2020,.1865386,.1514497,.2216274,.1865386,.1514497,.2216274,,,
03feb2020,.0920497,.0695883,.1145112,.1865386,.1514497,.2216274,,,
04feb2020,.0920497,.0695883,.1145112,.1865386,.1514497,.2216274,,,
05feb2020,.0920497,.0695883,.1145112,.1865386,.1514497,.2216274,,,
06feb2020,.0685917,.0443098,.0928736,.1630805,.1344201,.1917409,,,
07feb2020,.0920497,.0695883,.1145112,.1865386,.1514497,.2216274,,,
08feb2020,.0920497,.0695883,.1145112,.1865386,.1514497,.2216274,,,
09feb2020,.0920497,.0695883,.1145112,.1865386,.1514497,.2216274,,,
10feb2020,.0920497,.0695883,.1145112,.1865386,.1514497,.2216274,,,
11feb2020,.0514204,.0310747,.0717662,.1865386,.1514497,.2216274,,,
12feb2020,.0514204,.0310747,.0717662,.1865386,.1514497,.2216274,,,
13feb2020,.0492787,.0275483,.0710092,.1843969,.1487229,.2200709,,,
14feb2020,.0514204,.0310747,.0717662,.1865386,.1514497,.2216274,,,
15feb2020,.0514204,.0310747,.0717662,.1865386,.1514497,.2216274,,,
16feb2020,.0514204,.0310747,.0717662,.1865386,.1514497,.2216274,,,
17feb2020,.0514204,.0310747,.0717662,.1865386,.1514497,.2216274,,,
18feb2020,.0336489,.0139271,.0533708,.1865386,.1514497,.2216274,,,
19feb2020,.0336489,.0139271,.0533708,.1865386,.1514497,.2216274,,,
20feb2020,.0256288,.0062051,.0450526,.1785185,.1434452,.2135917,,,
21feb2020,.0336489,.0139271,.0533708,.1865386,.1514497,.2216274,,,
22feb2020,.0336489,.0139271,.0533708,.1865386,.1514497,.2216274,,,
23feb2020,.0336489,.0139271,.0533708,.1865386,.1514497,.2216274,,,
24feb2020,.0336489,.0139271,.0533708,.1865386,.1514497,.2216274,,,
25feb2020,.0270482,.0078715,.046225,.1865386,.1514497,.2216274,,,
26feb2020,.0270482,.0078715,.046225,.1865386,.1514497,.2216274,,,
27feb2020,.0270482,.0078715,.046225,.1865386,.1514497,.2216274,,,
28feb2020,.0270482,.0078715,.046225,.1865386,.1514497,.2216274,,,
29feb2020,.0270482,.0078715,.046225,.1865386,.1514497,.2216274,,,
01mar2020,.0270482,.0078715,.046225,.1865386,.1514497,.2216274,,,
02mar2020,.0270482,.0078715,.046225,.1865386,.1514497,.2216274,,,
03mar2020,.0256145,0,.0524629,.1865386,.1514497,.2216274,,,
04mar2020,.0256145,0,.0524629,.1865386,.1514497,.2216274,,,
05mar2020,.0285972,.0059773,.051217,.1895213,.1525055,.226537,,,
02feb2020,.1533329,.1182441,.1884218,.1533329,.1182441,.1884218,,,
03feb2020,.1533329,.1182441,.1884218,.1533329,.1182441,.1884218,,,
04feb2020,.1533329,.1182441,.1884218,.1533329,.1182441,.1884218,,,
05feb2020,.1533329,.1182441,.1884218,.1533329,.1182441,.1884218,,,
06feb2020,.1298749,.1012145,.1585353,.1298749,.1012145,.1585353,,,
07feb2020,.0588441,.0363826,.0813055,.1533329,.1182441,.1884218,,,
08feb2020,.0588441,.0363826,.0813055,.1533329,.1182441,.1884218,,,
09feb2020,.0588441,.0363826,.0813055,.1533329,.1182441,.1884218,,,
10feb2020,.0588441,.0363826,.0813055,.1533329,.1182441,.1884218,,,
11feb2020,.0588441,.0363826,.0813055,.1533329,.1182441,.1884218,,,
12feb2020,.0588441,.0363826,.0813055,.1533329,.1182441,.1884218,,,
13feb2020,.0567024,.0351023,.0783025,.1511913,.1155173,.1868652,,,
14feb2020,.0588441,.0363826,.0813055,.1533329,.1182441,.1884218,,,
15feb2020,.0182148,0,.0385606,.1533329,.1182441,.1884218,,,
16feb2020,.0182148,0,.0385606,.1533329,.1182441,.1884218,,,
17feb2020,.0182148,0,.0385606,.1533329,.1182441,.1884218,,,
18feb2020,.0182148,0,.0385606,.1533329,.1182441,.1884218,,,
19feb2020,.0182148,0,.0385606,.1533329,.1182441,.1884218,,,
20feb2020,.0101947,0,.0300311,.1453128,.1102396,.1803861,,,
21feb2020,.0182148,0,.0385606,.1533329,.1182441,.1884218,,,
22feb2020,.0004433,0,.0201652,.1533329,.1182441,.1884218,,,
23feb2020,.0004433,0,.0201652,.1533329,.1182441,.1884218,,,
24feb2020,.0004433,0,.0201652,.1533329,.1182441,.1884218,,,
25feb2020,.0004433,0,.0201652,.1533329,.1182441,.1884218,,,
26feb2020,.0004433,0,.0201652,.1533329,.1182441,.1884218,,,
27feb2020,.0004433,0,.0201652,.1533329,.1182441,.1884218,,,
28feb2020,.0004433,0,.0201652,.1533329,.1182441,.1884218,,,
29feb2020,0,0,.0130193,.1533329,.1182441,.1884218,,,
01mar2020,0,0,.0130193,.1533329,.1182441,.1884218,,,
02mar2020,0,0,.0130193,.1533329,.1182441,.1884218,,,
03mar2020,0,0,.0130193,.1533329,.1182441,.1884218,,,
04mar2020,0,0,.0130193,.1533329,.1182441,.1884218,,,
05mar2020,0,0,.017295,.1563156,.1192999,.1933314,,,
29jan2020,.1746229,.1395341,.2097117,.1746229,.1395341,.2097117,,,
30jan2020,.1746229,.1395341,.2097117,.1746229,.1395341,.2097117,,,
31jan2020,.1746229,.1395341,.2097117,.1746229,.1395341,.2097117,,,
01feb2020,.1746229,.1395341,.2097117,.1746229,.1395341,.2097117,,,
02feb2020,.1746229,.1395341,.2097117,.1746229,.1395341,.2097117,,,
03feb2020,.1746229,.1395341,.2097117,.1746229,.1395341,.2097117,,,
04feb2020,.080134,.0576726,.1025955,.1746229,.1395341,.2097117,,,
05feb2020,.080134,.0576726,.1025955,.1746229,.1395341,.2097117,,,
06feb2020,.056676,.0323941,.0809579,.1511648,.1225044,.1798252,,,
