"adm1_name","date","adm0_name","cumulative_confirmed_cases","cumulative_deaths","cumulative_recoveries","active_cases","travel_ban_intl_in_opt","travel_ban_intl_in_opt_country_list","travel_ban_intl_out_opt","travel_ban_intl_out_opt_country_list","emergency_declaration","school_closure","business_closure","travel_advisory_outbound_optional","social_distance_optional","work_from_home_optional","testing_regime","no_demonstration","shutdown_religious_places","business_closure_optional","population"
"Gangwon-do","2020-01-21","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1539521
"Gangwon-do","2020-01-22","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1539521
"Gangwon-do","2020-01-23","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1539521
"Gangwon-do","2020-01-24","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1539521
"Gangwon-do","2020-01-25","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1539521
"Gangwon-do","2020-01-26","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1539521
"Gangwon-do","2020-01-27","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1539521
"Gangwon-do","2020-01-28","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1539521
"Gangwon-do","2020-01-29","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1539521
"Gangwon-do","2020-01-30","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1539521
"Gangwon-do","2020-01-31","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1539521
"Gangwon-do","2020-02-01","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1539521
"Gangwon-do","2020-02-02","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1539521
"Gangwon-do","2020-02-03","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1539521
"Gangwon-do","2020-02-04","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,1539521
"Gangwon-do","2020-02-05","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,1539521
"Gangwon-do","2020-02-06","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,1539521
"Gangwon-do","2020-02-07","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,1539521
"Gangwon-do","2020-02-08","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,1539521
"Gangwon-do","2020-02-09","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,1539521
"Gangwon-do","2020-02-10","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,1539521
"Gangwon-do","2020-02-11","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,1539521
"Gangwon-do","2020-02-12","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,1539521
"Gangwon-do","2020-02-13","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1539521
"Gangwon-do","2020-02-14","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1539521
"Gangwon-do","2020-02-15","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1539521
"Gangwon-do","2020-02-16","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1539521
"Gangwon-do","2020-02-17","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1539521
"Gangwon-do","2020-02-18","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1539521
"Gangwon-do","2020-02-19","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1539521
"Gangwon-do","2020-02-20","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,1539521
"Gangwon-do","2020-02-21","KOR",0,0,0,0,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,1539521
"Gangwon-do","2020-02-22","KOR",6,0,0,6,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,1539521
"Gangwon-do","2020-02-23","KOR",6,0,0,6,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,1539521
"Gangwon-do","2020-02-24","KOR",6,0,0,6,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,1539521
"Gangwon-do","2020-02-25","KOR",6,0,0,6,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,1539521
"Gangwon-do","2020-02-26","KOR",6,0,0,6,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,1539521
"Gangwon-do","2020-02-27","KOR",7,0,0,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,1539521
"Gangwon-do","2020-02-28","KOR",7,0,0,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,0,0,4,0,1,0,1539521
"Gangwon-do","2020-02-29","KOR",8,0,0,8,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1539521
"Gangwon-do","2020-03-01","KOR",20,0,0,20,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1539521
"Gangwon-do","2020-03-02","KOR",20,0,0,20,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1539521
"Gangwon-do","2020-03-03","KOR",21,0,0,21,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1539521
"Gangwon-do","2020-03-04","KOR",25,1,3,21,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1539521
"Gangwon-do","2020-03-05","KOR",26,1,3,22,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1539521
"Gangwon-do","2020-03-06","KOR",26,1,3,22,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1539521
"Gangwon-do","2020-03-07","KOR",27,1,3,23,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1539521
"Gangwon-do","2020-03-08","KOR",27,1,3,23,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1539521
"Gangwon-do","2020-03-09","KOR",27,1,3,23,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1539521
"Gangwon-do","2020-03-10","KOR",28,1,6,21,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1539521
"Gangwon-do","2020-03-11","KOR",28,1,6,21,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1539521
"Gangwon-do","2020-03-12","KOR",28,1,6,21,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1539521
"Gangwon-do","2020-03-13","KOR",28,1,6,21,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1539521
"Gangwon-do","2020-03-14","KOR",28,1,6,21,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1539521
"Gangwon-do","2020-03-15","KOR",29,1,7,21,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'France', 'Germany', 'Spain', 'UK', 'Netherlands']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1539521
"Gangwon-do","2020-03-16","KOR",29,1,7,21,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1539521
"Gangwon-do","2020-03-17","KOR",29,1,8,20,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1539521
"Gangwon-do","2020-03-18","KOR",30,1,8,21,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1539521
"Gangwon-do","2020-03-19","KOR",30,1,9,20,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1539521
"Gwangju","2020-01-20","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1456121
"Gwangju","2020-01-21","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1456121
"Gwangju","2020-01-22","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1456121
"Gwangju","2020-01-23","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1456121
"Gwangju","2020-01-24","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1456121
"Gwangju","2020-01-25","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1456121
"Gwangju","2020-01-26","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1456121
"Gwangju","2020-01-27","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,1456121
"Gwangju","2020-01-28","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1456121
"Gwangju","2020-01-29","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1456121
"Gwangju","2020-01-30","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1456121
"Gwangju","2020-01-31","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1456121
"Gwangju","2020-02-01","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1456121
"Gwangju","2020-02-02","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1456121
"Gwangju","2020-02-03","KOR",0,0,0,0,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,1456121
"Gwangju","2020-02-04","KOR",1,0,0,1,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,1456121
"Gwangju","2020-02-05","KOR",2,0,0,2,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,1456121
"Gwangju","2020-02-06","KOR",2,0,0,2,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,1456121
"Gwangju","2020-02-07","KOR",2,0,0,2,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,1456121
"Gwangju","2020-02-08","KOR",2,0,0,2,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,1456121
"Gwangju","2020-02-09","KOR",2,0,0,2,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,1456121
"Gwangju","2020-02-10","KOR",2,0,0,2,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,1456121
"Gwangju","2020-02-11","KOR",2,0,0,2,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,1456121
"Gwangju","2020-02-12","KOR",2,0,0,2,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,1456121
"Gwangju","2020-02-13","KOR",2,0,0,2,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1456121
"Gwangju","2020-02-14","KOR",2,0,0,2,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1456121
"Gwangju","2020-02-15","KOR",2,0,0,2,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1456121
"Gwangju","2020-02-16","KOR",2,0,0,2,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1456121
"Gwangju","2020-02-17","KOR",2,0,0,2,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1456121
"Gwangju","2020-02-18","KOR",2,0,0,2,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1456121
"Gwangju","2020-02-19","KOR",2,0,0,2,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,1456121
"Gwangju","2020-02-20","KOR",3,0,2,1,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,1456121
"Gwangju","2020-02-21","KOR",6,0,2,4,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,1456121
"Gwangju","2020-02-22","KOR",8,0,2,6,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,1456121
"Gwangju","2020-02-23","KOR",9,0,2,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,1456121
"Gwangju","2020-02-24","KOR",9,0,2,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,1456121
"Gwangju","2020-02-25","KOR",9,0,2,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,1456121
"Gwangju","2020-02-26","KOR",9,0,2,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,1456121
"Gwangju","2020-02-27","KOR",9,0,2,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,1456121
"Gwangju","2020-02-28","KOR",9,0,2,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,0,0,4,0,1,0,1456121
"Gwangju","2020-02-29","KOR",9,0,2,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1456121
"Gwangju","2020-03-01","KOR",9,0,2,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1456121
"Gwangju","2020-03-02","KOR",12,0,2,10,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1456121
"Gwangju","2020-03-03","KOR",12,0,2,10,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1456121
"Gwangju","2020-03-04","KOR",13,0,2,11,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1456121
"Gwangju","2020-03-05","KOR",13,0,2,11,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1456121
"Gwangju","2020-03-06","KOR",13,0,3,10,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1456121
"Gwangju","2020-03-07","KOR",14,0,3,11,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1456121
"Gwangju","2020-03-08","KOR",15,0,3,12,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1456121
"Gwangju","2020-03-09","KOR",15,0,3,12,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1456121
"Gwangju","2020-03-10","KOR",15,0,3,12,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,0,5,0,1,0,1456121
"Gwangju","2020-03-11","KOR",15,0,3,12,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1456121
"Gwangju","2020-03-12","KOR",15,0,3,12,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1456121
"Gwangju","2020-03-13","KOR",15,0,3,12,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1456121
"Gwangju","2020-03-14","KOR",16,0,3,13,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1456121
"Gwangju","2020-03-15","KOR",16,0,3,13,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'France', 'Germany', 'Spain', 'UK', 'Netherlands']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1456121
"Gwangju","2020-03-16","KOR",16,0,3,13,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1456121
"Gwangju","2020-03-17","KOR",18,0,6,12,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1456121
"Gwangju","2020-03-18","KOR",18,0,7,11,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1456121
"Gwangju","2020-03-19","KOR",18,0,9,9,1,"['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']",1,"['China', 'Hongkong', 'Macau']",0,1,1,1,1,1,5,0,1,0,1456121
"Gyeonggi-do","2020-01-20","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,13265377
"Gyeonggi-do","2020-01-21","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,13265377
"Gyeonggi-do","2020-01-22","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,13265377
"Gyeonggi-do","2020-01-23","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,13265377
"Gyeonggi-do","2020-01-24","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,13265377
"Gyeonggi-do","2020-01-25","KOR",0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,13265377
"Gyeonggi-do","2020-01-26","KOR",1,0,0,1,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,13265377
"Gyeonggi-do","2020-01-27","KOR",2,0,0,2,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,13265377
"Gyeonggi-do","2020-01-28","KOR",2,0,0,2,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,13265377
"Gyeonggi-do","2020-01-29","KOR",2,0,0,2,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,13265377
"Gyeonggi-do","2020-01-30","KOR",2,0,0,2,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,13265377
"Gyeonggi-do","2020-01-31","KOR",2,0,0,2,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,13265377
"Gyeonggi-do","2020-02-01","KOR",4,0,0,4,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,13265377
"Gyeonggi-do","2020-02-02","KOR",7,0,0,7,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,13265377
"Gyeonggi-do","2020-02-03","KOR",7,0,0,7,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,1,0,0,0,13265377
"Gyeonggi-do","2020-02-04","KOR",7,0,0,7,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,13265377
"Gyeonggi-do","2020-02-05","KOR",9,0,0,9,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,13265377
"Gyeonggi-do","2020-02-06","KOR",9,0,0,9,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,2,0,0,0,13265377
"Gyeonggi-do","2020-02-07","KOR",9,0,0,9,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,13265377
"Gyeonggi-do","2020-02-08","KOR",9,0,0,9,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,13265377
"Gyeonggi-do","2020-02-09","KOR",12,0,1,11,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,13265377
"Gyeonggi-do","2020-02-10","KOR",12,0,1,11,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,13265377
"Gyeonggi-do","2020-02-11","KOR",12,0,1,11,1,"['China']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,13265377
"Gyeonggi-do","2020-02-12","KOR",12,0,3,9,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,0,0,0,3,0,0,0,13265377
"Gyeonggi-do","2020-02-13","KOR",12,0,3,9,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,13265377
"Gyeonggi-do","2020-02-14","KOR",12,0,3,9,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,13265377
"Gyeonggi-do","2020-02-15","KOR",12,0,3,9,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,13265377
"Gyeonggi-do","2020-02-16","KOR",12,0,3,9,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,13265377
"Gyeonggi-do","2020-02-17","KOR",12,0,4,8,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,13265377
"Gyeonggi-do","2020-02-18","KOR",13,0,6,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,13265377
"Gyeonggi-do","2020-02-19","KOR",13,0,6,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,3,0,0,0,13265377
"Gyeonggi-do","2020-02-20","KOR",13,0,6,7,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,13265377
"Gyeonggi-do","2020-02-21","KOR",15,0,6,9,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,13265377
"Gyeonggi-do","2020-02-22","KOR",21,0,7,14,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,13265377
"Gyeonggi-do","2020-02-23","KOR",32,0,7,25,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,0,0,13265377
"Gyeonggi-do","2020-02-24","KOR",42,0,9,33,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,13265377
"Gyeonggi-do","2020-02-25","KOR",49,1,9,39,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,13265377
"Gyeonggi-do","2020-02-26","KOR",58,1,9,48,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,13265377
"Gyeonggi-do","2020-02-27","KOR",72,1,9,62,1,"['China', 'Hongkong', 'Macau']",1,"['China', 'Hongkong', 'Macau']",0,1,0,1,0,0,4,0,1,0,13265377
