adm1_code,adm2_code,date_real,daily_count,cumul_count,adm1_name,adm2_name,adm0_name
23,23050,2020-02-27,0,0,인천광역시,남동구,South Korea
23,23050,2020-02-28,0,0,인천광역시,남동구,South Korea
23,23050,2020-02-29,0,0,인천광역시,남동구,South Korea
23,23050,2020-03-01,0,0,인천광역시,남동구,South Korea
23,23050,2020-03-02,0,0,인천광역시,남동구,South Korea
23,23050,2020-03-03,0,0,인천광역시,남동구,South Korea
23,23050,2020-03-04,0,0,인천광역시,남동구,South Korea
23,23050,2020-01-25,0,0,인천광역시,남동구,South Korea
23,23050,2020-01-26,0,0,인천광역시,남동구,South Korea
23,23050,2020-01-27,0,0,인천광역시,남동구,South Korea
23,23050,2020-01-28,0,0,인천광역시,남동구,South Korea
23,23050,2020-01-29,0,0,인천광역시,남동구,South Korea
23,23050,2020-01-30,0,0,인천광역시,남동구,South Korea
23,23050,2020-01-31,0,0,인천광역시,남동구,South Korea
23,23050,2020-02-01,0,0,인천광역시,남동구,South Korea
23,23050,2020-02-02,0,0,인천광역시,남동구,South Korea
23,23050,2020-02-03,0,0,인천광역시,남동구,South Korea
23,23050,2020-02-04,0,0,인천광역시,남동구,South Korea
23,23050,2020-03-06,0,0,인천광역시,남동구,South Korea
23,23050,2020-03-07,0,0,인천광역시,남동구,South Korea
23,23050,2020-03-08,0,0,인천광역시,남동구,South Korea
23,23050,2020-03-05,0,0,인천광역시,남동구,South Korea
23,23050,2020-03-10,0,1,인천광역시,남동구,South Korea
23,23050,2020-03-11,0,1,인천광역시,남동구,South Korea
23,23050,2020-03-12,1,2,인천광역시,남동구,South Korea
23,23050,2020-03-09,1,1,인천광역시,남동구,South Korea
23,23050,2020-03-14,0,2,인천광역시,남동구,South Korea
23,23050,2020-03-13,0,2,인천광역시,남동구,South Korea
23,23060,2020-01-26,0,0,인천광역시,부평구,South Korea
23,23060,2020-01-27,0,0,인천광역시,부평구,South Korea
23,23060,2020-01-25,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-07,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-08,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-09,0,0,인천광역시,부평구,South Korea
23,23060,2020-01-28,0,0,인천광역시,부평구,South Korea
23,23060,2020-01-29,0,0,인천광역시,부평구,South Korea
23,23060,2020-01-30,0,0,인천광역시,부평구,South Korea
23,23060,2020-01-31,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-01,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-02,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-03,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-04,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-05,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-06,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-20,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-21,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-22,1,1,인천광역시,부평구,South Korea
23,23060,2020-02-10,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-11,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-12,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-13,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-14,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-15,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-16,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-17,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-18,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-19,0,0,인천광역시,부평구,South Korea
23,23060,2020-03-04,0,3,인천광역시,부평구,South Korea
23,23060,2020-03-05,0,3,인천광역시,부평구,South Korea
23,23060,2020-03-06,0,3,인천광역시,부평구,South Korea
23,23060,2020-03-07,0,3,인천광역시,부평구,South Korea
23,23060,2020-03-08,0,3,인천광역시,부평구,South Korea
23,23060,2020-03-09,4,7,인천광역시,부평구,South Korea
23,23060,2020-03-10,0,7,인천광역시,부평구,South Korea
23,23060,2020-03-11,1,8,인천광역시,부평구,South Korea
23,23060,2020-03-12,0,8,인천광역시,부평구,South Korea
23,23060,2020-03-13,0,8,인천광역시,부평구,South Korea
23,23060,2020-03-14,0,8,인천광역시,부평구,South Korea
23,23060,2020-03-01,0,2,인천광역시,부평구,South Korea
23,23060,2020-03-02,0,2,인천광역시,부평구,South Korea
23,23060,2020-03-03,1,3,인천광역시,부평구,South Korea
23,23060,2020-01-20,0,0,인천광역시,부평구,South Korea
23,23060,2020-01-21,0,0,인천광역시,부평구,South Korea
23,23060,2020-01-22,0,0,인천광역시,부평구,South Korea
23,23060,2020-02-23,0,1,인천광역시,부평구,South Korea
23,23060,2020-02-24,0,1,인천광역시,부평구,South Korea
23,23060,2020-02-25,0,1,인천광역시,부평구,South Korea
23,23060,2020-02-26,0,1,인천광역시,부평구,South Korea
23,23060,2020-02-27,0,1,인천광역시,부평구,South Korea
23,23060,2020-02-28,1,2,인천광역시,부평구,South Korea
23,23060,2020-02-29,0,2,인천광역시,부평구,South Korea
23,23060,2020-01-23,0,0,인천광역시,부평구,South Korea
23,23060,2020-01-24,0,0,인천광역시,부평구,South Korea
23,23070,2020-01-20,0,0,인천광역시,계양구,South Korea
23,23070,2020-01-21,0,0,인천광역시,계양구,South Korea
23,23070,2020-01-24,0,0,인천광역시,계양구,South Korea
23,23070,2020-01-25,0,0,인천광역시,계양구,South Korea
23,23070,2020-01-22,0,0,인천광역시,계양구,South Korea
23,23070,2020-01-23,0,0,인천광역시,계양구,South Korea
23,23070,2020-01-28,0,0,인천광역시,계양구,South Korea
23,23070,2020-01-29,0,0,인천광역시,계양구,South Korea
23,23070,2020-01-30,0,0,인천광역시,계양구,South Korea
23,23070,2020-01-31,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-01,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-02,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-03,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-04,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-05,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-06,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-07,0,0,인천광역시,계양구,South Korea
23,23070,2020-01-26,0,0,인천광역시,계양구,South Korea
23,23070,2020-01-27,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-22,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-23,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-24,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-25,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-26,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-27,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-28,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-29,0,0,인천광역시,계양구,South Korea
23,23070,2020-03-01,1,1,인천광역시,계양구,South Korea
23,23070,2020-03-02,0,1,인천광역시,계양구,South Korea
23,23070,2020-03-03,0,1,인천광역시,계양구,South Korea
23,23070,2020-03-04,0,1,인천광역시,계양구,South Korea
23,23070,2020-03-05,0,1,인천광역시,계양구,South Korea
23,23070,2020-03-06,0,1,인천광역시,계양구,South Korea
23,23070,2020-03-07,0,1,인천광역시,계양구,South Korea
23,23070,2020-03-08,0,1,인천광역시,계양구,South Korea
23,23070,2020-03-09,1,2,인천광역시,계양구,South Korea
23,23070,2020-03-10,0,2,인천광역시,계양구,South Korea
23,23070,2020-03-11,0,2,인천광역시,계양구,South Korea
23,23070,2020-03-12,0,2,인천광역시,계양구,South Korea
23,23070,2020-03-13,0,2,인천광역시,계양구,South Korea
23,23070,2020-03-14,0,2,인천광역시,계양구,South Korea
23,23070,2020-02-17,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-18,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-19,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-20,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-08,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-09,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-10,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-11,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-12,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-13,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-14,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-15,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-16,0,0,인천광역시,계양구,South Korea
23,23070,2020-02-21,0,0,인천광역시,계양구,South Korea
23,23080,2020-03-02,0,1,인천광역시,서구,South Korea
23,23080,2020-03-03,0,1,인천광역시,서구,South Korea
23,23080,2020-03-04,0,1,인천광역시,서구,South Korea
23,23080,2020-03-01,0,1,인천광역시,서구,South Korea
23,23080,2020-02-08,0,0,인천광역시,서구,South Korea
23,23080,2020-02-09,0,0,인천광역시,서구,South Korea
23,23080,2020-02-10,0,0,인천광역시,서구,South Korea
23,23080,2020-02-11,0,0,인천광역시,서구,South Korea
23,23080,2020-02-12,0,0,인천광역시,서구,South Korea
23,23080,2020-02-13,0,0,인천광역시,서구,South Korea
23,23080,2020-02-14,0,0,인천광역시,서구,South Korea
23,23080,2020-02-15,0,0,인천광역시,서구,South Korea
23,23080,2020-02-16,0,0,인천광역시,서구,South Korea
23,23080,2020-02-17,0,0,인천광역시,서구,South Korea
23,23080,2020-02-18,0,0,인천광역시,서구,South Korea
23,23080,2020-02-19,0,0,인천광역시,서구,South Korea
23,23080,2020-02-20,0,0,인천광역시,서구,South Korea
23,23080,2020-02-21,0,0,인천광역시,서구,South Korea
23,23080,2020-02-22,0,0,인천광역시,서구,South Korea
23,23080,2020-02-23,0,0,인천광역시,서구,South Korea
23,23080,2020-02-24,0,0,인천광역시,서구,South Korea
23,23080,2020-02-25,0,0,인천광역시,서구,South Korea
23,23080,2020-02-26,0,0,인천광역시,서구,South Korea
23,23080,2020-02-27,0,0,인천광역시,서구,South Korea
23,23080,2020-02-28,1,1,인천광역시,서구,South Korea
23,23080,2020-02-29,0,1,인천광역시,서구,South Korea
23,23080,2020-01-20,0,0,인천광역시,서구,South Korea
23,23080,2020-01-21,0,0,인천광역시,서구,South Korea
23,23080,2020-01-22,0,0,인천광역시,서구,South Korea
23,23080,2020-01-23,0,0,인천광역시,서구,South Korea
23,23080,2020-03-05,0,1,인천광역시,서구,South Korea
23,23080,2020-03-06,0,1,인천광역시,서구,South Korea
23,23080,2020-03-07,0,1,인천광역시,서구,South Korea
23,23080,2020-03-08,0,1,인천광역시,서구,South Korea
23,23080,2020-03-09,2,3,인천광역시,서구,South Korea
23,23080,2020-03-10,0,3,인천광역시,서구,South Korea
23,23080,2020-03-11,0,3,인천광역시,서구,South Korea
23,23080,2020-03-12,0,3,인천광역시,서구,South Korea
23,23080,2020-03-13,0,3,인천광역시,서구,South Korea
23,23080,2020-03-14,0,3,인천광역시,서구,South Korea
23,23080,2020-02-03,0,0,인천광역시,서구,South Korea
23,23080,2020-02-04,0,0,인천광역시,서구,South Korea
23,23080,2020-02-05,0,0,인천광역시,서구,South Korea
23,23080,2020-02-06,0,0,인천광역시,서구,South Korea
23,23080,2020-02-07,0,0,인천광역시,서구,South Korea
23,23080,2020-01-25,0,0,인천광역시,서구,South Korea
23,23080,2020-01-26,0,0,인천광역시,서구,South Korea
23,23080,2020-01-27,0,0,인천광역시,서구,South Korea
23,23080,2020-01-28,0,0,인천광역시,서구,South Korea
23,23080,2020-01-29,0,0,인천광역시,서구,South Korea
23,23080,2020-01-30,0,0,인천광역시,서구,South Korea
23,23080,2020-01-31,0,0,인천광역시,서구,South Korea
23,23080,2020-02-01,0,0,인천광역시,서구,South Korea
23,23080,2020-02-02,0,0,인천광역시,서구,South Korea
23,23080,2020-01-24,0,0,인천광역시,서구,South Korea
23,23090,2020-02-03,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-04,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-05,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-01-25,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-01-26,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-01-27,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-01-28,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-01-29,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-01-30,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-01-31,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-01,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-02,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-16,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-17,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-18,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-06,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-07,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-08,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-09,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-10,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-11,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-12,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-13,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-14,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-15,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-01-20,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-01-21,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-01-22,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-01-23,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-01-24,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-03-04,0,3,인천광역시,미추홀구,South Korea
23,23090,2020-03-05,0,3,인천광역시,미추홀구,South Korea
23,23090,2020-03-06,0,3,인천광역시,미추홀구,South Korea
23,23090,2020-03-07,0,3,인천광역시,미추홀구,South Korea
23,23090,2020-03-08,0,3,인천광역시,미추홀구,South Korea
23,23090,2020-03-09,4,7,인천광역시,미추홀구,South Korea
23,23090,2020-03-10,0,7,인천광역시,미추홀구,South Korea
23,23090,2020-03-11,0,7,인천광역시,미추홀구,South Korea
23,23090,2020-03-12,0,7,인천광역시,미추홀구,South Korea
23,23090,2020-03-13,0,7,인천광역시,미추홀구,South Korea
23,23090,2020-03-14,0,7,인천광역시,미추홀구,South Korea
23,23090,2020-03-01,1,2,인천광역시,미추홀구,South Korea
23,23090,2020-03-02,0,2,인천광역시,미추홀구,South Korea
23,23090,2020-02-19,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-20,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-21,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-22,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-23,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-24,0,0,인천광역시,미추홀구,South Korea
23,23090,2020-02-25,1,1,인천광역시,미추홀구,South Korea
23,23090,2020-02-26,0,1,인천광역시,미추홀구,South Korea
23,23090,2020-02-27,0,1,인천광역시,미추홀구,South Korea
23,23090,2020-02-28,0,1,인천광역시,미추홀구,South Korea
23,23090,2020-02-29,0,1,인천광역시,미추홀구,South Korea
23,23090,2020-03-03,1,3,인천광역시,미추홀구,South Korea
23,23310,2020-03-01,0,0,인천광역시,강화군,South Korea
23,23310,2020-03-02,0,0,인천광역시,강화군,South Korea
23,23310,2020-03-04,0,0,인천광역시,강화군,South Korea
23,23310,2020-03-05,0,0,인천광역시,강화군,South Korea
23,23310,2020-03-06,0,0,인천광역시,강화군,South Korea
23,23310,2020-03-07,0,0,인천광역시,강화군,South Korea
23,23310,2020-03-08,0,0,인천광역시,강화군,South Korea
23,23310,2020-03-09,0,0,인천광역시,강화군,South Korea
23,23310,2020-03-10,0,0,인천광역시,강화군,South Korea
23,23310,2020-03-11,0,0,인천광역시,강화군,South Korea
23,23310,2020-03-12,0,0,인천광역시,강화군,South Korea
23,23310,2020-03-13,0,0,인천광역시,강화군,South Korea
23,23310,2020-03-14,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-03,0,0,인천광역시,강화군,South Korea
23,23310,2020-03-03,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-19,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-20,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-21,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-22,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-23,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-24,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-25,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-26,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-27,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-28,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-29,0,0,인천광역시,강화군,South Korea
23,23310,2020-01-20,0,0,인천광역시,강화군,South Korea
23,23310,2020-01-21,0,0,인천광역시,강화군,South Korea
23,23310,2020-01-22,0,0,인천광역시,강화군,South Korea
23,23310,2020-01-23,0,0,인천광역시,강화군,South Korea
23,23310,2020-01-24,0,0,인천광역시,강화군,South Korea
23,23310,2020-01-25,0,0,인천광역시,강화군,South Korea
23,23310,2020-01-26,0,0,인천광역시,강화군,South Korea
23,23310,2020-01-27,0,0,인천광역시,강화군,South Korea
23,23310,2020-01-28,0,0,인천광역시,강화군,South Korea
23,23310,2020-01-29,0,0,인천광역시,강화군,South Korea
23,23310,2020-01-30,0,0,인천광역시,강화군,South Korea
23,23310,2020-01-31,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-01,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-02,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-16,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-04,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-05,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-06,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-07,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-08,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-09,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-10,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-11,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-12,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-13,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-14,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-15,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-17,0,0,인천광역시,강화군,South Korea
23,23310,2020-02-18,0,0,인천광역시,강화군,South Korea
23,23320,2020-01-20,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-05,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-06,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-07,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-08,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-09,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-10,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-11,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-12,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-13,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-14,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-15,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-16,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-17,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-18,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-19,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-20,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-21,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-22,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-23,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-24,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-25,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-26,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-27,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-28,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-29,0,0,인천광역시,옹진군,South Korea
23,23320,2020-01-21,0,0,인천광역시,옹진군,South Korea
23,23320,2020-01-22,0,0,인천광역시,옹진군,South Korea
23,23320,2020-01-23,0,0,인천광역시,옹진군,South Korea
23,23320,2020-01-24,0,0,인천광역시,옹진군,South Korea
23,23320,2020-01-25,0,0,인천광역시,옹진군,South Korea
23,23320,2020-01-26,0,0,인천광역시,옹진군,South Korea
23,23320,2020-01-27,0,0,인천광역시,옹진군,South Korea
23,23320,2020-01-28,0,0,인천광역시,옹진군,South Korea
23,23320,2020-01-29,0,0,인천광역시,옹진군,South Korea
23,23320,2020-01-30,0,0,인천광역시,옹진군,South Korea
23,23320,2020-01-31,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-01,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-02,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-03,0,0,인천광역시,옹진군,South Korea
23,23320,2020-02-04,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-14,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-01,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-02,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-03,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-04,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-05,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-06,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-07,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-08,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-09,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-10,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-11,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-12,0,0,인천광역시,옹진군,South Korea
23,23320,2020-03-13,0,0,인천광역시,옹진군,South Korea
24,24010,2020-03-02,0,2,광주광역시,동구,South Korea
24,24010,2020-03-03,0,2,광주광역시,동구,South Korea
24,24010,2020-03-04,0,2,광주광역시,동구,South Korea
24,24010,2020-03-05,0,2,광주광역시,동구,South Korea
24,24010,2020-03-06,0,2,광주광역시,동구,South Korea
24,24010,2020-03-07,0,2,광주광역시,동구,South Korea
24,24010,2020-03-08,0,2,광주광역시,동구,South Korea
24,24010,2020-03-09,0,2,광주광역시,동구,South Korea
24,24010,2020-03-10,0,2,광주광역시,동구,South Korea
24,24010,2020-03-11,0,2,광주광역시,동구,South Korea
24,24010,2020-03-12,0,2,광주광역시,동구,South Korea
24,24010,2020-03-13,0,2,광주광역시,동구,South Korea
24,24010,2020-03-14,0,2,광주광역시,동구,South Korea
24,24010,2020-02-02,0,0,광주광역시,동구,South Korea
24,24010,2020-02-03,0,0,광주광역시,동구,South Korea
24,24010,2020-02-04,0,0,광주광역시,동구,South Korea
24,24010,2020-02-05,0,0,광주광역시,동구,South Korea
24,24010,2020-02-06,0,0,광주광역시,동구,South Korea
24,24010,2020-02-07,0,0,광주광역시,동구,South Korea
24,24010,2020-02-08,0,0,광주광역시,동구,South Korea
24,24010,2020-02-09,0,0,광주광역시,동구,South Korea
24,24010,2020-02-10,0,0,광주광역시,동구,South Korea
24,24010,2020-02-11,0,0,광주광역시,동구,South Korea
24,24010,2020-02-12,0,0,광주광역시,동구,South Korea
24,24010,2020-02-13,0,0,광주광역시,동구,South Korea
24,24010,2020-02-14,0,0,광주광역시,동구,South Korea
24,24010,2020-03-01,0,2,광주광역시,동구,South Korea
24,24010,2020-01-20,0,0,광주광역시,동구,South Korea
24,24010,2020-01-21,0,0,광주광역시,동구,South Korea
24,24010,2020-01-22,0,0,광주광역시,동구,South Korea
24,24010,2020-01-23,0,0,광주광역시,동구,South Korea
24,24010,2020-01-24,0,0,광주광역시,동구,South Korea
24,24010,2020-01-25,0,0,광주광역시,동구,South Korea
24,24010,2020-01-26,0,0,광주광역시,동구,South Korea
24,24010,2020-01-27,0,0,광주광역시,동구,South Korea
24,24010,2020-01-28,0,0,광주광역시,동구,South Korea
24,24010,2020-01-29,0,0,광주광역시,동구,South Korea
24,24010,2020-01-30,0,0,광주광역시,동구,South Korea
24,24010,2020-01-31,0,0,광주광역시,동구,South Korea
24,24010,2020-02-01,0,0,광주광역시,동구,South Korea
24,24010,2020-02-15,0,0,광주광역시,동구,South Korea
24,24010,2020-02-16,0,0,광주광역시,동구,South Korea
24,24010,2020-02-17,0,0,광주광역시,동구,South Korea
24,24010,2020-02-18,0,0,광주광역시,동구,South Korea
24,24010,2020-02-19,0,0,광주광역시,동구,South Korea
24,24010,2020-02-20,0,0,광주광역시,동구,South Korea
24,24010,2020-02-21,1,1,광주광역시,동구,South Korea
24,24010,2020-02-22,0,1,광주광역시,동구,South Korea
24,24010,2020-02-23,1,2,광주광역시,동구,South Korea
24,24010,2020-02-24,0,2,광주광역시,동구,South Korea
24,24010,2020-02-25,0,2,광주광역시,동구,South Korea
24,24010,2020-02-26,0,2,광주광역시,동구,South Korea
24,24010,2020-02-27,0,2,광주광역시,동구,South Korea
24,24010,2020-02-28,0,2,광주광역시,동구,South Korea
24,24010,2020-02-29,0,2,광주광역시,동구,South Korea
24,24020,2020-01-22,0,0,광주광역시,서구,South Korea
24,24020,2020-01-23,0,0,광주광역시,서구,South Korea
24,24020,2020-01-24,0,0,광주광역시,서구,South Korea
24,24020,2020-01-25,0,0,광주광역시,서구,South Korea
24,24020,2020-01-26,0,0,광주광역시,서구,South Korea
24,24020,2020-01-27,0,0,광주광역시,서구,South Korea
24,24020,2020-01-28,0,0,광주광역시,서구,South Korea
24,24020,2020-01-29,0,0,광주광역시,서구,South Korea
24,24020,2020-01-30,0,0,광주광역시,서구,South Korea
24,24020,2020-01-31,0,0,광주광역시,서구,South Korea
24,24020,2020-02-01,0,0,광주광역시,서구,South Korea
24,24020,2020-01-20,0,0,광주광역시,서구,South Korea
24,24020,2020-01-21,0,0,광주광역시,서구,South Korea
24,24020,2020-02-17,0,0,광주광역시,서구,South Korea
24,24020,2020-02-18,0,0,광주광역시,서구,South Korea
24,24020,2020-02-19,0,0,광주광역시,서구,South Korea
24,24020,2020-02-20,1,1,광주광역시,서구,South Korea
24,24020,2020-02-21,0,1,광주광역시,서구,South Korea
24,24020,2020-02-22,1,2,광주광역시,서구,South Korea
24,24020,2020-02-23,0,2,광주광역시,서구,South Korea
24,24020,2020-02-24,0,2,광주광역시,서구,South Korea
24,24020,2020-02-25,0,2,광주광역시,서구,South Korea
24,24020,2020-02-26,0,2,광주광역시,서구,South Korea
24,24020,2020-02-27,0,2,광주광역시,서구,South Korea
24,24020,2020-02-28,0,2,광주광역시,서구,South Korea
24,24020,2020-02-29,0,2,광주광역시,서구,South Korea
24,24020,2020-03-01,0,2,광주광역시,서구,South Korea
24,24020,2020-03-02,0,2,광주광역시,서구,South Korea
24,24020,2020-03-03,0,2,광주광역시,서구,South Korea
24,24020,2020-03-04,0,2,광주광역시,서구,South Korea
24,24020,2020-03-05,0,2,광주광역시,서구,South Korea
24,24020,2020-03-06,0,2,광주광역시,서구,South Korea
24,24020,2020-03-07,1,3,광주광역시,서구,South Korea
24,24020,2020-03-08,1,4,광주광역시,서구,South Korea
24,24020,2020-03-09,0,4,광주광역시,서구,South Korea
24,24020,2020-03-10,0,4,광주광역시,서구,South Korea
