id,date,predicted_cum_confirmed_cases_true,predicted_cum_confirmed_cases_no_policy
265,2020-03-03,213.58708117469644,216.4159023561401
265,2020-03-04,284.94121937691426,292.5109160589382
265,2020-03-05,408.7037151641481,424.4887873721962
265,2020-03-06,611.236525194417,642.1260333818891
265,2020-03-07,842.4813566077064,897.9084364122729
265,2020-03-08,1120.261209493387,1225.349419890441
265,2020-03-09,1441.5112167523182,1617.6731684621393
265,2020-03-10,1840.2149612360995,2125.8150531468596
265,2020-03-11,2318.2114367042805,2778.6766949620805
265,2020-03-12,3066.0251722402627,3819.264353234919
265,2020-03-13,3989.3936716467283,5225.8399752289315
265,2020-03-14,5198.741803442294,7169.167168883897
265,2020-03-15,6220.999992238159,9137.876727980323
265,2020-03-16,7399.640568283835,11733.86146070667
265,2020-03-17,8599.489113636586,15293.48305383505
265,2020-03-18,9943.421625166824,19867.06397722727
265,2020-03-19,12011.108947537628,27122.927431168726
265,2020-03-20,14437.822542197282,36879.05515635173
265,2020-03-21,17372.33562698763,50233.87124140786
265,2020-03-22,20564.617362461275,67131.2186255197
265,2020-03-23,23225.86073186625,85693.59871170761
265,2020-03-24,26552.252491314484,110562.42430207248
265,2020-03-25,30242.512968369316,141559.03896770487
265,2020-03-26,35912.67770907862,188460.26219002297
265,2020-03-27,42489.460637246506,247603.31018838074
265,2020-03-28,50377.12730627163,322007.56518704945
265,2020-03-29,58839.80560505497,406811.243485096
265,2020-03-30,66193.481919083,489873.38133724907
265,2020-03-31,75322.75081189889,587374.6850492015
265,2020-04-01,85398.91421640602,691440.7450212223
265,2020-04-02,100644.54158409085,821630.4003266394
265,2020-04-03,118096.44322655037,952892.7394715998
265,2020-04-04,138664.08398155097,1083209.896349362
265,2020-04-05,160315.93391042328,1200342.209870379
265,2020-04-06,178840.26687867037,1292899.986852307
266,2020-03-02,141,141
266,2020-03-03,210.94580286672996,218.2293026395273
266,2020-03-04,297.1023949148735,316.30226778536877
266,2020-03-05,440.2098025473036,479.5925299895171
266,2020-03-06,676.9774272180518,747.7205080548157
266,2020-03-07,953.8826865108531,1070.94435283227
266,2020-03-08,1296.7635258233563,1529.4933915912707
266,2020-03-09,1669.4816518295954,2060.746244400159
266,2020-03-10,2123.1140760981466,2752.440531671464
266,2020-03-11,2773.1816208670284,3858.9999943047537
266,2020-03-12,3734.6601951791813,5590.255469072079
266,2020-03-13,4805.886641651682,8036.270603767575
266,2020-03-14,6084.5548770199475,11392.933345403351
266,2020-03-15,7317.499126291488,14903.31263005681
266,2020-03-16,8990.589103563712,19718.547428876554
266,2020-03-17,10239.592292382385,26246.248118741496
266,2020-03-18,12161.961614565129,36622.96200297617
266,2020-03-19,14843.42563769391,52654.768023213255
266,2020-03-20,17968.965751953205,74827.30900222756
266,2020-03-21,21490.15554120217,104202.24507045606
266,2020-03-22,25722.837692526482,143834.5053394217
266,2020-03-23,29489.960744800675,184886.7480746369
266,2020-03-24,33971.143808381596,235906.0875809247
266,2020-03-25,40725.30279679927,307971.92773175176
266,2020-03-26,50109.132143997595,403293.1405147731
266,2020-03-27,61178.727178335335,513110.37309984927
266,2020-03-28,73692.1796385594,632811.1767423479
266,2020-03-29,88620.46331898034,764511.6765548425
266,2020-03-30,100792.59522304186,876086.7805216475
266,2020-03-31,114797.4959942293,991535.6000246201
266,2020-04-01,134920.5779069093,1124551.2958275676
266,2020-04-02,161266.34074743013,1262644.8492631372
266,2020-04-03,190303.66387109942,1384997.7217852243
266,2020-04-04,220871.80525312125,1487918.2673416776
266,2020-04-05,254814.11478127408,1576168.7311120846
266,2020-04-06,280561.82204718306,1636248.495488715
267,2020-03-02,141,141
267,2020-03-03,203.1519787068771,211.019517110642
267,2020-03-04,280.4085826052635,301.11673341148986
267,2020-03-05,395.70133247839544,436.90567972399447
267,2020-03-06,611.7504840251838,686.2407207798183
267,2020-03-07,864.8095266980438,989.5926046304172
267,2020-03-08,1169.2444474043982,1413.9040116131323
267,2020-03-09,1518.7081998236288,1931.6785145616445
267,2020-03-10,1882.316507027685,2526.6356587780174
267,2020-03-11,2428.0068482877514,3523.886583158116
267,2020-03-12,3138.742964086523,4933.025049671221
267,2020-03-13,4036.730467431957,7160.440240933114
267,2020-03-14,5120.271776954845,10281.405448632175
267,2020-03-15,6123.083516669987,13501.652220772197
267,2020-03-16,7666.302673306437,18197.184658927286
267,2020-03-17,8555.144852700078,23855.562898111377
267,2020-03-18,10097.331105278601,33262.58122031741
267,2020-03-19,11939.509860381368,46451.935676857356
267,2020-03-20,14544.450635645135,66802.63367038827
267,2020-03-21,17547.481309219897,94247.91345247724
267,2020-03-22,21080.422979743696,130791.99987216393
