country,adm0_name,adm1_name,adm2_name,date,susceptible_individuals_no_policy,infectious_individuals_no_policy,recovered_individuals_no_policy,share_of_susceptible_individuals_no_policy,cum_confirmed_cases_no_policy,cum_infections_no_policy,susceptible_individuals_with_policy,infectious_individuals_with_policy,recovered_individuals_with_policy,share_of_susceptible_individuals_with_policy,cum_confirmed_cases_with_policy,cum_infections_with_policy,cases_saved,infections_saved
italy,ITA,Campania,Caserta,2020-03-20,905537.1635232808,13988.322711074698,3439.513765644515,0.9811175543203489,725.1916362399088,16864.921773021135,919132.8727599839,2794.5749854778414,1037.5522545382846,0.9958480253963952,162.23130546157427,3772.8210572459134,562.9603307783345,13092.100715775221
italy,ITA,Campania,Caserta,2020-03-21,898566.7945599356,19494.079378248374,4904.126061816001,0.97356540557869,1015.2781653296273,23611.120123944824,918408.4828594549,3276.6119195076694,1279.9052210374502,0.9950631745076519,192.83847112225254,4484.6156074942455,822.4396942073747,19126.50451645058
italy,ITA,Campania,Caserta,2020-03-22,887930.766177102,28008.80450142108,7025.429321476957,0.9620416442412247,1456.772818102782,33878.43763029726,917899.5335131859,3521.3786015838405,1544.0878852301976,0.9945117458551364,214.52515299831998,4988.957046472558,1242.247665104462,28889.4805838247
italy,ITA,Campania,Caserta,2020-03-23,874604.6318275096,38454.95584259293,9905.412329897401,0.9476032480402936,2012.0785428607269,46792.52425257505,917513.8493010029,3631.2195409243427,1819.9311580727808,0.9940938706245664,231.03696957192753,5372.952780742501,1781.0415732887993,41419.57147183255
italy,ITA,Campania,Caserta,2020-03-24,856550.518308529,52574.582725126464,13839.898966344539,0.9280422532907846,2764.676352340218,64294.79889163298,917105.6778830055,3754.4478116632276,2104.8743053312646,0.9936516313002177,248.5057118253558,5779.2026005896705,2516.170640514862,58515.59629104331
italy,ITA,Campania,Caserta,2020-03-25,832095.5013721817,71668.3576277236,19201.141000094707,0.9015461056185031,3784.3614728678263,88008.4063457634,916655.8697675118,3908.3080324506227,2400.822200037539,0.9931642800837647,267.7405407810415,6226.524204210267,3516.6209320867847,81781.88214155314
italy,ITA,Campania,Caserta,2020-03-26,798652.5718149879,97792.16370852862,26520.264476483455,0.8653118718640338,5178.703725169783,120434.97035278566,916121.3980782265,4131.420805015685,2712.181116757798,0.9925851988734421,290.5554712513373,6757.103982589239,4888.148253918445,113677.86637019643
italy,ITA,Campania,Caserta,2020-03-27,756286.1598477584,130434.58813579667,36244.25201644492,0.8194093598866244,6948.560047707116,161594.419714119,915584.7436795154,4340.3635323495955,3039.892788134981,0.9920037527744989,313.47952741028826,7290.221567681123,6635.080520296828,154304.19814643788
italy,ITA,Campania,Caserta,2020-03-28,705660.5121916094,168546.99261989884,48757.49518849177,0.764558257562973,9069.253641126292,210912.87537503007,915082.2506780246,4501.568139874726,3381.1811821006704,0.9914593193436637,334.9768420483993,7790.159117404635,8734.276799077892,203122.71625762543
italy,ITA,Campania,Caserta,2020-03-29,640146.0257729199,217874.52329889964,64944.45092818048,0.693575623965069,11813.567887033976,274734.1369077669,914385.8486589586,4835.171146258577,3743.980194782838,0.9907047923366092,364.6527379348761,8480.29623104363,11448.9151490991,266253.8406767233
italy,ITA,Campania,Caserta,2020-03-30,573202.5868912203,265185.4284254661,84576.98468331352,0.6210447708106162,14632.59704060032,340292.9544325656,913858.4596950167,4983.90520813031,4122.6350968529005,0.9901333850092005,387.23237416844887,9005.404050429044,14245.364666431871,331287.55038213654
italy,ITA,Campania,Caserta,2020-03-31,501687.1553879514,313469.6854601473,107808.15915190137,0.5435603250263568,17652.076313569007,410513.40264113975,913300.653744419,5150.736567682595,4513.6096878984245,0.9895290219503654,411.10643153886895,9560.614686950441,17240.96988203014,400952.7879541893
italy,ITA,Campania,Caserta,2020-04-01,428479.4870302986,359931.98243784567,134553.5305318557,0.4642424003405315,20751.265487331868,482587.5694728342,912686.3448916725,5359.1680449916075,4919.487063335953,0.9888634399914108,437.3772397823733,10171.563715869148,20313.888247549494,472416.005756965
italy,ITA,Campania,Caserta,2020-04-02,356015.7776192775,402377.7540497469,164571.46833097562,0.38573052891418147,23826.730954362894,554110.022194486,911956.952816366,5661.792611633782,5346.254572000238,0.9880731694228557,468.5147431905027,10895.691702104716,23358.216211172392,543214.3304923812
italy,ITA,Campania,Caserta,2020-04-03,291423.3498222352,434339.55071511253,197202.0994626523,0.3157469132873242,26577.734990428748,618086.8602425291,911225.1685672692,5944.654388605915,5795.177044124808,0.9872803070184343,499.77617407569494,11622.701722690581,26077.958816353053,606464.1585198385
italy,ITA,Campania,Caserta,2020-04-04,237233.53045311014,454120.0805051908,231611.38904169903,0.25703415671570445,28893.767028667407,671948.0704341258,910540.4974661422,6162.059278215743,6262.44325564208,0.9865384900469055,529.0692669712175,12303.936441191106,28364.69776169619,659644.1339929347
italy,ITA,Campania,Caserta,2020-04-05,188163.72798823152,467579.68743515306,267221.5845766154,0.20386875774079355,30994.86676520453,720810.8550047566,909592.4738302483,6613.734158026735,6758.792011724901,0.9855113398993985,569.4707714445128,13243.50631266309,30425.395993760016,707567.3486920935
italy,ITA,Campania,Caserta,2020-04-06,152121.82998613975,467632.01745269453,303211.15256116574,0.1648186334109525,32544.60314337663,756851.2358924798,908875.1745005634,6813.286150086788,7276.539349349798,0.9847341713938919,600.1834483725272,13957.754613314588,31944.4196950041,742893.4812791651
italy,ITA,Campania,Napoli,2020-02-29,3084587.6744186045,302.3255813953489,0,0.9999019979378858,13,302.3255813953489,3084587.6744186045,302.3255813953489,0,0.9999019979378858,13,302.3255813953489,0,0
italy,ITA,Campania,Napoli,2020-03-01,3084411.4370205696,444.6601133405158,33.902866089716554,0.9998448687053897,20.300923351710168,472.11449655139927,3084461.8325449363,398.54872803476997,29.618727028835565,0.9998612049521819,18.262189183373764,424.70207403194803,2.038734168336404,47.41242251945124
italy,ITA,Campania,Napoli,2020-03-02,3084181.4093208374,627.4141729480975,81.17650621477515,0.9997703027728176,29.863821775137037,694.5074831427219,3084319.052856928,504.0418694456408,66.90527362609282,0.9998149213932841,24.254257615394785,564.0525026835996,5.609564159742252,130.45498045912223
italy,ITA,Campania,Napoli,2020-03-03,3083854.237760048,887.65735005996,148.10488989204168,0.9996642466214509,43.46215867616288,1010.7478761898345,3084136.617608088,639.1836713452745,114.19872056646273,0.99975578306133706,31.9087462563155,742.0638664259419,11.55341241984738,268.6840097638926
italy,ITA,Campania,Napoli,2020-03-04,3083381.9294899544,1264.4546232299822,243.61588681582361,0.9995111428575911,63.081456528807315,1467.0106169490075,3083899.2371943104,816.1421313016681,174.6206743880175,0.9996788336680759,41.862604655645164,973.5489454801202,21.21885187316215,493.4616714688873
italy,ITA,Campania,Napoli,2020-03-05,3082678.394596424,1829.2189154579687,382.38648811820894,0.9992830845172515,92.2674435105808,2145.754500246065,3083578.5366155533,1058.3607669189014,253.1026175278239,0.9995748751545609,55.292108744390475,1285.8629940555925,36.97533476619033,859.8915061904727
italy,ITA,Campania,Napoli,2020-03-06,3081678.7612283444,2629.7115456193224,581.5272260364145,0.9989590426979064,133.75905269130868,3110.6756439839232,3083171.8186847772,1364.0028995426483,354.17841568030417,0.9994430331988425,72.33280397409541,1682.1582319557074,61.42624871721327,1428.5174120282159
italy,ITA,Campania,Napoli,2020-03-07,3080295.4116927036,3731.4908108115096,863.097496484872,0.9985106151897486,191.24122055643818,4447.470245498563,3082672.086015122,1735.3054805329043,482.6085043451749,0.9992810395233289,93.29430916611473,2169.6350968863894,97.94691139032345,2277.8351486121733
italy,ITA,Campania,Napoli,2020-03-08,3078124.7551648933,5484.107318769055,1281.1375163374469,0.997806973721881,281.17007135455617,6538.838868710609,3081958.4088469003,2279.6514318460167,651.9397212537006,0.9990496934564604,123.14635859449545,2863.86880452315,158.02371276006073,3674.970064187459
italy,ITA,Campania,Napoli,2020-03-09,3075296.187641589,7730.353225643048,1863.4591327682137,0.9968900633868919,398.7716533145437,9273.759379407993,3081152.655053505,2872.9316892005113,864.4132572943345,0.9987884997693613,156.97206630415025,3650.5131698639593,241.79958701039345,5623.246209544033
italy,ITA,Campania,Napoli,2020-03-10,3071282.0600765357,10921.303720582207,2686.636202882044,0.9955888411180093,565.63246531812365,13154.243379491249,3080291.2239652844,3477.4852747826026,1121.290759933181,0.9985092576932352,193.2646843731606,4494.527543561875,372.36778094496304,8659.715835929373
italy,ITA,Campania,Napoli,2020-03-11,3065505.7594969147,15525.473965778094,3858.766537307296,0.9937163916693673,805.6173595285205,18735.287430895827,3079329.9888767744,4133.252640350012,1426.758482875768,0.9981976630858068,233.82868012403125,5437.876281954215,571.7886794044892,13297.411148941612
italy,ITA,Campania,Napoli,2020-03-12,3056941.89333079,22391.987484158282,5556.119185051415,0.9909403231009177,1160.9796217744044,26999.52608777685,3078105.7364167986,4988.96362476868,1795.299958432559,0.9978008085918132,285.4202016220643,6637.679107489868,875.5594201523402,20361.84698028698
italy,ITA,Campania,Napoli,2020-03-13,3044855.9036987023,32053.35212638651,7980.744174911175,0.9870225206405098,1662.8151903462078,38670.12070572576,3076668.245823603,5984.326587642479,2237.4275887543336,0.9973348306823268,346.03189941173633,8047.2534746915435,1316.7832909344716,30622.86723103422
italy,ITA,Campania,Napoli,2020-03-14,3028287.877230948,45214.408250792076,11387.71451826021,0.981651818129965,2351.614760477228,54688.715359935544,3075043.1996685946,7085.611371691367,2761.1889597140253,0.9968080546368249,414.63252034728816,9642.616752262516,1936.98224012994,45046.098607673026
italy,ITA,Campania,Napoli,2020-03-15,3002651.5235309354,65844.69347929952,16393.78298976505,0.9733415206153009,3414.5450058049914,79408.02339081376,3072797.3098811777,8689.57590599185,3403.114212830551,0.996080025505343,509.14279676768723,11840.530157388075,2905.402209037304,67567.49323342569
