date,adm0_name,adm1_id,adm1_name,lat,lon,cum_hospitalized_symptom,cum_intensive_care,cum_hospitalized,cum_home_confinement,active_cases,active_cases_new,cum_recoveries,cum_deaths,cum_confirmed_cases,cum_tests,cum_hospitalized_symptom_imputed,cum_intensive_care_imputed,cum_hospitalized_imputed,cum_home_confinement_imputed,cum_recoveries_imputed,cum_deaths_imputed,cum_confirmed_cases_imputed,cum_tests_imputed
2020-04-07,ITA,11,Marche,43.6167597,13.5188753,,,,,3738,32,342.0000000,630.0000000,4710.0000000,16619.0000000,167,16,207,2005,342,630,4710,16619
2020-04-07,ITA,14,Molise,41.5577475,14.6591605,,,,145.0000000,185,-2,26.0000000,13.0000000,224.0000000,1581.0000000,4,0,6,145,26,13,224,1581
2020-04-07,ITA,1,Piemonte,45.0732745,7.6806875,,,,6719.0000000,10704,159,1320.0000000,1319.0000000,13343.0000000,44121.0000000,1614,105,1844,6719,1320,1319,13343,44121
2020-04-07,ITA,16,Puglia,41.1255958,16.8673669,,,,1429.0000000,2137,22,168.0000000,209.0000000,2514.0000000,23149.0000000,288,17,298,1429,168,209,2514,23149
2020-04-07,ITA,20,Sardegna,39.2153119,9.1106163,,,,,821,2,62.0000000,52.0000000,935.0000000,7680.0000000,76,9,84,357,62,52,935,7680
2020-04-07,ITA,19,Sicilia,38.1156972,13.3623567,,,,1224.0000000,1859,44,113.0000000,125.0000000,2097.0000000,24857.0000000,179,11,212,1224,113,125,2097,24857
2020-04-07,ITA,9,Toscana,43.7692308,11.2558888,,,,,5427,126,377.0000000,369.0000000,6173.0000000,56651.0000000,206,63,301,3020,377,369,6173,56651
2020-04-07,ITA,4,P.A. Trento,46.0689351,11.1212310,,,,,1890,52,342.0000000,244.0000000,2476.0000000,12030.0000000,61,7,68,387,342,244,2476,12030
2020-04-07,ITA,10,Umbria,43.1067584,12.3882470,,,,,846,-26,368.0000000,49.0000000,1263.0000000,13274.0000000,25,1,23,55,368,49,1263,13274
2020-04-07,ITA,2,Valle d'Aosta,45.7375029,7.3201494,,,,,593,26,142.0000000,100.0000000,835.0000000,2754.0000000,36,0,35,9,142,100,835,2754
2020-04-07,ITA,5,Veneto,45.4349049,12.3384521,,,,,9965,243,1265.0000000,695.0000000,11925.0000000,153542.0000000,293,25,346,4105,1265,695,11925,153542
2020-04-08,ITA,13,Abruzzo,42.3512220,13.3984382,,,,1141.0000000,1534,43,146.0000000,179.0000000,1859.0000000,15846.0000000,194,1,166,1141,146,179,1859,15846
2020-04-08,ITA,17,Basilicata,40.6394705,15.8051483,,,,,270,5,13.0000000,14.0000000,297.0000000,3296.0000000,33,1,34,81,13,14,297,3296
2020-04-08,ITA,4,P.A. Bolzano,46.4993345,11.3566242,,,,,1281,-20,371.0000000,183.0000000,1835.0000000,18865.0000000,53,5,57,317,371,183,1835,18865
2020-04-08,ITA,18,Calabria,38.9059760,16.5944019,,,,,755,22,44.0000000,60.0000000,859.0000000,14977.0000000,50,0,58,462,44,60,859,14977
2020-04-08,ITA,15,Campania,40.8395656,14.2508498,,,,,2859,94,188.0000000,221.0000000,3268.0000000,27784.0000000,336,18,385,1258,188,221,3268,27784
2020-04-08,ITA,8,Emilia Romagna,44.4943668,11.3417208,,,,,13110,62,2890.0000000,2234.0000000,18234.0000000,78367.0000000,834,116,950,5200,2890,2234,18234,78367
2020-04-08,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,,,,,1415,36,634.0000000,169.0000000,2218.0000000,24798.0000000,77,2,84,608,634,169,2218,24798
2020-04-08,ITA,12,Lazio,41.8927704,12.4836672,,,,2011.0000000,3448,83,574.0000000,244.0000000,4266.0000000,55113.0000000,1170,79,1238,2011,574,244,4266,55113
2020-04-08,ITA,7,Liguria,44.4114931,8.9326992,,,,1983.0000000,3245,33,1007.0000000,654.0000000,4906.0000000,17521.0000000,404,35,405,1983,1007,654,4906,17521
2020-04-08,ITA,3,Lombardia,45.4667941,9.1903474,,,,15569.0000000,28545,202,15147.0000000,9722.0000000,53414.0000000,167557.0000000,4592,269,5098,15569,15147,9722,53414,167557
2020-04-08,ITA,11,Marche,43.6167597,13.5188753,,,,,3562,-176,645.0000000,652.0000000,4859.0000000,17532.0000000,168,17,207,2006,645,652,4859,17532
2020-04-08,ITA,14,Molise,41.5577475,14.6591605,,,,147.0000000,181,-4,32.0000000,13.0000000,226.0000000,2002.0000000,4,0,6,147,32,13,226,2002
2020-04-08,ITA,1,Piemonte,45.0732745,7.6806875,,,,7073.0000000,10989,285,1516.0000000,1378.0000000,13883.0000000,48495.0000000,1618,105,1845,7073,1516,1378,13883,48495
2020-04-08,ITA,16,Puglia,41.1255958,16.8673669,,,,1509.0000000,2238,101,177.0000000,219.0000000,2634.0000000,24493.0000000,288,17,299,1509,177,219,2634,24493
2020-04-08,ITA,20,Sardegna,39.2153119,9.1106163,,,,,840,19,76.0000000,59.0000000,975.0000000,8493.0000000,76,9,84,358,76,59,975,8493
2020-04-08,ITA,19,Sicilia,38.1156972,13.3623567,,,,1265.0000000,1893,34,133.0000000,133.0000000,2159.0000000,27438.0000000,179,11,212,1265,133,133,2159,27438
2020-04-08,ITA,9,Toscana,43.7692308,11.2558888,,,,,5557,130,430.0000000,392.0000000,6379.0000000,60985.0000000,207,63,302,3021,430,392,6379,60985
2020-04-08,ITA,4,P.A. Trento,46.0689351,11.1212310,,,,,1940,50,407.0000000,255.0000000,2602.0000000,13258.0000000,61,7,69,388,407,255,2602,13258
2020-04-08,ITA,10,Umbria,43.1067584,12.3882470,,,,,823,-23,416.0000000,50.0000000,1289.0000000,14105.0000000,25,1,23,56,416,50,1289,14105
2020-04-08,ITA,2,Valle d'Aosta,45.7375029,7.3201494,,,,,606,13,142.0000000,102.0000000,850.0000000,2953.0000000,36,0,35,9,142,102,850,2953
2020-04-08,ITA,5,Veneto,45.4349049,12.3384521,,,,,10171,206,1503.0000000,736.0000000,12410.0000000,163247.0000000,294,25,346,4111,1503,736,12410,163247
2020-04-09,ITA,13,Abruzzo,42.3512220,13.3984382,,,,1203.0000000,1566,32,171.0000000,194.0000000,1931.0000000,16847.0000000,195,1,168,1203,171,194,1931,16847
2020-04-09,ITA,17,Basilicata,40.6394705,15.8051483,,,,,275,5,13.0000000,15.0000000,303.0000000,3474.0000000,33,1,34,81,13,15,303,3474
2020-04-09,ITA,4,P.A. Bolzano,46.4993345,11.3566242,,,,,1315,34,,187.0000000,1903.0000000,19875.0000000,54,5,57,317,373,187,1903,19875
2020-04-09,ITA,18,Calabria,38.9059760,16.5944019,,,,,765,10,48.0000000,61.0000000,874.0000000,15698.0000000,50,0,58,462,48,61,874,15698
2020-04-09,ITA,15,Campania,40.8395656,14.2508498,,,,,2873,14,244.0000000,227.0000000,3344.0000000,29664.0000000,337,18,386,1261,244,227,3344,29664
2020-04-09,ITA,8,Emilia Romagna,44.4943668,11.3417208,,,,,13258,148,3103.0000000,2316.0000000,18677.0000000,81715.0000000,835,116,951,5201,3103,2316,18677,81715
2020-04-09,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,,,,,1390,-25,738.0000000,171.0000000,2299.0000000,26205.0000000,77,2,85,609,738,171,2299,26205
2020-04-09,ITA,12,Lazio,41.8927704,12.4836672,,,,2090.0000000,3532,84,644.0000000,253.0000000,4429.0000000,58107.0000000,1171,79,1238,2090,644,253,4429,58107
2020-04-09,ITA,7,Liguria,44.4114931,8.9326992,,,,1996.0000000,3253,8,1085.0000000,682.0000000,5020.0000000,18446.0000000,404,35,406,1996,1085,682,5020,18446
2020-04-09,ITA,3,Lombardia,45.4667941,9.1903474,,,,16042.0000000,29074,529,15706.0000000,10022.0000000,54802.0000000,176953.0000000,4598,269,5098,16042,15706,10022,54802,176953
2020-04-09,ITA,11,Marche,43.6167597,13.5188753,,,,,3401,-161,885.0000000,669.0000000,4955.0000000,18194.0000000,168,17,207,2007,885,669,4955,18194
2020-04-09,ITA,14,Molise,41.5577475,14.6591605,,,,155.0000000,189,8,32.0000000,13.0000000,234.0000000,2069.0000000,4,0,6,155,32,13,234,2069
2020-04-09,ITA,1,Piemonte,45.0732745,7.6806875,,,,7410.0000000,11336,347,1732.0000000,1454.0000000,14522.0000000,52807.0000000,1622,105,1846,7410,1732,1454,14522,52807
2020-04-09,ITA,16,Puglia,41.1255958,16.8673669,,,,1585.0000000,2301,63,190.0000000,225.0000000,2716.0000000,26088.0000000,289,17,299,1585,190,225,2716,26088
2020-04-09,ITA,20,Sardegna,39.2153119,9.1106163,,,,,876,36,86.0000000,64.0000000,1026.0000000,8918.0000000,76,9,84,358,86,64,1026,8918
2020-04-09,ITA,19,Sicilia,38.1156972,13.3623567,,,,1313.0000000,1942,49,152.0000000,138.0000000,2232.0000000,28742.0000000,180,12,212,1313,152,138,2232,28742
2020-04-09,ITA,9,Toscana,43.7692308,11.2558888,,,,,5703,146,441.0000000,408.0000000,6552.0000000,65461.0000000,209,63,303,3022,441,408,6552,65461
2020-04-09,ITA,4,P.A. Trento,46.0689351,11.1212310,,,,,1978,38,462.0000000,268.0000000,2708.0000000,14338.0000000,61,7,69,390,462,268,2708,14338
2020-04-09,ITA,10,Umbria,43.1067584,12.3882470,,,,,792,-31,455.0000000,51.0000000,1298.0000000,15170.0000000,26,1,24,56,455,51,1298,15170
2020-04-09,ITA,2,Valle d'Aosta,45.7375029,7.3201494,,,,,609,3,154.0000000,105.0000000,868.0000000,3142.0000000,36,0,35,9,154,105,868,3142
2020-04-09,ITA,5,Veneto,45.4349049,12.3384521,,,,,10449,278,1728.0000000,756.0000000,12933.0000000,171456.0000000,296,25,347,4118,1728,756,12933,171456
2020-04-10,ITA,13,Abruzzo,42.3512220,13.3984382,,,,,1635,69,181.0000000,198.0000000,2014.0000000,18088.0000000,196,1,169,1205,181,198,2014,18088
2020-04-10,ITA,17,Basilicata,40.6394705,15.8051483,,,,,279,4,14.0000000,15.0000000,308.0000000,3696.0000000,33,1,34,81,14,15,308,3696
2020-04-10,ITA,4,P.A. Bolzano,46.4993345,11.3566242,,,,,1317,2,,191.0000000,1955.0000000,20866.0000000,54,5,57,317,375,191,1955,20866
2020-04-10,ITA,18,Calabria,38.9059760,16.5944019,,,,,786,21,50.0000000,65.0000000,901.0000000,16637.0000000,50,0,58,462,50,65,901,16637
2020-04-10,ITA,15,Campania,40.8395656,14.2508498,,,,,2963,90,248.0000000,231.0000000,3442.0000000,31745.0000000,339,18,386,1264,248,231,3442,31745
2020-04-10,ITA,8,Emilia Romagna,44.4943668,11.3417208,,,,,13350,92,3381.0000000,2397.0000000,19128.0000000,85884.0000000,835,117,952,5201,3381,2397,19128,85884
2020-04-10,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,,,,,1398,8,772.0000000,179.0000000,2349.0000000,28097.0000000,77,2,85,609,772,179,2349,28097
2020-04-10,ITA,12,Lazio,41.8927704,12.4836672,,,,2196.0000000,3633,101,687.0000000,263.0000000,4583.0000000,61769.0000000,1171,79,1239,2196,687,263,4583,61769
2020-04-10,ITA,7,Liguria,44.4114931,8.9326992,,,,2074.0000000,3301,48,1181.0000000,709.0000000,5191.0000000,19514.0000000,404,35,407,2074,1181,709,5191,19514
2020-04-10,ITA,3,Lombardia,45.4667941,9.1903474,,,,16451.0000000,29530,456,16280.0000000,10238.0000000,56048.0000000,186325.0000000,4604,270,5099,16451,16280,10238,56048,186325
2020-04-10,ITA,11,Marche,43.6167597,13.5188753,,,,,3316,-85,1086.0000000,682.0000000,5084.0000000,18970.0000000,169,17,207,2009,1086,682,5084,18970
2020-04-10,ITA,14,Molise,41.5577475,14.6591605,,,,161.0000000,193,4,37.0000000,13.0000000,243.0000000,2069.0000000,4,0,6,161,37,13,243,2069
2020-04-10,ITA,1,Piemonte,45.0732745,7.6806875,,,,7685.0000000,11576,240,1904.0000000,1532.0000000,15012.0000000,57457.0000000,1627,105,1848,7685,1904,1532,15012,57457
2020-04-10,ITA,16,Puglia,41.1255958,16.8673669,,,,1625.0000000,2336,35,235.0000000,238.0000000,2809.0000000,27812.0000000,289,18,300,1625,235,238,2809,27812
2020-04-10,ITA,20,Sardegna,39.2153119,9.1106163,,,,,876,0,118.0000000,69.0000000,1063.0000000,9444.0000000,76,9,84,359,118,69,1063,9444
2020-04-10,ITA,19,Sicilia,38.1156972,13.3623567,,,,1337.0000000,1967,25,187.0000000,148.0000000,2302.0000000,31156.0000000,181,12,212,1337,187,148,2302,31156
2020-04-10,ITA,9,Toscana,43.7692308,11.2558888,,,,,5822,119,451.0000000,454.0000000,6727.0000000,72001.0000000,210,63,304,3023,451,454,6727,72001
2020-04-10,ITA,4,P.A. Trento,46.0689351,11.1212310,,,,,1994,16,547.0000000,275.0000000,2816.0000000,14981.0000000,62,7,69,391,547,275,2816,14981
2020-04-10,ITA,10,Umbria,43.1067584,12.3882470,,,,,752,-40,498.0000000,52.0000000,1302.0000000,16325.0000000,26,1,24,56,498,52,1302,16325
2020-04-10,ITA,2,Valle d'Aosta,45.7375029,7.3201494,,,,,602,-7,170.0000000,107.0000000,879.0000000,3328.0000000,36,0,35,9,170,107,879,3328
2020-04-10,ITA,5,Veneto,45.4349049,12.3384521,,,,,10647,198,1981.0000000,793.0000000,13421.0000000,180700.0000000,297,25,347,4124,1981,793,13421,180700
2020-04-11,ITA,13,Abruzzo,42.3512220,13.3984382,,,,,1724,89,190.0000000,206.0000000,2120.0000000,19441.0000000,196,1,170,1206,190,206,2120,19441
2020-04-11,ITA,17,Basilicata,40.6394705,15.8051483,,,,,281,2,14.0000000,17.0000000,312.0000000,4050.0000000,33,1,34,81,14,17,312,4050
2020-04-11,ITA,4,P.A. Bolzano,46.4993345,11.3566242,,,,,1269,-48,,200.0000000,1957.0000000,22186.0000000,54,5,57,317,376,200,1957,22186
2020-04-11,ITA,18,Calabria,38.9059760,16.5944019,,,,,792,6,57.0000000,66.0000000,915.0000000,17493.0000000,51,0,58,462,57,66,915,17493
2020-04-11,ITA,15,Campania,40.8395656,14.2508498,,,,,3002,39,277.0000000,238.0000000,3517.0000000,33781.0000000,340,18,387,1267,277,238,3517,33781
2020-04-11,ITA,8,Emilia Romagna,44.4943668,11.3417208,,,,,13495,145,3659.0000000,2481.0000000,19635.0000000,91759.0000000,836,117,953,5201,3659,2481,19635,91759
2020-04-11,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,,,,,1382,-16,826.0000000,185.0000000,2393.0000000,29685.0000000,78,2,85,609,826,185,2393,29685
2020-04-11,ITA,12,Lazio,41.8927704,12.4836672,,,,2263.0000000,3730,97,720.0000000,273.0000000,4723.0000000,65241.0000000,1171,79,1239,2263,720,273,4723,65241
2020-04-11,ITA,7,Liguria,44.4114931,8.9326992,,,,,3333,32,1309.0000000,734.0000000,5376.0000000,20888.0000000,404,35,409,2096,1309,734,5376,20888
2020-04-11,ITA,3,Lombardia,45.4667941,9.1903474,,,,17058.0000000,30258,728,16823.0000000,10511.0000000,57592.0000000,196302.0000000,4610,271,5099,17058,16823,10511,57592,196302
2020-04-11,ITA,11,Marche,43.6167597,13.5188753,,,,,3231,-85,1291.0000000,689.0000000,5211.0000000,20060.0000000,169,17,207,2010,1291,689,5211,20060
2020-04-11,ITA,14,Molise,41.5577475,14.6591605,,,,161.0000000,193,0,39.0000000,14.0000000,246.0000000,2201.0000000,4,0,6,161,39,14,246,2201
2020-04-11,ITA,1,Piemonte,45.0732745,7.6806875,,,,8351.0000000,12170,594,2205.0000000,1633.0000000,16008.0000000,62577.0000000,1631,106,1849,8351,2205,1633,16008,62577
2020-04-11,ITA,16,Puglia,41.1255958,16.8673669,,,,1702.0000000,2402,66,249.0000000,253.0000000,2904.0000000,29463.0000000,289,18,300,1702,249,253,2904,29463
2020-04-11,ITA,20,Sardegna,39.2153119,9.1106163,,,,,888,12,130.0000000,73.0000000,1091.0000000,10120.0000000,76,9,84,359,130,73,1091,10120
2020-04-11,ITA,19,Sicilia,38.1156972,13.3623567,,,,1381.0000000,2001,34,209.0000000,154.0000000,2364.0000000,33787.0000000,181,12,212,1381,209,154,2364,33787
2020-04-11,ITA,9,Toscana,43.7692308,11.2558888,,,,,5992,170,499.0000000,467.0000000,6958.0000000,75756.0000000,212,63,305,3023,499,467,6958,75756
2020-04-11,ITA,4,P.A. Trento,46.0689351,11.1212310,,,,,2064,70,622.0000000,284.0000000,2970.0000000,16646.0000000,62,7,69,392,622,284,2970,16646
2020-04-11,ITA,10,Umbria,43.1067584,12.3882470,,,,,723,-29,534.0000000,52.0000000,1309.0000000,17661.0000000,26,1,24,56,534,52,1309,17661
2020-04-11,ITA,2,Valle d'Aosta,45.7375029,7.3201494,,,,,590,-12,205.0000000,107.0000000,902.0000000,3464.0000000,36,0,35,9,205,107,902,3464
2020-04-11,ITA,5,Veneto,45.4349049,12.3384521,,,,,10749,102,2188.0000000,831.0000000,13768.0000000,190912.0000000,298,25,348,4131,2188,831,13768,190912
2020-04-12,ITA,13,Abruzzo,42.3512220,13.3984382,,,,,1742,18,206.0000000,212.0000000,2160.0000000,20594.0000000,197,1,172,1208,206,212,2160,20594
2020-04-12,ITA,17,Basilicata,40.6394705,15.8051483,,,,,277,-4,20.0000000,18.0000000,315.0000000,4355.0000000,33,1,34,82,20,18,315,4355
2020-04-12,ITA,4,P.A. Bolzano,46.4993345,11.3566242,,,,,1515,246,378.0000000,205.0000000,2098.0000000,23246.0000000,54,5,57,317,378,205,2098,23246
2020-04-12,ITA,18,Calabria,38.9059760,16.5944019,,,,,795,3,62.0000000,66.0000000,923.0000000,18211.0000000,51,0,58,462,62,66,923,18211
2020-04-12,ITA,15,Campania,40.8395656,14.2508498,,,,,3057,55,305.0000000,242.0000000,3604.0000000,35448.0000000,341,18,387,1269,305,242,3604,35448
2020-04-12,ITA,8,Emilia Romagna,44.4943668,11.3417208,,,,,13672,177,3862.0000000,2564.0000000,20098.0000000,96704.0000000,837,117,954,5202,3862,2564,20098,96704
2020-04-12,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,,,,,1326,-56,910.0000000,195.0000000,2431.0000000,29988.0000000,78,2,85,610,910,195,2431,29988
2020-04-12,ITA,12,Lazio,41.8927704,12.4836672,,,,2348.0000000,3817,87,749.0000000,279.0000000,4845.0000000,68954.0000000,1171,79,1240,2348,749,279,4845,68954
2020-04-12,ITA,7,Liguria,44.4114931,8.9326992,,,,,3333,0,1412.0000000,749.0000000,5494.0000000,21983.0000000,404,35,410,2117,1412,749,5494,21983
2020-04-12,ITA,3,Lombardia,45.4667941,9.1903474,,,,18120.0000000,31265,1007,17166.0000000,10621.0000000,59052.0000000,205832.0000000,4616,272,5100,18120,17166,10621,59052,205832
2020-04-12,ITA,11,Marche,43.6167597,13.5188753,,,,,3114,-117,1489.0000000,700.0000000,5303.0000000,21057.0000000,170,17,207,2012,1489,700,5303,21057
2020-04-12,ITA,14,Molise,41.5577475,14.6591605,,,,,202,9,40.0000000,15.0000000,257.0000000,2471.0000000,4,0,6,161,40,15,257,2471
2020-04-12,ITA,1,Piemonte,45.0732745,7.6806875,,,,8695.0000000,12505,335,2426.0000000,1729.0000000,16660.0000000,66555.0000000,1635,106,1850,8695,2426,1729,16660,66555
2020-04-12,ITA,16,Puglia,41.1255958,16.8673669,,,,1772.0000000,2452,50,277.0000000,260.0000000,2989.0000000,30973.0000000,289,18,301,1772,277,260,2989,30973
2020-04-12,ITA,20,Sardegna,39.2153119,9.1106163,,,,,903,15,137.0000000,73.0000000,1113.0000000,10663.0000000,76,9,84,360,137,73,1113,10663
2020-04-12,ITA,19,Sicilia,38.1156972,13.3623567,,,,1425.0000000,2030,29,223.0000000,163.0000000,2416.0000000,36098.0000000,182,12,212,1425,223,163,2416,36098
2020-04-12,ITA,9,Toscana,43.7692308,11.2558888,,,,,6162,170,578.0000000,495.0000000,7235.0000000,78640.0000000,213,63,306,3024,578,495,7235,78640
2020-04-12,ITA,4,P.A. Trento,46.0689351,11.1212310,,,,,2082,18,678.0000000,293.0000000,3053.0000000,17797.0000000,62,7,69,393,678,293,3053,17797
2020-04-12,ITA,10,Umbria,43.1067584,12.3882470,,,,,687,-36,580.0000000,52.0000000,1319.0000000,18672.0000000,26,1,24,56,580,52,1319,18672
2020-04-12,ITA,2,Valle d'Aosta,45.7375029,7.3201494,,,,,588,-2,221.0000000,112.0000000,921.0000000,3510.0000000,36,0,35,9,221,112,921,3510
2020-04-12,ITA,5,Veneto,45.4349049,12.3384521,,,,,10729,-20,2492.0000000,856.0000000,14077.0000000,198442.0000000,299,25,349,4137,2492,856,14077,198442
2020-04-13,ITA,13,Abruzzo,42.3512220,13.3984382,,,,,1778,36,211.0000000,224.0000000,2213.0000000,20667.0000000,197,1,173,1210,211,224,2213,20667
2020-04-13,ITA,17,Basilicata,40.6394705,15.8051483,,,,,270,-7,31.0000000,18.0000000,319.0000000,4545.0000000,33,1,34,82,31,18,319,4545
2020-04-13,ITA,4,P.A. Bolzano,46.4993345,11.3566242,,,,,1537,22,400.0000000,212.0000000,2149.0000000,24157.0000000,54,5,57,317,400,212,2149,24157
2020-04-13,ITA,18,Calabria,38.9059760,16.5944019,,,,,791,-4,70.0000000,67.0000000,928.0000000,18596.0000000,51,0,58,462,70,67,928,18596
2020-04-13,ITA,15,Campania,40.8395656,14.2508498,,,,,3062,5,360.0000000,248.0000000,3670.0000000,36770.0000000,343,18,388,1272,360,248,3670,36770
2020-04-13,ITA,8,Emilia Romagna,44.4943668,11.3417208,,,,,13818,146,4007.0000000,2615.0000000,20440.0000000,99047.0000000,838,117,955,5202,4007,2615,20440,99047
2020-04-13,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,,,,,1307,-19,,202.0000000,2482.0000000,30941.0000000,79,2,86,610,919,202,2482,30941
2020-04-13,ITA,12,Lazio,41.8927704,12.4836672,,,,2406.0000000,3920,103,764.0000000,284.0000000,4968.0000000,72746.0000000,1171,79,1241,2406,764,284,4968,72746
2020-04-13,ITA,7,Liguria,44.4114931,8.9326992,,,,2139.0000000,3365,32,1471.0000000,760.0000000,5596.0000000,23129.0000000,404,35,411,2139,1471,760,5596,23129
2020-04-13,ITA,3,Lombardia,45.4667941,9.1903474,,,,18764.0000000,31935,670,17478.0000000,10901.0000000,60314.0000000,211092.0000000,4623,272,5100,18764,17478,10901,60314,211092
2020-04-13,ITA,11,Marche,43.6167597,13.5188753,,,,2013.0000000,3080,-34,1588.0000000,713.0000000,5381.0000000,28379.0000000,170,17,207,2013,1588,713,5381,28379
2020-04-13,ITA,14,Molise,41.5577475,14.6591605,,,,,202,0,40.0000000,15.0000000,257.0000000,2522.0000000,4,0,6,161,40,15,257,2522
2020-04-13,ITA,1,Piemonte,45.0732745,7.6806875,,,,9042.0000000,12765,260,2543.0000000,1826.0000000,17134.0000000,69170.0000000,1639,106,1851,9042,2543,1826,17134,69170
2020-04-13,ITA,16,Puglia,41.1255958,16.8673669,,,,1841.0000000,2512,60,286.0000000,267.0000000,3065.0000000,31922.0000000,289,18,302,1841,286,267,3065,31922
2020-04-13,ITA,20,Sardegna,39.2153119,9.1106163,,,,,914,11,139.0000000,75.0000000,1128.0000000,11010.0000000,76,9,84,360,139,75,1128,11010
2020-04-13,ITA,19,Sicilia,38.1156972,13.3623567,,,,1445.0000000,2050,20,237.0000000,171.0000000,2458.0000000,37311.0000000,183,12,212,1445,237,171,2458,37311
2020-04-13,ITA,9,Toscana,43.7692308,11.2558888,,,,,6257,95,615.0000000,518.0000000,7390.0000000,80889.0000000,215,64,307,3025,615,518,7390,80889
2020-04-13,ITA,4,P.A. Trento,46.0689351,11.1212310,,,,,2080,-2,746.0000000,300.0000000,3126.0000000,18586.0000000,62,8,69,394,746,300,3126,18586
2020-04-13,ITA,10,Umbria,43.1067584,12.3882470,,,,,625,-62,643.0000000,52.0000000,1320.0000000,18740.0000000,26,1,24,56,643,52,1320,18740
2020-04-13,ITA,2,Valle d'Aosta,45.7375029,7.3201494,,,,,582,-6,230.0000000,115.0000000,927.0000000,3614.0000000,36,0,35,9,230,115,927,3614
2020-04-13,ITA,5,Veneto,45.4349049,12.3384521,,,,,10766,37,2603.0000000,882.0000000,14251.0000000,203077.0000000,301,25,349,4144,2603,882,14251,203077
2020-04-14,ITA,13,Abruzzo,42.3512220,13.3984382,,,,,1800,22,213.0000000,232.0000000,2245.0000000,20935.0000000,198,1,175,1211,213,232,2245,20935
2020-04-14,ITA,17,Basilicata,40.6394705,15.8051483,,,,,265,-5,35.0000000,19.0000000,319.0000000,4759.0000000,33,1,34,82,35,19,319,4759
2020-04-14,ITA,4,P.A. Bolzano,46.4993345,11.3566242,,,,,1564,27,406.0000000,214.0000000,2184.0000000,24457.0000000,54,5,57,317,406,214,2184,24457
2020-04-14,ITA,18,Calabria,38.9059760,16.5944019,,,,,816,25,72.0000000,68.0000000,956.0000000,19014.0000000,51,0,58,462,72,68,956,19014
2020-04-14,ITA,15,Campania,40.8395656,14.2508498,,,,,3094,32,415.0000000,260.0000000,3769.0000000,38094.0000000,344,18,389,1275,415,260,3769,38094
2020-04-14,ITA,8,Emilia Romagna,44.4943668,11.3417208,,,,,13778,-40,4269.0000000,2705.0000000,20752.0000000,101896.0000000,838,117,956,5203,4269,2705,20752,101896
2020-04-14,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,,,,,899,-408,,206.0000000,2520.0000000,31764.0000000,79,2,86,610,929,206,2520,31764
2020-04-14,ITA,12,Lazio,41.8927704,12.4836672,,,,2479.0000000,4022,102,789.0000000,300.0000000,5111.0000000,74650.0000000,1172,79,1241,2479,789,300,5111,74650
2020-04-14,ITA,7,Liguria,44.4114931,8.9326992,,,,,3466,101,1549.0000000,793.0000000,5808.0000000,24446.0000000,404,35,412,2142,1549,793,5808,24446
2020-04-14,ITA,3,Lombardia,45.4667941,9.1903474,,,,19164.0000000,32363,428,17821.0000000,11142.0000000,61326.0000000,214870.0000000,4629,273,5101,19164,17821,11142,61326,214870
2020-04-14,ITA,11,Marche,43.6167597,13.5188753,,,,2052.0000000,3095,15,1603.0000000,728.0000000,5426.0000000,29160.0000000,171,17,207,2052,1603,728,5426,29160
2020-04-14,ITA,14,Molise,41.5577475,14.6591605,,,,,200,-2,42.0000000,15.0000000,257.0000000,2522.0000000,4,0,6,161,42,15,257,2522
2020-04-14,ITA,1,Piemonte,45.0732745,7.6806875,,,,9293.0000000,13055,290,2708.0000000,1927.0000000,17690.0000000,71678.0000000,1643,107,1853,9293,2708,1927,17690,71678
2020-04-14,ITA,16,Puglia,41.1255958,16.8673669,,,,1879.0000000,2552,40,288.0000000,278.0000000,3118.0000000,33071.0000000,290,18,302,1879,288,278,3118,33071
2020-04-14,ITA,20,Sardegna,39.2153119,9.1106163,,,,,900,-14,158.0000000,80.0000000,1138.0000000,11893.0000000,76,9,84,361,158,80,1138,11893
2020-04-14,ITA,19,Sicilia,38.1156972,13.3623567,,,,1466.0000000,2071,21,255.0000000,175.0000000,2501.0000000,37877.0000000,183,12,212,1466,255,175,2501,37877
2020-04-14,ITA,9,Toscana,43.7692308,11.2558888,,,,,6352,95,637.0000000,538.0000000,7527.0000000,82269.0000000,216,64,308,3026,637,538,7527,82269
2020-04-14,ITA,4,P.A. Trento,46.0689351,11.1212310,,,,,2082,2,749.0000000,310.0000000,3141.0000000,18774.0000000,62,8,70,395,749,310,3141,18774
2020-04-14,ITA,10,Umbria,43.1067584,12.3882470,,,,,622,-3,646.0000000,53.0000000,1321.0000000,18956.0000000,26,1,24,56,646,53,1321,18956
2020-04-14,ITA,2,Valle d'Aosta,45.7375029,7.3201494,,,,,559,-23,270.0000000,118.0000000,947.0000000,3726.0000000,37,0,36,9,270,118,947,3726
