date,adm0_name,adm1_name,cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths,cum_deaths_imputed
2020-04-28,USA,Missouri,7275,7275,316,316
2020-04-29,USA,Missouri,7399,7399,320,320
2020-04-30,USA,Missouri,7530,7530,331,331
2020-05-01,USA,Missouri,7799,7799,339,339
2020-05-02,USA,Missouri,8110,8110,353,353
2020-05-03,USA,Missouri,8344,8344,354,354
2020-05-04,USA,Missouri,8710,8710,360,360
2020-05-05,USA,Missouri,8880,8880,378,378
2020-05-06,USA,Missouri,9059,9059,398,398
2020-05-07,USA,Missouri,9292,9292,419,419
2020-05-08,USA,Missouri,9434,9434,451,451
2020-05-09,USA,Missouri,9616,9616,474,474
2020-05-10,USA,Missouri,9793,9793,484,484
2020-05-11,USA,Missouri,9867,9867,489,489
2020-01-22,USA,Mississippi,0,0,0,0
2020-01-23,USA,Mississippi,0,0,0,0
2020-01-24,USA,Mississippi,0,0,0,0
2020-01-25,USA,Mississippi,0,0,0,0
2020-01-26,USA,Mississippi,0,0,0,0
2020-01-27,USA,Mississippi,0,0,0,0
2020-01-28,USA,Mississippi,0,0,0,0
2020-01-29,USA,Mississippi,0,0,0,0
2020-01-30,USA,Mississippi,0,0,0,0
2020-01-31,USA,Mississippi,0,0,0,0
2020-02-01,USA,Mississippi,0,0,0,0
2020-02-02,USA,Mississippi,0,0,0,0
2020-02-03,USA,Mississippi,0,0,0,0
2020-02-04,USA,Mississippi,0,0,0,0
2020-02-05,USA,Mississippi,0,0,0,0
2020-02-06,USA,Mississippi,0,0,0,0
2020-02-07,USA,Mississippi,0,0,0,0
2020-02-08,USA,Mississippi,0,0,0,0
2020-02-09,USA,Mississippi,0,0,0,0
2020-02-10,USA,Mississippi,0,0,0,0
2020-02-11,USA,Mississippi,0,0,0,0
2020-02-12,USA,Mississippi,0,0,0,0
2020-02-13,USA,Mississippi,0,0,0,0
2020-02-14,USA,Mississippi,0,0,0,0
2020-02-15,USA,Mississippi,0,0,0,0
2020-02-16,USA,Mississippi,0,0,0,0
2020-02-17,USA,Mississippi,0,0,0,0
2020-02-18,USA,Mississippi,0,0,0,0
2020-02-19,USA,Mississippi,0,0,0,0
2020-02-20,USA,Mississippi,0,0,0,0
2020-02-21,USA,Mississippi,0,0,0,0
2020-02-22,USA,Mississippi,0,0,0,0
2020-02-23,USA,Mississippi,0,0,0,0
2020-02-24,USA,Mississippi,0,0,0,0
2020-02-25,USA,Mississippi,0,0,0,0
2020-02-26,USA,Mississippi,0,0,0,0
2020-02-27,USA,Mississippi,0,0,0,0
2020-02-28,USA,Mississippi,0,0,0,0
2020-02-29,USA,Mississippi,0,0,0,0
2020-03-01,USA,Mississippi,0,0,0,0
2020-03-02,USA,Mississippi,0,0,0,0
2020-03-03,USA,Mississippi,0,0,0,0
2020-03-04,USA,Mississippi,0,0,0,0
2020-03-05,USA,Mississippi,0,0,0,0
2020-03-06,USA,Mississippi,0,0,0,0
2020-03-07,USA,Mississippi,0,0,0,0
2020-03-08,USA,Mississippi,0,0,0,0
2020-03-09,USA,Mississippi,0,0,0,0
2020-03-10,USA,Mississippi,0,0,0,0
2020-03-11,USA,Mississippi,0,0,0,0
2020-03-12,USA,Mississippi,1,1,0,0
2020-03-13,USA,Mississippi,6,6,0,0
2020-03-14,USA,Mississippi,10,10,0,0
2020-03-15,USA,Mississippi,10,10,0,0
2020-03-16,USA,Mississippi,12,12,0,0
2020-03-17,USA,Mississippi,21,21,0,0
2020-03-18,USA,Mississippi,34,34,0,0
2020-03-19,USA,Mississippi,50,50,1,1
2020-03-20,USA,Mississippi,80,80,1,1
2020-03-21,USA,Mississippi,140,140,1,1
2020-03-22,USA,Mississippi,208,208,2,2
2020-03-23,USA,Mississippi,249,249,2,2
2020-03-24,USA,Mississippi,314,314,1,1
2020-03-25,USA,Mississippi,376,376,5,5
2020-03-26,USA,Mississippi,484,484,6,6
2020-03-27,USA,Mississippi,484,484,6,6
2020-03-28,USA,Mississippi,484,484,6,6
2020-03-29,USA,Mississippi,756,756,14,14
2020-03-30,USA,Mississippi,845,845,15,15
2020-03-31,USA,Mississippi,935,935,18,18
2020-04-01,USA,Mississippi,1064,1064,21,21
2020-04-02,USA,Mississippi,1178,1178,25,25
2020-04-03,USA,Mississippi,1460,1460,29,29
2020-04-04,USA,Mississippi,1566,1566,35,35
2020-04-05,USA,Mississippi,1748,1748,43,43
2020-04-06,USA,Mississippi,1848,1848,51,51
2020-04-07,USA,Mississippi,1915,1915,59,59
2020-04-08,USA,Mississippi,2003,2003,66,66
2020-04-09,USA,Mississippi,2258,2258,75,75
2020-04-10,USA,Mississippi,2465,2465,81,81
2020-04-11,USA,Mississippi,2642,2642,92,92
2020-04-12,USA,Mississippi,2781,2781,95,95
2020-04-13,USA,Mississippi,2940,2940,95,95
2020-04-14,USA,Mississippi,3087,3087,110,110
2020-04-15,USA,Mississippi,3360,3360,121,121
2020-04-16,USA,Mississippi,3620,3620,128,128
2020-04-17,USA,Mississippi,3789,3789,139,139
2020-04-18,USA,Mississippi,3972,3972,151,151
2020-04-19,USA,Mississippi,4273,4273,158,158
2020-04-20,USA,Mississippi,4508,4508,169,169
2020-04-21,USA,Mississippi,4711,4711,183,183
2020-04-22,USA,Mississippi,4893,4893,193,193
2020-04-23,USA,Mississippi,5150,5150,201,201
2020-04-24,USA,Mississippi,5429,5429,209,209
2020-04-25,USA,Mississippi,5710,5710,220,220
2020-04-26,USA,Mississippi,5906,5906,226,226
2020-04-27,USA,Mississippi,6090,6090,229,229
2020-04-28,USA,Mississippi,6340,6340,239,239
2020-04-29,USA,Mississippi,6561,6561,249,249
2020-04-30,USA,Mississippi,6814,6814,260,260
2020-05-01,USA,Mississippi,7209,7209,280,280
2020-05-02,USA,Mississippi,7438,7438,291,291
2020-05-03,USA,Mississippi,7550,7550,303,303
2020-05-04,USA,Mississippi,7876,7876,310,310
2020-05-05,USA,Mississippi,8186,8186,342,342
2020-05-06,USA,Mississippi,8416,8416,374,374
2020-05-07,USA,Mississippi,8681,8681,396,396
2020-05-08,USA,Mississippi,9089,9089,408,408
2020-05-09,USA,Mississippi,9366,9366,420,420
2020-05-10,USA,Mississippi,9498,9498,430,430
2020-05-11,USA,Mississippi,9673,9673,435,435
2020-01-22,USA,Montana,0,0,0,0
2020-01-23,USA,Montana,0,0,0,0
2020-01-24,USA,Montana,0,0,0,0
2020-01-25,USA,Montana,0,0,0,0
2020-01-26,USA,Montana,0,0,0,0
2020-01-27,USA,Montana,0,0,0,0
2020-01-28,USA,Montana,0,0,0,0
2020-01-29,USA,Montana,0,0,0,0
2020-01-30,USA,Montana,0,0,0,0
2020-01-31,USA,Montana,0,0,0,0
2020-02-01,USA,Montana,0,0,0,0
2020-02-02,USA,Montana,0,0,0,0
2020-02-03,USA,Montana,0,0,0,0
2020-02-04,USA,Montana,0,0,0,0
2020-02-05,USA,Montana,0,0,0,0
2020-02-06,USA,Montana,0,0,0,0
2020-02-07,USA,Montana,0,0,0,0
2020-02-08,USA,Montana,0,0,0,0
2020-02-09,USA,Montana,0,0,0,0
2020-02-10,USA,Montana,0,0,0,0
2020-02-11,USA,Montana,0,0,0,0
2020-02-12,USA,Montana,0,0,0,0
2020-02-13,USA,Montana,0,0,0,0
2020-02-14,USA,Montana,0,0,0,0
2020-02-15,USA,Montana,0,0,0,0
2020-02-16,USA,Montana,0,0,0,0
2020-02-17,USA,Montana,0,0,0,0
2020-02-18,USA,Montana,0,0,0,0
2020-02-19,USA,Montana,0,0,0,0
2020-02-20,USA,Montana,0,0,0,0
2020-02-21,USA,Montana,0,0,0,0
2020-02-22,USA,Montana,0,0,0,0
2020-02-23,USA,Montana,0,0,0,0
2020-02-24,USA,Montana,0,0,0,0
2020-02-25,USA,Montana,0,0,0,0
2020-02-26,USA,Montana,0,0,0,0
2020-02-27,USA,Montana,0,0,0,0
2020-02-28,USA,Montana,0,0,0,0
2020-02-29,USA,Montana,0,0,0,0
2020-03-01,USA,Montana,0,0,0,0
2020-03-02,USA,Montana,0,0,0,0
2020-03-03,USA,Montana,0,0,0,0
2020-03-04,USA,Montana,0,0,0,0
2020-03-05,USA,Montana,0,0,0,0
2020-03-06,USA,Montana,0,0,0,0
2020-03-07,USA,Montana,0,0,0,0
2020-03-08,USA,Montana,0,0,0,0
2020-03-09,USA,Montana,0,0,0,0
2020-03-10,USA,Montana,0,0,0,0
2020-03-11,USA,Montana,0,0,0,0
2020-03-12,USA,Montana,0,0,0,0
2020-03-13,USA,Montana,4,4,0,0
2020-03-14,USA,Montana,6,6,0,0
2020-03-15,USA,Montana,6,6,0,0
2020-03-16,USA,Montana,8,8,0,0
2020-03-17,USA,Montana,9,9,0,0
2020-03-18,USA,Montana,12,12,0,0
2020-03-19,USA,Montana,15,15,0,0
2020-03-20,USA,Montana,19,19,0,0
2020-03-21,USA,Montana,27,27,0,0
2020-03-22,USA,Montana,34,34,0,0
2020-03-23,USA,Montana,45,45,0,0
2020-03-24,USA,Montana,51,51,0,0
2020-03-25,USA,Montana,65,65,0,0
2020-03-26,USA,Montana,89,89,0,0
2020-03-27,USA,Montana,120,120,1,1
2020-03-28,USA,Montana,147,147,2,2
2020-03-29,USA,Montana,161,161,2,2
2020-03-30,USA,Montana,177,177,4,4
2020-03-31,USA,Montana,198,198,4,4
2020-04-01,USA,Montana,217,217,4,4
2020-04-02,USA,Montana,241,241,5,5
2020-04-03,USA,Montana,262,262,5,5
2020-04-04,USA,Montana,281,281,5,5
2020-04-05,USA,Montana,296,296,5,5
2020-04-06,USA,Montana,318,318,5,5
2020-04-07,USA,Montana,318,318,6,6
2020-04-08,USA,Montana,331,331,6,6
2020-04-09,USA,Montana,331,331,6,6
2020-04-10,USA,Montana,331,331,6,6
2020-04-11,USA,Montana,331,331,6,6
2020-04-12,USA,Montana,331,331,6,6
2020-04-13,USA,Montana,331,331,6,6
2020-04-14,USA,Montana,331,331,6,6
2020-04-15,USA,Montana,331,331,6,6
2020-04-16,USA,Montana,416,416,9,9
2020-04-17,USA,Montana,425,425,10,10
2020-04-18,USA,Montana,429,429,12,12
2020-04-19,USA,Montana,436,436,12,12
2020-04-20,USA,Montana,436,436,12,12
2020-04-21,USA,Montana,440,440,14,14
2020-04-22,USA,Montana,442,442,16,16
2020-04-23,USA,Montana,445,445,16,16
2020-04-24,USA,Montana,447,447,16,16
2020-04-25,USA,Montana,448,448,16,16
2020-04-26,USA,Montana,451,451,16,16
2020-04-27,USA,Montana,452,452,16,16
2020-04-28,USA,Montana,454,454,17,17
2020-04-29,USA,Montana,454,454,18,18
2020-04-30,USA,Montana,456,456,18,18
2020-05-01,USA,Montana,456,456,18,18
2020-05-02,USA,Montana,458,458,18,18
2020-05-03,USA,Montana,458,458,18,18
2020-05-04,USA,Montana,460,460,18,18
2020-05-05,USA,Montana,460,460,18,18
2020-05-06,USA,Montana,460,460,18,18
2020-05-07,USA,Montana,460,460,18,18
2020-05-08,USA,Montana,462,462,18,18
2020-05-09,USA,Montana,463,463,18,18
2020-05-10,USA,Montana,463,463,18,18
2020-05-11,USA,Montana,464,464,18,18
2020-01-22,USA,North Carolina,0,0,0,0
2020-01-23,USA,North Carolina,0,0,0,0
2020-01-24,USA,North Carolina,0,0,0,0
2020-01-25,USA,North Carolina,0,0,0,0
2020-01-26,USA,North Carolina,0,0,0,0
2020-01-27,USA,North Carolina,0,0,0,0
2020-01-28,USA,North Carolina,0,0,0,0
2020-01-29,USA,North Carolina,0,0,0,0
2020-01-30,USA,North Carolina,0,0,0,0
2020-01-31,USA,North Carolina,0,0,0,0
2020-02-01,USA,North Carolina,0,0,0,0
2020-02-02,USA,North Carolina,0,0,0,0
2020-02-03,USA,North Carolina,0,0,0,0
2020-02-04,USA,North Carolina,0,0,0,0
2020-02-05,USA,North Carolina,0,0,0,0
2020-02-06,USA,North Carolina,0,0,0,0
2020-02-07,USA,North Carolina,0,0,0,0
2020-02-08,USA,North Carolina,0,0,0,0
2020-02-09,USA,North Carolina,0,0,0,0
2020-02-10,USA,North Carolina,0,0,0,0
2020-02-11,USA,North Carolina,0,0,0,0
2020-02-12,USA,North Carolina,0,0,0,0
2020-02-13,USA,North Carolina,0,0,0,0
2020-02-14,USA,North Carolina,0,0,0,0
2020-02-15,USA,North Carolina,0,0,0,0
2020-02-16,USA,North Carolina,0,0,0,0
2020-02-17,USA,North Carolina,0,0,0,0
2020-02-18,USA,North Carolina,0,0,0,0
2020-02-19,USA,North Carolina,0,0,0,0
2020-02-20,USA,North Carolina,0,0,0,0
2020-02-21,USA,North Carolina,0,0,0,0
2020-02-22,USA,North Carolina,0,0,0,0
2020-02-23,USA,North Carolina,0,0,0,0
2020-02-24,USA,North Carolina,0,0,0,0
2020-02-25,USA,North Carolina,0,0,0,0
2020-02-26,USA,North Carolina,0,0,0,0
2020-02-27,USA,North Carolina,0,0,0,0
2020-02-28,USA,North Carolina,0,0,0,0
2020-02-29,USA,North Carolina,0,0,0,0
2020-03-01,USA,North Carolina,0,0,0,0
2020-03-02,USA,North Carolina,0,0,0,0
2020-03-03,USA,North Carolina,1,1,0,0
2020-03-04,USA,North Carolina,1,1,0,0
2020-03-05,USA,North Carolina,1,1,0,0
2020-03-06,USA,North Carolina,2,2,0,0
2020-03-07,USA,North Carolina,2,2,0,0
2020-03-08,USA,North Carolina,2,2,0,0
2020-03-09,USA,North Carolina,7,7,0,0
2020-03-10,USA,North Carolina,8,8,0,0
2020-03-11,USA,North Carolina,NA,11,0,0
2020-03-12,USA,North Carolina,16,16,0,0
2020-03-13,USA,North Carolina,17,17,0,0
2020-03-14,USA,North Carolina,32,32,0,0
2020-03-15,USA,North Carolina,33,33,0,0
2020-03-16,USA,North Carolina,40,40,0,0
2020-03-17,USA,North Carolina,40,40,0,0
2020-03-18,USA,North Carolina,63,63,0,0
2020-03-19,USA,North Carolina,137,137,0,0
2020-03-20,USA,North Carolina,137,137,0,0
2020-03-21,USA,North Carolina,184,184,0,0
2020-03-22,USA,North Carolina,255,255,0,0
2020-03-23,USA,North Carolina,290,290,0,0
2020-03-24,USA,North Carolina,392,392,0,0
2020-03-25,USA,North Carolina,495,495,1,1
2020-03-26,USA,North Carolina,622,622,1,1
2020-03-27,USA,North Carolina,763,763,3,3
2020-03-28,USA,North Carolina,929,929,4,4
2020-03-29,USA,North Carolina,1163,1163,4,4
2020-03-30,USA,North Carolina,1302,1302,6,6
2020-03-31,USA,North Carolina,1491,1491,8,8
2020-04-01,USA,North Carolina,1580,1580,10,10
2020-04-02,USA,North Carolina,1855,1855,16,16
2020-04-03,USA,North Carolina,2093,2093,19,19
2020-04-04,USA,North Carolina,2402,2402,24,24
2020-04-05,USA,North Carolina,2585,2585,31,31
2020-04-06,USA,North Carolina,2870,2870,33,33
2020-04-07,USA,North Carolina,3221,3221,46,46
2020-04-08,USA,North Carolina,3426,3426,53,53
2020-04-09,USA,North Carolina,3654,3654,65,65
2020-04-10,USA,North Carolina,3909,3909,74,74
2020-04-11,USA,North Carolina,4311,4311,80,80
2020-04-12,USA,North Carolina,4524,4524,81,81
2020-04-13,USA,North Carolina,4808,4808,81,81
2020-04-14,USA,North Carolina,5023,5023,108,108
2020-04-15,USA,North Carolina,5099,5099,116,116
2020-04-16,USA,North Carolina,5374,5374,131,131
2020-04-17,USA,North Carolina,5853,5853,152,152
2020-04-18,USA,North Carolina,6119,6119,164,164
2020-04-19,USA,North Carolina,6443,6443,171,171
2020-04-20,USA,North Carolina,6680,6680,179,179
2020-04-21,USA,North Carolina,6843,6843,212,212
2020-04-22,USA,North Carolina,7073,7073,241,241
2020-04-23,USA,North Carolina,7379,7379,253,253
2020-04-24,USA,North Carolina,7782,7782,269,269
2020-04-25,USA,North Carolina,8232,8232,289,289
2020-04-26,USA,North Carolina,8480,8480,299,299
2020-04-27,USA,North Carolina,8678,8678,306,306
2020-04-28,USA,North Carolina,9177,9177,341,341
2020-04-29,USA,North Carolina,9515,9515,354,354
2020-04-30,USA,North Carolina,10015,10015,378,378
2020-05-01,USA,North Carolina,10920,10920,399,399
2020-05-02,USA,North Carolina,11504,11504,420,420
2020-05-03,USA,North Carolina,11665,11665,422,422
2020-05-04,USA,North Carolina,11844,11844,430,430
2020-05-05,USA,North Carolina,12254,12254,452,452
2020-05-06,USA,North Carolina,12755,12755,477,477
2020-05-07,USA,North Carolina,13391,13391,507,507
2020-05-08,USA,North Carolina,13867,13867,527,527
2020-05-09,USA,North Carolina,14359,14359,544,544
2020-05-10,USA,North Carolina,14758,14758,547,547
2020-05-11,USA,North Carolina,15038,15038,550,550
2020-01-22,USA,North Dakota,0,0,0,0
2020-01-23,USA,North Dakota,0,0,0,0
2020-01-24,USA,North Dakota,0,0,0,0
2020-01-25,USA,North Dakota,0,0,0,0
2020-01-26,USA,North Dakota,0,0,0,0
2020-01-27,USA,North Dakota,0,0,0,0
2020-01-28,USA,North Dakota,0,0,0,0
2020-01-29,USA,North Dakota,0,0,0,0
2020-01-30,USA,North Dakota,0,0,0,0
2020-01-31,USA,North Dakota,0,0,0,0
2020-02-01,USA,North Dakota,0,0,0,0
2020-02-02,USA,North Dakota,0,0,0,0
2020-02-03,USA,North Dakota,0,0,0,0
2020-02-04,USA,North Dakota,0,0,0,0
2020-02-05,USA,North Dakota,0,0,0,0
2020-02-06,USA,North Dakota,0,0,0,0
2020-02-07,USA,North Dakota,0,0,0,0
2020-02-08,USA,North Dakota,0,0,0,0
2020-02-09,USA,North Dakota,0,0,0,0
2020-02-10,USA,North Dakota,0,0,0,0
2020-02-11,USA,North Dakota,0,0,0,0
2020-02-12,USA,North Dakota,0,0,0,0
2020-02-13,USA,North Dakota,0,0,0,0
2020-02-14,USA,North Dakota,0,0,0,0
2020-02-15,USA,North Dakota,0,0,0,0
2020-02-16,USA,North Dakota,0,0,0,0
2020-02-17,USA,North Dakota,0,0,0,0
2020-02-18,USA,North Dakota,0,0,0,0
2020-02-19,USA,North Dakota,0,0,0,0
2020-02-20,USA,North Dakota,0,0,0,0
2020-02-21,USA,North Dakota,0,0,0,0
2020-02-22,USA,North Dakota,0,0,0,0
2020-02-23,USA,North Dakota,0,0,0,0
2020-02-24,USA,North Dakota,0,0,0,0
2020-02-25,USA,North Dakota,0,0,0,0
2020-02-26,USA,North Dakota,0,0,0,0
2020-02-27,USA,North Dakota,0,0,0,0
2020-02-28,USA,North Dakota,0,0,0,0
2020-02-29,USA,North Dakota,0,0,0,0
2020-03-01,USA,North Dakota,0,0,0,0
2020-03-02,USA,North Dakota,0,0,0,0
2020-03-03,USA,North Dakota,0,0,0,0
2020-03-04,USA,North Dakota,0,0,0,0
2020-03-05,USA,North Dakota,0,0,0,0
2020-03-06,USA,North Dakota,0,0,0,0
2020-03-07,USA,North Dakota,0,0,0,0
2020-03-08,USA,North Dakota,0,0,0,0
2020-03-09,USA,North Dakota,0,0,0,0
2020-03-10,USA,North Dakota,0,0,0,0
2020-03-11,USA,North Dakota,0,0,0,0
2020-03-12,USA,North Dakota,1,1,0,0
2020-03-13,USA,North Dakota,1,1,0,0
2020-03-14,USA,North Dakota,1,1,0,0
2020-03-15,USA,North Dakota,1,1,0,0
2020-03-16,USA,North Dakota,1,1,0,0
2020-03-17,USA,North Dakota,5,5,0,0
2020-03-18,USA,North Dakota,7,7,0,0
2020-03-19,USA,North Dakota,19,19,0,0
2020-03-20,USA,North Dakota,26,26,0,0
2020-03-21,USA,North Dakota,28,28,0,0
2020-03-22,USA,North Dakota,30,30,0,0
2020-03-23,USA,North Dakota,32,32,0,0
2020-03-24,USA,North Dakota,36,36,0,0
2020-03-25,USA,North Dakota,45,45,0,0
2020-03-26,USA,North Dakota,58,58,0,0
2020-03-27,USA,North Dakota,68,68,1,1
2020-03-28,USA,North Dakota,93,93,1,1
2020-03-29,USA,North Dakota,97,97,1,1
2020-03-30,USA,North Dakota,109,109,3,3
2020-03-31,USA,North Dakota,126,126,3,3
2020-04-01,USA,North Dakota,147,147,3,3
2020-04-02,USA,North Dakota,159,159,3,3
2020-04-03,USA,North Dakota,173,173,3,3
2020-04-04,USA,North Dakota,186,186,3,3
2020-04-05,USA,North Dakota,207,207,3,3
2020-04-06,USA,North Dakota,225,225,3,3
2020-04-07,USA,North Dakota,237,237,4,4
2020-04-08,USA,North Dakota,251,251,4,4
2020-04-09,USA,North Dakota,269,269,5,5
2020-04-10,USA,North Dakota,278,278,7,7
2020-04-11,USA,North Dakota,293,293,7,7
2020-04-12,USA,North Dakota,308,308,8,8
2020-04-13,USA,North Dakota,331,331,9,9
2020-04-14,USA,North Dakota,341,341,9,9
2020-04-15,USA,North Dakota,365,365,9,9
2020-04-16,USA,North Dakota,393,393,9,9
2020-04-17,USA,North Dakota,393,393,9,9
2020-04-18,USA,North Dakota,393,393,9,9
2020-04-19,USA,North Dakota,393,393,9,9
2020-04-20,USA,North Dakota,627,627,9,9
2020-04-21,USA,North Dakota,643,643,9,9
2020-04-22,USA,North Dakota,679,679,9,9
2020-04-23,USA,North Dakota,709,709,9,9
2020-04-24,USA,North Dakota,748,748,9,9
2020-04-25,USA,North Dakota,803,803,9,9
2020-04-26,USA,North Dakota,867,867,9,9
2020-04-27,USA,North Dakota,941,941,9,9
2020-04-28,USA,North Dakota,990,990,9,9
2020-04-29,USA,North Dakota,1033,1033,9,9
2020-04-30,USA,North Dakota,1067,1067,9,9
2020-05-01,USA,North Dakota,1107,1107,9,9
2020-05-02,USA,North Dakota,1153,1153,9,9
2020-05-03,USA,North Dakota,1191,1191,9,9
2020-05-04,USA,North Dakota,1225,1225,9,9
2020-05-05,USA,North Dakota,1266,1266,9,9
2020-05-06,USA,North Dakota,1322,1322,9,9
2020-05-07,USA,North Dakota,1371,1371,9,9
2020-05-08,USA,North Dakota,1425,1425,9,9
2020-05-09,USA,North Dakota,1464,1464,9,9
2020-05-10,USA,North Dakota,1490,1490,9,9
2020-05-11,USA,North Dakota,1516,1516,9,9
2020-01-22,USA,Nebraska,0,0,0,0
2020-01-23,USA,Nebraska,0,0,0,0
2020-01-24,USA,Nebraska,0,0,0,0
2020-01-25,USA,Nebraska,0,0,0,0
2020-01-26,USA,Nebraska,0,0,0,0
2020-01-27,USA,Nebraska,0,0,0,0
2020-01-28,USA,Nebraska,0,0,0,0
2020-01-29,USA,Nebraska,0,0,0,0
2020-01-30,USA,Nebraska,0,0,0,0
2020-01-31,USA,Nebraska,0,0,0,0
2020-02-01,USA,Nebraska,0,0,0,0
2020-02-02,USA,Nebraska,0,0,0,0
2020-02-03,USA,Nebraska,0,0,0,0
2020-02-04,USA,Nebraska,0,0,0,0
2020-02-05,USA,Nebraska,0,0,0,0
2020-02-06,USA,Nebraska,0,0,0,0
2020-02-07,USA,Nebraska,0,0,0,0
2020-02-08,USA,Nebraska,0,0,0,0
2020-02-09,USA,Nebraska,0,0,0,0
2020-02-10,USA,Nebraska,0,0,0,0
2020-02-11,USA,Nebraska,0,0,0,0
2020-02-12,USA,Nebraska,0,0,0,0
2020-02-13,USA,Nebraska,0,0,0,0
2020-02-14,USA,Nebraska,0,0,0,0
2020-02-15,USA,Nebraska,0,0,0,0
2020-02-16,USA,Nebraska,0,0,0,0
2020-02-17,USA,Nebraska,0,0,0,0
2020-02-18,USA,Nebraska,0,0,0,0
2020-02-19,USA,Nebraska,0,0,0,0
2020-02-20,USA,Nebraska,0,0,0,0
2020-02-21,USA,Nebraska,0,0,0,0
2020-02-22,USA,Nebraska,0,0,0,0
2020-02-23,USA,Nebraska,0,0,0,0
2020-02-24,USA,Nebraska,0,0,0,0
2020-02-25,USA,Nebraska,0,0,0,0
2020-02-26,USA,Nebraska,0,0,0,0
2020-02-27,USA,Nebraska,0,0,0,0
2020-02-28,USA,Nebraska,0,0,0,0
2020-02-29,USA,Nebraska,0,0,0,0
2020-03-01,USA,Nebraska,0,0,0,0
2020-03-02,USA,Nebraska,0,0,0,0
2020-03-03,USA,Nebraska,0,0,0,0
2020-03-04,USA,Nebraska,0,0,0,0
2020-03-05,USA,Nebraska,0,0,0,0
2020-03-06,USA,Nebraska,1,1,0,0
2020-03-07,USA,Nebraska,1,1,0,0
2020-03-08,USA,Nebraska,1,1,0,0
2020-03-09,USA,Nebraska,4,4,0,0
2020-03-10,USA,Nebraska,5,5,0,0
2020-03-11,USA,Nebraska,10,10,0,0
2020-03-12,USA,Nebraska,11,11,0,0
2020-03-13,USA,Nebraska,13,13,0,0
2020-03-14,USA,Nebraska,18,18,0,0
2020-03-15,USA,Nebraska,18,18,0,0
2020-03-16,USA,Nebraska,18,18,0,0
2020-03-17,USA,Nebraska,24,24,0,0
2020-03-18,USA,Nebraska,30,30,0,0
2020-03-19,USA,Nebraska,31,31,0,0
2020-03-20,USA,Nebraska,36,36,0,0
2020-03-21,USA,Nebraska,45,45,0,0
2020-03-22,USA,Nebraska,49,49,0,0
2020-03-23,USA,Nebraska,52,52,0,0
2020-03-24,USA,Nebraska,55,55,0,0
2020-03-25,USA,Nebraska,62,62,0,0
2020-03-26,USA,Nebraska,76,76,0,0
2020-03-27,USA,Nebraska,83,83,2,2
2020-03-28,USA,Nebraska,108,108,2,2
2020-03-29,USA,Nebraska,129,129,2,2
2020-03-30,USA,Nebraska,153,153,3,3
2020-03-31,USA,Nebraska,177,177,4,4
2020-04-01,USA,Nebraska,214,214,5,5
2020-04-02,USA,Nebraska,254,254,6,6
2020-04-03,USA,Nebraska,284,284,6,6
2020-04-04,USA,Nebraska,318,318,6,6
2020-04-05,USA,Nebraska,354,354,6,6
2020-04-06,USA,Nebraska,402,402,6,6
2020-04-07,USA,Nebraska,478,478,6,6
2020-04-08,USA,Nebraska,523,523,14,14
2020-04-09,USA,Nebraska,577,577,14,14
2020-04-10,USA,Nebraska,647,647,14,14
2020-04-11,USA,Nebraska,704,704,14,14
2020-04-12,USA,Nebraska,758,758,14,14
2020-04-13,USA,Nebraska,833,833,14,14
2020-04-14,USA,Nebraska,875,875,14,14
2020-04-15,USA,Nebraska,917,917,14,14
2020-04-16,USA,Nebraska,961,961,14,14
2020-04-17,USA,Nebraska,1004,1004,14,14
2020-04-18,USA,Nebraska,1164,1164,14,14
2020-04-19,USA,Nebraska,1201,1201,14,14
2020-04-20,USA,Nebraska,1294,1294,14,14
2020-04-21,USA,Nebraska,1437,1437,14,14
2020-04-22,USA,Nebraska,1677,1677,14,14
2020-04-23,USA,Nebraska,1896,1896,14,14
2020-04-24,USA,Nebraska,2111,2111,14,14
2020-04-25,USA,Nebraska,2395,2395,14,14
2020-04-26,USA,Nebraska,2518,2518,14,14
2020-04-27,USA,Nebraska,2881,2881,14,14
2020-04-28,USA,Nebraska,3281,3281,14,14
2020-04-29,USA,Nebraska,3761,3761,70,70
2020-04-30,USA,Nebraska,4233,4233,72,72
2020-05-01,USA,Nebraska,4782,4782,75,75
2020-05-02,USA,Nebraska,5261,5261,78,78
2020-05-03,USA,Nebraska,5598,5598,79,79
2020-05-04,USA,Nebraska,5989,5989,79,79
2020-05-05,USA,Nebraska,6336,6336,82,82
2020-05-06,USA,Nebraska,6668,6668,86,86
2020-05-07,USA,Nebraska,7068,7068,91,91
2020-05-08,USA,Nebraska,7696,7696,92,92
2020-05-09,USA,Nebraska,8092,8092,96,96
2020-05-10,USA,Nebraska,8172,8172,99,99
2020-05-11,USA,Nebraska,8391,8391,101,101
2020-01-22,USA,New Hampshire,0,0,0,0
2020-01-23,USA,New Hampshire,0,0,0,0
2020-01-24,USA,New Hampshire,0,0,0,0
2020-01-25,USA,New Hampshire,0,0,0,0
2020-01-26,USA,New Hampshire,0,0,0,0
2020-01-27,USA,New Hampshire,0,0,0,0
2020-01-28,USA,New Hampshire,0,0,0,0
2020-01-29,USA,New Hampshire,0,0,0,0
2020-01-30,USA,New Hampshire,0,0,0,0
