country,adm0_name,adm1_name,adm2_name,date,susceptible_individuals_no_policy,infectious_individuals_no_policy,recovered_individuals_no_policy,share_of_susceptible_individuals_no_policy,cum_confirmed_cases_no_policy,cum_infections_no_policy,susceptible_individuals_with_policy,infectious_individuals_with_policy,recovered_individuals_with_policy,share_of_susceptible_individuals_with_policy,cum_confirmed_cases_with_policy,cum_infections_with_policy,cases_saved,infections_saved
france,FRA,NouvelleAquitaine,NA,2020-03-13,5994266.380059288,4674.193228672046,1041.426712039858,0.9990473938187294,171.14803468609753,5520.904344712823,5996106.9939504,3086.876248317767,788.1298012826592,0.9993541637208911,116.88295314917868,3770.417843521893,54.265081536918856,1750.4865011909305
france,FRA,NouvelleAquitaine,NA,2020-03-14,5991527.996570248,6887.1654629132745,1566.8379668388516,0.9985909952013603,252.9194317713424,8158.691347462658,5994870.564553204,4024.6605119707688,1086.7749348254874,0.9991480915364753,154.1924515360059,4973.950049548577,98.7269802353365,3184.741297914081
france,FRA,NouvelleAquitaine,NA,2020-03-15,5988624.018216318,9113.472038345059,2244.5097453361377,0.9981069973570451,340.43524530386475,10981.782106576282,5993619.685091142,4912.651459837204,1449.6634490210563,0.99893961100069,192.1571913391888,6198.619075457704,148.27805396467593,4783.163031118578
france,FRA,NouvelleAquitaine,NA,2020-03-16,5984391.1182838045,12418.135810492775,3172.7459057029337,0.9974015119185031,467.6787675243536,15086.41185562431,5991953.447870466,6126.096599643091,1902.4555298909545,0.9986619039641229,242.6324551789944,7826.8533928707875,225.04631234535918,7259.558462753523
france,FRA,NouvelleAquitaine,NA,2020-03-17,5978457.737894766,17072.948259525398,4451.313845708966,0.9964126122202976,645.9033477407602,20835.591862605168,5990641.989011765,6923.398161566448,2416.612826667726,0.9984433268319414,282.71820163906943,9119.941988357079,363.18514610169075,11715.649874248089
france,FRA,NouvelleAquitaine,NA,2020-03-18,5969327.777352108,24361.815135291585,6292.407512600534,0.9948909475648606,919.2775240282381,29654.11367833026,5988839.368930774,8125.094320222489,3017.536749003455,0.9981428892504633,337.62314733450444,10891.069268854983,581.6543766937336,18763.04440947528
france,FRA,NouvelleAquitaine,NA,2020-03-19,5954509.8135580085,36391.003689341815,9081.1827526493,0.9924212795235067,1361.248887106544,43911.254422791746,5986235.065375501,9991.278648614949,3755.6559758838266,0.9977088373557623,416.6129896042079,13439.128696909931,944.6358975023362,30472.125725881815
france,FRA,NouvelleAquitaine,NA,2020-03-20,5932271.005544083,54454.22175421405,13256.772701703012,0.9887148004017484,2024.463748306911,65305.28220344874,5982992.412503566,12323.450589098962,4666.136907335371,0.9971683935891084,514.9377899272278,16610.896449265412,1509.5259583796833,48694.38575418333
france,FRA,NouvelleAquitaine,NA,2020-03-21,5900866.572875543,79782.2178540861,19333.209270371124,0.9834807125880616,2962.6920761530414,95570.71213396908,5979306.268672509,14908.322196899468,5767.409130590968,0.9965540344408549,626.9035305354056,20222.69453340018,2335.788545617636,75348.0176005689
france,FRA,NouvelleAquitaine,NA,2020-03-22,5854697.762265951,117033.48523280014,28250.752501248382,0.9757858877353218,4341.877739810723,140060.5722519588,5974769.717608216,18107.32114430557,7104.961247478612,0.9957979403285236,764.6510818424003,24666.163930400013,3577.226657968323,115394.40832155879
france,FRA,NouvelleAquitaine,NA,2020-03-23,5802043.067233221,157905.22183549052,40033.71093128901,0.9670100789024402,5926.061152839772,191163.26299483137,5970500.390844759,20833.073556276257,8648.535598965362,0.9950863837332776,894.9265370926553,28868.597970730814,5031.134615747117,162294.66502410057
france,FRA,NouvelleAquitaine,NA,2020-03-24,5729827.661272531,214125.81257912566,56028.52614834253,0.9549741418011807,8097.820006712931,261220.00021654615,5965355.727493264,24187.285130240765,10438.987376495264,0.9942289372690224,1051.780182742082,33928.39299168006,7046.039823970849,227291.60722486608
france,FRA,NouvelleAquitaine,NA,2020-03-25,5622191.317001148,299256.9918759207,78533.69112293143,0.9370346972709498,11326.481584110288,365370.37368097703,5958239.200132065,29150.351575883247,12592.448292051442,0.993042845817215,1268.0163155331372,40903.75211397217,10058.46526857715,324466.6215670049
france,FRA,NouvelleAquitaine,NA,2020-03-26,5455904.25528274,432698.02175926423,111379.72295799572,0.9093201038407682,16300.097703644175,525809.6033433605,5947876.905204491,36791.306054385095,15313.788741123863,0.9913157914814562,1581.588434642079,51018.98176264771,14718.509269002096,474790.6215807128
france,FRA,NouvelleAquitaine,NA,2020-03-27,5224030.795606295,617822.5758348453,158128.62855886016,0.8706744112909497,23242.86279175176,749769.7674758632,5934670.343771172,46553.755049657986,18757.901179170236,0.9891146913059359,1981.1411943711792,63907.78046358642,21261.72159738058,685861.9870122768
france,FRA,NouvelleAquitaine,NA,2020-03-28,4928201.314722636,849904.6273119041,221876.05796546023,0.8213693498951556,32128.785051432995,1036412.4210139676,5919203.53827987,57752.68934405598,23025.772376074456,0.9865368826572929,2449.8915854385073,79028.760820597,29678.893465994486,957383.6601933707
france,FRA,NouvelleAquitaine,NA,2020-03-29,4549242.187364377,1143435.482103444,307304.3305321792,0.7582093058553138,43533.4967142704,1404306.3456216257,5899762.9347636895,71880.58842434865,28338.476811962202,0.9832967723509319,3038.905060344441,98029.19549498198,40494.591653925956,1306277.1501266437
france,FRA,NouvelleAquitaine,NA,2020-03-30,4182171.656785951,1406423.1824336569,411387.16078039166,0.6970307005564268,54666.91789544458,1763448.9643691801,5883070.819356193,82460.7447763894,34450.435867417604,0.9805147447702665,3548.391819662552,114464.25224717909,51118.52607578203,1648984.712122001
france,FRA,NouvelleAquitaine,NA,2020-03-31,3765376.9989696722,1697556.3240374485,537048.6769928792,0.6275647158557596,67329.77039426503,2171928.0772343557,5863068.140774285,95398.8682933048,41514.99093240965,0.9771809550052459,4158.446204713239,134143.4259584916,63171.324189551786,2037784.651275864
france,FRA,NouvelleAquitaine,NA,2020-04-01,3277753.270737432,2034460.3386755302,687768.3905870379,0.546293850671124,82153.9204915477,2650126.4674692806,5835599.20133159,114414.076205745,49968.72246266436,0.9726027846969525,4993.459453185628,161079.33719953639,77160.46103836207,2489047.1302697444
france,FRA,NouvelleAquitaine,NA,2020-04-02,2728258.1659597335,2405509.7546047475,866214.079435519,0.45471105845979765,98879.24697899162,3189653.1283545685,5796010.66334965,143399.38862143506,60571.94802891463,0.9660046752389674,6192.181909745669,199747.80354018288,92687.06506924595,2989905.3248143857
france,FRA,NouvelleAquitaine,NA,2020-04-03,2203777.469399335,2726870.4073171183,1069334.1232835469,0.36729734679192955,114905.44333248913,3706627.2042738427,5746239.103826806,179869.89608201414,73873.0000911802,0.9577093904326389,7699.1378902928245,248359.28678363952,107206.3054421963,3458267.9174902034
france,FRA,NouvelleAquitaine,NA,2020-04-04,1757637.861531953,2951343.6648596195,1291000.4736084274,0.29294052241022606,128600.05241865918,4148388.7876986833,5688895.883825899,220891.71119222633,90194.40498187486,0.9481521584274585,9438.596725044377,304470.8620982057,119161.4556936148,3843917.9256004775
france,FRA,NouvelleAquitaine,NA,2020-04-05,1378818.1045872492,3095728.999625984,1525434.8957867667,0.22980370684232873,140267.75510536594,4524766.293721482,5618226.254585439,271499.25631499593,110256.48909956496,0.9363738515524612,11582.141545569897,373617.46921193216,128685.61355979604,4151148.82450955
france,FRA,NouvelleAquitaine,NA,2020-04-06,1124360.6208595945,3111216.3811448044,1764404.997995601,0.1873939989919294,148149.40623721175,4779013.104426186,5558759.700725212,308095.29249631136,133127.00677847676,0.9264627295090572,13399.07714207595,432228.2949056758,134750.3290951358,4346784.80952051
france,FRA,Occitanie,NA,2020-03-05,5924503.161290322,354.83870967741933,0,0.9999401101748467,11,354.83870967741933,5924503.161290322,354.83870967741933,0,0.9999401101748467,11,354.83870967741933,0,0
france,FRA,Occitanie,NA,2020-03-06,5924292.4094695235,525.4419610446658,40.14856943208724,0.9999045393947877,17.290652565441416,557.7629859819812,5924292.4094695235,525.4419610446658,40.14856943208724,0.9999045393947877,17.290652565441416,557.7629859819812,0,0
france,FRA,Occitanie,NA,2020-03-07,5923996.677504554,763.2059719632642,98.11652348190546,0.999854625630615,26.132264288224174,842.9762673620702,5923996.677504554,763.2059719632642,98.11652348190546,0.999854625630615,26.132264288224174,842.9762673620702,0,0
france,FRA,Occitanie,NA,2020-03-08,5923562.0610470995,1113.1683458719806,182.77060702815652,0.9997812708839773,39.12159259904165,1261.9868580336015,5923619.8935985435,1060.3928386103667,177.71356284618378,0.999791031886088,37.439760160681566,1207.7341987316634,1.6818324383600824,54.25265930193814
france,FRA,Occitanie,NA,2020-03-09,5923068.06302299,1495.6677462655164,294.26923074480146,0.9996978936917965,53.98938654215652,1741.5931142631134,5923222.563972374,1357.2200315425835,278.21599608287215,0.9997239704263586,49.44856038255498,1595.1148510501607,4.5408261596015365,146.4782632129527
france,FRA,Occitanie,NA,2020-03-10,5922384.01960205,2028.2489575643203,445.7314403858036,0.999582440558415,74.5606125599757,2405.1810503217966,5922696.551386355,1753.2772955196233,408.17131812497973,0.9996351898030899,65.333832103972,2107.542971095871,9.226780456003695,297.6380792259256
france,FRA,Occitanie,NA,2020-03-11,5921340.893233899,2856.2707031361665,660.8360629649833,0.9994063812557025,105.82945738413481,3413.853464004349,5921988.296354618,2291.4452071295623,578.2584382528439,0.9995156502239577,86.70108814327575,2796.8092949443794,19.128369240859058,617.0441690599696
france,FRA,Occitanie,NA,2020-03-12,5919660.588372492,4214.877172251865,982.5344552556053,0.9991227787016148,155.99898895705942,5032.225450227724,5920906.5972497035,3138.3167110431364,813.0860392535105,0.9993330805986749,119.20339130659855,3845.2706873096304,36.79559765046088,1186.9547629180934
france,FRA,Occitanie,NA,2020-03-13,5917160.328696766,6238.52189836805,1459.1494048656896,0.9987007838325856,230.63120363556567,7439.71624630857,5919632.770096763,4107.22094441237,1118.0089588249102,0.9991180835214554,157.6287787186522,5084.79931350491,73.00242491691347,2354.9169328036596
france,FRA,Occitanie,NA,2020-03-14,5913655.452755077,9055.7080347489191,2146.8392101740465,0.9981092294119246,335.4235334986154,10820.113983826304,5918077.123422141,5272.336082041604,1508.5404958175495,0.9988555208280335,204.63428305101436,6601.105904871431,130.78925044760106,4219.008078954873
france,FRA,Occitanie,NA,2020-03-15,5910029.94594375,11805.228808250667,3022.8252479992807,0.9974973148628626,444.8252054586861,14349.20017608665,5916545.025160896,6336.324791128096,1976.6500479765236,0.9985969326456255,251.19895589062784,8103.192125504124,193.62624956805828,6246.008050582525
france,FRA,Occitanie,NA,2020-03-16,5904807.718727678,15846.329427974895,4203.95184434671,0.9966159051791078,602.0110701865477,19419.71194150154,5914521.4921091385,7784.7597772525305,2551.748113608919,0.9982553998946706,312.57856628582385,10083.179557607222,289.4325039007239,9336.532383894319
france,FRA,Occitanie,NA,2020-03-17,5897591.724317004,21460.13188158057,5806.143801415339,0.9953979866381615,819.0427244377756,26420.73304637986,5912992.648915502,8668.293860313943,3197.0572241842747,0.9979973611039289,359.3757341802032,11592.765618716232,459.6669902575724,14827.967427663629
france,FRA,Occitanie,NA,2020-03-18,5886621.718343561,30159.87158904722,8076.410067392513,0.9935464644627028,1147.937920679262,37030.25550578265,5910895.99903388,10022.728808772452,3939.2721573468298,0.9976434876639879,423.323977103304,13655.61216462271,724.613943575958,23374.643341159936
france,FRA,Occitanie,NA,2020-03-19,5869036.067145893,44362.768727652285,11459.164126453921,0.9905783509319368,1673.1441513719546,53972.391979740474,5907669.811663562,12337.447452112248,4850.740884325467,0.9970989704164324,521.166936225365,16811.83665243113,1151.9772151465895,37160.55532730934
france,FRA,Occitanie,NA,2020-03-20,5843060.61203245,65352.4157978274,16444.97216972243,0.9861942028032485,2448.8195683993995,78994.17962578707,5903649.473813288,15232.35416491216,5976.172021799721,0.9964204161202324,643.0622523597912,20743.943624509393,1805.7573160396082,58250.23600127768
france,FRA,Occitanie,NA,2020-03-21,5807027.862690974,94241.22487475608,23588.912434269674,0.9801125803674914,3526.771591895011,113766.82554500036,5899074.153729537,18445.145885070295,7338.700385393575,0.9956481916916046,782.0245124113206,25226.59717455873,2744.7470794836904,88540.22837044163
france,FRA,Occitanie,NA,2020-03-22,5754936.70525021,136018.2305295995,33903.06422019005,0.971320613126966,5085.015191473305,164032.7481120421,5893439.391957665,22423.521985538046,8995.086056796834,0.9946971542537669,953.1041180154858,30745.2941295318,4131.911073457819,133287.4539825103
france,FRA,Occitanie,NA,2020-03-23,5696945.922560912,180571.95094260902,47340.126496478915,0.9615329046807386,6832.177263639519,220392.81495611352,5888560.145346602,25416.06031835603,10881.794335041195,0.9938736329793224,1102.2005880799547,35554.85767999854,5729.976675559565,184837.957276115
france,FRA,Occitanie,NA,2020-03-24,5618724.330462444,240855.1618283648,65278.50770919118,0.9483306317995205,9187.904257632801,296384.0083107355,5882751.423305233,29069.451658645707,13037.125036121346,0.9928932344547723,1279.5478683624533,41275.737689111396,7908.356389270348,255108.27062162413
france,FRA,Occitanie,NA,2020-03-25,5503867.524810978,330921.28995796316,90069.18523105886,0.9289450523220941,12638.174736152705,407683.056004926,5874759.049092864,34511.10019570725,15587.850711429492,0.9915442782076572,1522.7268852036564,49120.22210334375,11115.44785094905,358562.8339015822
france,FRA,Occitanie,NA,2020-03-26,5329248.00561201,470035.0596826113,125574.93470537849,0.8994726971704655,17868.914975006894,576416.6120969966,5863197.064471309,42902.41184393636,18758.523684754968,0.9895928416295056,1873.0697248217687,60421.60402650867,15995.845250185124,515995.00807048794
france,FRA,Occitanie,NA,2020-03-27,5090603.076325875,659044.3205792055,175210.60309491958,0.8591941066479356,25025.481279112137,807273.5896487787,5848679.711138232,53467.78336483337,22710.505496934988,0.9871425966897825,2312.866827314501,74608.60733272583,22712.614451797635,732664.9823160528
france,FRA,Occitanie,NA,2020-03-28,4792631.906993956,890466.8613825932,241759.2316234503,0.8089024086305454,33989.50550698086,1096435.6615155116,5831991.659324335,65329.75242467876,27536.5882509863,0.9843259803567166,2819.3121003347383,90945.55162370123,31170.19340664612,1005490.1098918103
france,FRA,Occitanie,NA,2020-03-29,4418166.270431193,1177236.181418878,329455.5481499294,0.745699942586167,45275.93852351445,1460514.145919821,5811322.986435013,80082.21722167637,33452.796343310736,0.9808375131412453,3446.3797020993816,111173.5387773994,41829.55882141507,1349340.6071424216
france,FRA,Occitanie,NA,2020-03-30,4063906.213842297,1425985.9833902838,434965.80276741926,0.685907782742185,56035.46649522708,1807595.693394422,5794185.336540706,90498.74573059814,40173.91772869509,0.9779450134569818,3970.2087186413023,128071.24898842911,52065.25777658578,1679524.444405993
france,FRA,Occitanie,NA,2020-03-31,3666578.0127511444,1697615.6107555854,560664.3764932705,0.6188465635380872,68121.86879193906,2197479.6384496475,5773897.661052631,103135.70963607832,47824.62931129057,0.9745208511415179,4589.825986090928,148058.90277712673,63532.042805848134,2049420.7356725207
france,FRA,Occitanie,NA,2020-04-01,3204712.672306267,2010492.5497555253,709652.7779382076,0.5408927390844248,82178.0274663399,2650904.1118174163,5746186.081310751,121839.23816604124,56832.68052320741,0.9698436791752226,5433.368513643457,175269.95205301474,76744.65895269645,2475634.1597644016
france,FRA,Occitanie,NA,2020-04-02,2685212.39122662,2355214.9564131587,884430.6523602214,0.45321126535464984,98003.78767750642,3161412.505726014,5706506.037520923,150405.32491288873,67946.63756618835,0.963146464863955,6636.4735723928725,214079.7926578346,91367.31410511355,2947332.7130681793
france,FRA,Occitanie,NA,2020-04-03,2189119.086736443,2653520.725546761,1082218.187716796,0.3694804308789245,113171.47845226922,3650692.8532990073,5657348.213851911,185830.6501248269,81679.13602326252,0.9548495869186926,8126.832416850095,262155.8844145192,105044.64603541912,3388536.968884488
france,FRA,Occitanie,NA,2020-04-04,1765356.327257243,2862178.333078405,1297323.3396643521,0.2979575759043074,126183.86531414007,4070447.268198067,5601729.072840724,224838.11272180558,98290.8144374704,0.9454621651423079,9816.236403133858,316652.7871978664,116367.6289110062,3753794.4810002004
france,FRA,Occitanie,NA,2020-04-05,1402016.736231444,2998399.4672144456,1524441.7965541105,0.23663296845788437,137376.45793410027,4431498.643035493,5534124.050483509,272322.4632566362,118411.4862598544,0.9340517613221294,11869.511906054662,382887.48084047297,125506.94602804561,4048611.16219502
france,FRA,Occitanie,NA,2020-04-06,1156851.5670498887,3012183.4461437473,1755822.986806364,0.19525388913116376,144970.78701249568,4676477.000403087,5479111.663894124,304669.3378741422,141076.99823173322,0.9247667478096732,13552.643314340028,437182.04239806545,131418.14369815565,4239294.958005021
france,FRA,Paca,NA,2020-03-03,5055328.419354838,322.5806451612903,0,0.9999361940440189,10,322.5806451612903,5055328.419354838,322.5806451612903,0,0.9999361940440189,10,322.5806451612903,0,0
france,FRA,Paca,NA,2020-03-04,5055162.213191738,454.54968686673425,34.23712139483541,0.9999033187203267,14.98195051315778,483.28872623089615,5055164.0634443015,452.8586626889473,34.07789300940931,0.9999036846974408,14.928054817215559,481.5501553940503,0.05389569594222188,1.7385708368458381
france,FRA,Paca,NA,2020-03-05,5054894.282677491,671.2370355795078,85.4802869297564,0.9998503224762728,22.981175275829244,741.3282347041692,5054899.867270498,666.2522882278473,84.88044127449393,0.999851427100189,22.818274477276137,736.0733702347142,0.1629007985531068,5.254864469455015
france,FRA,Paca,NA,2020-03-06,5054495.185030905,994.3477914325841,161.46717766299844,0.9997713815749751,34.893301996432626,1125.5903869816975,5054507.774480995,983.292900721174,159.93261828366667,0.9997738717488598,34.52500857789277,1113.7099541255732,0.36829341853985653,11.880432856124344
france,FRA,Paca,NA,2020-03-07,5053934.957352013,1444.8242424089906,271.21840557735413,0.9996605694008572,51.642122549055955,1665.8749209372888,5053959.609756366,1423.4488779224475,267.941365711391,0.9996654456085609,50.91836441286273,1642.5278842858945,0.7237581361932257,23.34703665139432
france,FRA,Paca,NA,2020-03-08,5053111.410659947,2108.042204866128,431.54713518638164,0.9994976731305123,76.25466637981528,2459.8279477359765,5053268.3826189665,1967.190912854029,415.4264681795612,0.9995287219428253,71.67195205478589,2311.99845338019,4.582714325029386,147.82949435578666
france,FRA,Paca,NA,2020-03-09,5052174.931471082,2833.2932952853516,642.7752336319536,0.9993124389858166,104.43898988215739,3368.99967361798,5052545.790325711,2504.4200453647722,600.789628924802,0.9993857942974526,93.52162953864226,3016.8267593110404,10.917360343515128,352.1729143069397
france,FRA,Paca,NA,2020-03-10,5050877.994824791,3843.2165776094403,929.7885975996032,0.99905590690987,143.440844070142,4627.124002262645,5051593.939925759,3217.89282003243,839.1672542085871,0.9991975197508213,122.28042739424545,3944.5299159434016,21.160416675896542,682.5940863192436
france,FRA,Paca,NA,2020-03-11,5048900.35240901,5413.174060708689,1337.4735302813351,0.9986647322785948,202.72191485904463,6539.416608356279,5050310.3433083175,4190.5784358057135,1150.0782558768988,0.9989436263120848,161.01713654445808,5194.101178853487,41.70477831458655,1345.3154295027916
france,FRA,Paca,NA,2020-03-12,5045715.590423079,7988.227465570733,1947.1821113498881,0.9980347912510336,297.81042328696503,9606.787847966614,5048355.054211171,5718.311905182623,1577.633883645758,0.9985568731328905,219.787079742068,7089.905798131225,78.02334354489705,2516.882049835389
france,FRA,Paca,NA,2020-03-13,5040979.139859692,11821.562720295435,2850.2974200127646,0.9970979286069572,439.1945336186233,14167.565600600752,5046064.0864258055,7456.007760111848,2130.9058140823618,0.998103723224923,288.91709711960425,9319.906358696911,150.27743649901907,4847.659241903841
france,FRA,Paca,NA,2020-03-14,5034345.351244624,17152.896022571604,4152.752732804976,0.9957857754114403,637.5453164672339,20565.97795055593,5043279.093461307,9534.982693817168,2836.923844875768,0.9975528558955724,373.09637457731947,12035.366921849016,264.4489418899144,8530.611028706915
france,FRA,Paca,NA,2020-03-15,5027489.224585836,22350.60498806236,5811.170426101424,0.9944296440924889,844.4410990432065,27240.03545300666,5040554.620494512,11415.985848666527,3680.3936568219215,0.9970139593287812,455.9287988059058,14707.380606642122,388.5123002373007,12532.65484636454
france,FRA,Paca,NA,2020-03-16,5017630.17840059,29975.66032529484,8045.161274114624,0.9924795399050667,1141.214675066674,36813.376615054,5036909.686202942,14024.830818352111,4716.482978705317,0.9962929969262004,566.4907493039098,18273.8951388358,574.7239257627643,18539.481476218203
france,FRA,Paca,NA,2020-03-17,5004040.212608572,40539.65577094262,11071.131620485336,0.9897914655518294,1550.0012594964485,50000.04062891769,5034154.4842474805,15617.404895533662,5879.110856985673,0.9957480222126647,650.8257511969208,20994.379070868414,899.1755082995277,29005.661558049276
france,FRA,Paca,NA,2020-03-18,4983458.8957732245,56844.23630457297,15347.867922202684,0.9857205127041452,2167.177453745953,69908.95012083718,5030378.921548956,18055.852052533817,7216.226398509927,0.9950012217118935,765.9822481127602,24709.104777830973,1401.1952056331925,45199.84534300621
france,FRA,Paca,NA,2020-03-19,4950667.175650117,83291.82298203491,21692.001367848366,0.979234360846925,3146.845447945579,101511.14348211545,5024952.25816606,21867.19522404894,8831.546609891579,0.9939278360326019,930.7996027941338,30025.793638520445,2216.045845151445,71485.349843595
france,FRA,Paca,NA,2020-03-20,4902680.780810096,121987.3433403748,30982.87584952917,0.9697427256766925,4580.5232964634715,147758.8160149507,5018299.158581255,26558.45237036276,10793.38904838264,0.9926118631569416,1132.8145981663836,36542.406392463985,3447.7086982970877,111216.40962248671
france,FRA,Paca,NA,2020-03-21,4836994.654268377,174475.41077931886,44180.93495230377,0.9567501107707747,6546.964154100223,211192.39206774914,5010103.80990898,32363.15046756679,13184.039623453282,0.990990835781382,1381.5849095038975,44567.25514528702,5165.379244596325,166625.13692246212
france,FRA,Paca,NA,2020-03-22,4743820.512148161,248838.18014461512,62992.30770722311,0.9383204086176362,9337.001715400962,301193.6037226117,4999962.529284881,39580.53182920211,16107.938885916024,0.9889849060555963,1689.3241165026445,54494.326338794985,7647.677598898317,246699.2773838167
france,FRA,Paca,NA,2020-03-23,4642495.420210771,325949.70633522567,87205.87345400266,0.9182784611142603,12393.309810771441,399784.18744424003,4991388.1195509005,44826.8848895015,19435.99555959832,0.9872889009844431,1951.3546609771256,62946.924547649214,10441.955149794316,336837.2628965908
france,FRA,Paca,NA,2020-03-24,4509753.332977047,426968.32539780444,118929.34162514843,0.8920222802121917,16397.267456406673,528944.1114969895,4981200.733512175,51216.316048066066,23233.9504397586,0.9852738516784832,2262.4187877870086,72981.25121893577,14134.848668619665,455962.86027805373
france,FRA,Paca,NA,2020-03-25,4322642.750853497,571463.3286005999,161544.92054590303,0.8550120945558736,22030.737582659945,710668.954279353,4967224.45618687,60705.36855200622,27721.175261124037,0.9825093654975136,2687.7290494567565,86700.93707925022,19343.00853320319,623968.0172001028
france,FRA,Paca,NA,2020-03-26,4054591.4514593547,781007.869210201,220051.67933044396,0.8019919593855183,30086.798430629675,970541.8848590218,4947089.244802166,75277.55689227318,33284.19830556121,0.9785266516225439,3297.9868271072423,106386.6718421691,26788.811603522434,864155.2130168526
france,FRA,Paca,NA,2020-03-27,3716848.6369590107,1041082.3052713552,297720.05776963383,0.7351869496053052,40259.19611501605,1298683.745645679,4921939.23235968,93516.07938519277,40195.68825512659,0.9735520178033809,4060.1120805778187,130971.35743799416,36199.08403443823,1167712.388207685
france,FRA,Paca,NA,2020-03-28,3335360.6311698253,1324318.3251845175,395972.04364565713,0.659729208200848,51795.79832682615,1670832.2040911661,4893206.732818259,113838.69461027336,48605.57257146761,0.9678687735403925,4932.369922638522,159108.70718188782,46863.42840418763,1511723.4969092784
france,FRA,Paca,NA,2020-03-29,2909331.91370905,1629608.5028756284,516710.58341532154,0.5754613824627234,64716.96219942714,2087643.9419170045,4857889.597109934,138894.54346851204,58866.85942155402,0.9608830983606136,6004.305447758342,193687.2725083336,58712.656751668794,1893956.6694086709
france,FRA,Paca,NA,2020-03-30,2551741.20605965,1849634.7034722613,654275.0904680886,0.5047304899130992,75642.55669276977,2440082.473960315,4828810.527252915,156354.18146914511,70486.29127793945,0.955131303021691,6893.465291902069,222369.8481258732,68749.09140086769,2217712.6258344417
france,FRA,Paca,NA,2020-03-31,2194471.6015465977,2053608.0805107865,807571.3179426156,0.43406311107048284,86581.44961491958,2792949.9875780507,4794651.859037491,177347.8529509099,83651.28801159933,0.94837477093207,7937.191041391832,256038.4206900591,78644.25857352774,2536911.5668879915
france,FRA,Paca,NA,2020-04-01,1826990.2792026727,2252485.7431750856,976174.9776222417,0.36137587013080463,97846.46947601916,3156337.7250328762,4748469.089163377,208134.65558381978,99047.25525280368,0.9392398900088984,9343.845567974618,301414.37316047156,88502.62390804454,2854923.3518724046
france,FRA,Paca,NA,2020-04-02,1462871.4113071419,2433752.148380856,1159027.440312002,0.28935371751474576,109025.37661464627,3516947.632730525,4683275.403319384,254521.84298390688,117853.75369670894,0.9263446791163757,11322.190071325304,365231.9377846872,97703.18654332098,3151715.694945838
france,FRA,Paca,NA,2020-04-03,1153418.2806305217,2550043.837024976,1352188.8823445023,0.22814436372892863,118557.78719867056,3824444.7483442114,4603967.891628319,310858.93199864763,140824.17637303285,0.9106577751566157,13729.098144902702,442874.13370653876,104828.68905376786,3381570.6146376724
france,FRA,Paca,NA,2020-04-04,912365.622350266,2592768.130733497,1550517.246916237,0.18046451828859744,126011.36342664994,4064882.691182256,4516108.332674492,371274.997371549,168267.66995395906,0.8932792893881505,16400.90532626058,529061.4621374381,109610.45810038937,3535821.2290448183
france,FRA,Paca,NA,2020-04-05,719187.2026997164,2586645.409009887,1749818.3882903967,0.14225412369242188,132002.118098494,4258132.841886903,4411914.725203951,442738.41683260334,200997.8579634456,0.8726699539196734,19569.882832356932,631286.5429792559,112432.23526613705,3626846.2989076474
france,FRA,Paca,NA,2020-04-06,594266.7588044031,2515634.5617947704,1945749.6794008263,0.11754505182505737,135897.70583448064,4383796.962402602,4329099.532141775,489080.1638685164,237471.30398970842,0.8562892359741159,22106.802540697227,713122.6626031364,113790.90329378341,3670674.2997994656
france,FRA,PaysdelaLoire,NA,2020-03-06,3801280.870967742,516.1290322580645,0,0.9998642407702837,16,516.1290322580645,3801280.870967742,516.1290322580645,0,0.9998642407702837,16,516.1290322580645,0,0
france,FRA,PaysdelaLoire,NA,2020-03-07,3801032.7170605725,711.0141925560135,53.26874687150121,0.9997989679776622,23.452670482465855,756.5377574988986,3801032.7170605725,711.0141925560135,53.26874687150121,0.9997989679776622,23.452670482465855,756.5377574988986,0,0
france,FRA,PaysdelaLoire,NA,2020-03-08,3800686.420717406,983.5552163579262,127.02406623587012,0.9997078804358587,33.84911262923442,1091.906859007562,3800737.1784095126,936.9278371731732,122.89375331439078,0.9997212314096499,32.36239487896745,1043.9482219021759,1.486717750266969,47.95863710538606
france,FRA,PaysdelaLoire,NA,2020-03-09,3800323.8402190018,1253.3612915913718,219.7984894067049,0.9996125096155849,44.81186669834336,1445.5440870433342,3800452.7416051365,1137.3517091467506,206.90668571693823,0.9996464149993113,40.99943516180868,1322.5624245744734,3.8124315365346817,122.9816624688608
france,FRA,PaysdelaLoire,NA,2020-03-10,3799845.7710666806,1612.0032655208327,339.225667798426,0.9994867614095861,59.25480863654332,1911.4454398884943,3800093.675041036,1393.4804854880404,309.84447347559035,0.9995519684615028,51.893642272704305,1673.9884604098163,7.361166363839018,237.45697947867802
france,FRA,PaysdelaLoire,NA,2020-03-11,3799144.4199426384,2153.0181012546714,499.56195610715076,0.9993022825633874,80.37413706787333,2592.714098963656,3799628.802773109,1730.4737451439928,437.7234817468561,0.9994296914782954,65.9811669395925,2128.424739986855,14.392970128280837,464.28935897680094
france,FRA,PaysdelaLoire,NA,2020-03-12,3798057.5822970485,3013.27449331485,726.143209636677,0.9990164078453028,112.9704635379796,3644.208501225148,3798940.262603014,2251.9504458893907,604.7869510967284,0.9992485823422487,86.76139032958704,2798.7545267608725,26.209073208392553,845.4539744642757
