reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
01,2020-03-03,D,,20.00,,,,,,,,,,,,,
01,2020-03-03,E,,31.00,,,,,,,,,,,,,
02,2020-03-03,0,,,,,,,,,,,129.00,,,51.00,78.00
02,2020-03-03,A,,,,,,,,,,,27.00,,,,
02,2020-03-03,B,,,,,,,,,,,54.00,,,,
02,2020-03-03,C,,,,,,,,,,,24.00,,,,
02,2020-03-03,D,,,,,,,,,,,5.00,,,,
02,2020-03-03,E,,,,,,,,,,,19.00,,,,
03,2020-03-03,0,,314.00,,,,143.00,171.00,,,,,,,,
03,2020-03-03,A,,101.00,,,,,,,,,,,,,
03,2020-03-03,B,,141.00,,,,,,,,,,,,,
03,2020-03-03,C,,52.00,,,,,,,,,,,,,
03,2020-03-03,D,,10.00,,,,,,,,,,,,,
03,2020-03-03,E,,10.00,,,,,,,,,,,,,
04,2020-03-03,0,,470.00,,,,251.00,219.00,,,,,,,,
04,2020-03-03,A,,108.00,,,,,,,,,,,,,
04,2020-03-03,B,,164.00,,,,,,,,,,,,,
04,2020-03-03,C,,120.00,,,,,,,,,,,,,
04,2020-03-03,D,,38.00,,,,,,,,,,,,,
04,2020-03-03,E,,40.00,,,,,,,,,,,,,
06,2020-03-03,0,,113.00,,,,57.00,56.00,,,,,,,,
06,2020-03-03,A,,45.00,,,,,,,,,,,,,
06,2020-03-03,B,,45.00,,,,,,,,,,,,,
06,2020-03-03,C,,17.00,,,,,,,,,,,,,
06,2020-03-03,D,,5.00,,,,,,,,,,,,,
06,2020-03-03,E,,1.00,,,,,,,,,,,,,
07,2020-03-03,0,,28.00,,,,23.00,5.00,,,,,,,,
07,2020-03-03,A,,3.00,,,,,,,,,,,,,
07,2020-03-03,B,,14.00,,,,,,,,,,,,,
07,2020-03-03,C,,10.00,,,,,,,,,,,,,
07,2020-03-03,D,,,,,,,,,,,,,,,
07,2020-03-03,E,,1.00,,,,,,,,,,,,,
08,2020-03-03,0,,25.00,,,,12.00,13.00,,,,,,,,
08,2020-03-03,A,,5.00,,,,,,,,,,,,,
08,2020-03-03,B,,12.00,,,,,,,,,,,,,
